DATE,GLOBAL_CURNCY_BRL
2006-08-21,2.1286
2006-08-22,2.1341
2006-08-23,2.1515
2006-08-24,2.1526
2006-08-25,2.156
2006-08-28,2.1404
2006-08-29,2.1369
2006-08-30,2.1365
2006-08-31,2.145
2006-09-01,2.139
2006-09-04,2.123
2006-09-05,2.1386
2006-09-06,2.15
2006-09-07,2.1524
2006-09-08,2.158
2006-09-11,2.1854
2006-09-12,2.1683
2006-09-13,2.1602
2006-09-14,2.16
2006-09-15,2.151
2006-09-18,2.1467
2006-09-19,2.1591
2006-09-20,2.1759
2006-09-21,2.212
2006-09-22,2.2075
2006-09-25,2.2203
2006-09-26,2.1871
2006-09-27,2.1862
2006-09-28,2.17
2006-09-29,2.169
2006-10-02,2.1565
2006-10-03,2.1754
2006-10-04,2.1639
2006-10-05,2.1635
2006-10-06,2.162
2006-10-09,2.1552
2006-10-10,2.1553
2006-10-11,2.159
2006-10-12,2.1581
2006-10-13,2.1371
2006-10-16,2.1294
2006-10-17,2.1315
2006-10-18,2.1371
2006-10-19,2.1409
2006-10-20,2.1402
2006-10-23,2.1392
2006-10-24,2.1502
2006-10-25,2.1442
2006-10-26,2.1402
2006-10-27,2.1336
2006-10-30,2.1494
2006-10-31,2.1418
2006-11-01,2.1443
2006-11-03,2.139
2006-11-06,2.1372
2006-11-07,2.1379
2006-11-08,2.1445
2006-11-09,2.1415
2006-11-10,2.1514
2006-11-13,2.1688
2006-11-14,2.148
2006-11-15,2.147
2006-11-16,2.1528
2006-11-17,2.1605
2006-11-20,2.16
2006-11-21,2.1632
2006-11-22,2.166
2006-11-23,2.1685
2006-11-24,2.1691
2006-11-27,2.1912
2006-11-28,2.1868
2006-11-29,2.1686
2006-11-30,2.1649
2006-12-01,2.1668
2006-12-04,2.1637
2006-12-05,2.1505
2006-12-06,2.1462
2006-12-07,2.1432
2006-12-08,2.1395
2006-12-11,2.1372
2006-12-12,2.1517
2006-12-13,2.147
2006-12-14,2.1476
2006-12-15,2.1458
2006-12-18,2.1488
2006-12-19,2.1612
2006-12-20,2.1572
2006-12-21,2.1571
2006-12-22,2.1478
2006-12-26,2.143
2006-12-27,2.1432
2006-12-28,2.1363
2006-12-29,2.1364
2007-01-02,2.1311
2007-01-03,2.1394
2007-01-04,2.1441
2007-01-05,2.1523
2007-01-08,2.1512
2007-01-09,2.149
2007-01-10,2.1485
2007-01-11,2.1445
2007-01-12,2.1414
2007-01-15,2.142
2007-01-16,2.1401
2007-01-17,2.1342
2007-01-18,2.1352
2007-01-19,2.1304
2007-01-22,2.136
2007-01-23,2.1323
2007-01-24,2.1278
2007-01-25,2.133
2007-01-26,2.1381
2007-01-29,2.1345
2007-01-30,2.1311
2007-01-31,2.1229
2007-02-01,2.1004
2007-02-02,2.1043
2007-02-05,2.0933
2007-02-06,2.0859
2007-02-07,2.0925
2007-02-08,2.0929
2007-02-09,2.108
2007-02-12,2.1135
2007-02-13,2.1076
2007-02-14,2.0915
2007-02-15,2.0934
2007-02-16,2.092
2007-02-20,2.084
2007-02-21,2.0765
2007-02-22,2.0815
2007-02-23,2.0877
2007-02-26,2.0825
2007-02-27,2.1197
2007-02-28,2.1205
2007-03-01,2.1188
2007-03-02,2.1318
2007-03-05,2.134
2007-03-06,2.1168
2007-03-07,2.1123
2007-03-08,2.1065
2007-03-09,2.0983
2007-03-12,2.0876
2007-03-13,2.1035
2007-03-14,2.0972
2007-03-15,2.0888
2007-03-16,2.0922
2007-03-19,2.0785
2007-03-20,2.0762
2007-03-21,2.059
2007-03-22,2.0583
2007-03-23,2.0612
2007-03-26,2.0603
2007-03-27,2.062
2007-03-28,2.0685
2007-03-29,2.0444
2007-03-30,2.0594
2007-04-02,2.0478
2007-04-03,2.0362
2007-04-04,2.0332
2007-04-05,2.0315
2007-04-09,2.0242
2007-04-10,2.0273
2007-04-11,2.0378
2007-04-12,2.0343
2007-04-13,2.0215
2007-04-16,2.0354
2007-04-17,2.0351
2007-04-18,2.0327
2007-04-19,2.0292
2007-04-20,2.026
2007-04-23,2.0355
2007-04-24,2.0344
2007-04-25,2.0206
2007-04-26,2.0274
2007-04-27,2.0313
2007-04-30,2.0345
2007-05-02,2.0225
2007-05-03,2.027
2007-05-04,2.0335
2007-05-07,2.0203
2007-05-08,2.0221
2007-05-09,2.0178
2007-05-10,2.0222
2007-05-11,2.0183
2007-05-14,2.0075
2007-05-15,1.9815
2007-05-16,1.9527
2007-05-17,1.952
2007-05-18,1.9607
2007-05-21,1.938
2007-05-22,1.9432
2007-05-23,1.9508
2007-05-24,1.9692
2007-05-25,1.951
2007-05-28,1.9422
2007-05-29,1.949
2007-05-30,1.94
2007-05-31,1.9246
2007-06-01,1.9049
2007-06-04,1.927
2007-06-05,1.9457
2007-06-06,1.9514
2007-06-07,1.9653
2007-06-08,1.9595
2007-06-11,1.941
2007-06-12,1.946
2007-06-13,1.944
2007-06-14,1.9256
2007-06-15,1.912
2007-06-18,1.9048
2007-06-19,1.9045
2007-06-20,1.9287
2007-06-21,1.9159
2007-06-22,1.9417
2007-06-25,1.9505
2007-06-26,1.9535
2007-06-27,1.9434
2007-06-28,1.9215
2007-06-29,1.929
2007-07-02,1.915
2007-07-03,1.9092
2007-07-04,1.91
2007-07-05,1.9135
2007-07-06,1.902
2007-07-09,1.896
2007-07-10,1.8918
2007-07-11,1.8918
2007-07-12,1.8731
2007-07-13,1.862
2007-07-16,1.87
2007-07-17,1.86
2007-07-18,1.8595
2007-07-19,1.8543
2007-07-20,1.8565
2007-07-23,1.8417
2007-07-24,1.8623
2007-07-25,1.866
2007-07-26,1.9285
2007-07-27,1.8945
2007-07-30,1.8759
2007-07-31,1.8825
2007-08-01,1.882
2007-08-02,1.8745
2007-08-03,1.8999
2007-08-06,1.9063
2007-08-07,1.9056
2007-08-08,1.884
2007-08-09,1.9265
2007-08-10,1.9515
2007-08-13,1.9422
2007-08-14,1.9853
2007-08-15,2.0295
2007-08-16,2.093
2007-08-17,2.0246
2007-08-20,2.0287
2007-08-21,2.0341
2007-08-22,2.011
2007-08-23,1.9874
2007-08-24,1.9419
2007-08-27,1.9497
2007-08-28,2.0015
2007-08-29,1.9658
2007-08-30,1.975
2007-08-31,1.9619
2007-09-03,1.954
2007-09-04,1.9475
2007-09-05,1.967
2007-09-06,1.945
2007-09-10,1.9455
2007-09-11,1.9237
2007-09-12,1.909
2007-09-13,1.904
2007-09-14,1.9005
2007-09-17,1.9195
2007-09-18,1.877
2007-09-19,1.8681
2007-09-20,1.8819
2007-09-21,1.8677
2007-09-24,1.8701
2007-09-25,1.8591
2007-09-26,1.846
2007-09-27,1.843
2007-09-28,1.8336
2007-10-01,1.809
2007-10-02,1.8242
2007-10-03,1.839
2007-10-04,1.8244
2007-10-05,1.804
2007-10-08,1.8178
2007-10-09,1.803
2007-10-10,1.8041
2007-10-11,1.8055
2007-10-15,1.8143
2007-10-16,1.8147
2007-10-17,1.8217
2007-10-18,1.7848
2007-10-19,1.8035
2007-10-22,1.817
2007-10-23,1.7966
2007-10-24,1.8076
2007-10-25,1.7943
2007-10-26,1.768
2007-10-29,1.756
2007-10-30,1.7524
2007-10-31,1.736
2007-11-01,1.7477
2007-11-05,1.7489
2007-11-06,1.7355
2007-11-07,1.74
2007-11-08,1.7429
2007-11-09,1.7454
2007-11-12,1.7775
2007-11-13,1.766
2007-11-14,1.733
2007-11-16,1.7455
2007-11-19,1.7664
2007-11-20,1.7585
2007-11-21,1.7759
2007-11-22,1.7795
2007-11-23,1.8033
2007-11-26,1.8232
2007-11-27,1.8365
2007-11-28,1.794
2007-11-29,1.7935
2007-11-30,1.7924
2007-12-03,1.7929
2007-12-04,1.8088
2007-12-05,1.7964
2007-12-06,1.7748
2007-12-07,1.7591
2007-12-10,1.7657
2007-12-11,1.7571
2007-12-12,1.7728
2007-12-13,1.782
2007-12-14,1.7955
2007-12-17,1.813
2007-12-18,1.8125
2007-12-19,1.801
2007-12-20,1.804
2007-12-21,1.7926
2007-12-24,1.791
2007-12-25,1.7922
2007-12-26,1.7711
2007-12-27,1.7602
2007-12-28,1.7761
2007-12-31,1.78
2008-01-02,1.7712
2008-01-03,1.7521
2008-01-04,1.7547
2008-01-07,1.764
2008-01-08,1.7605
2008-01-09,1.7684
2008-01-10,1.757
2008-01-11,1.7471
2008-01-14,1.7342
2008-01-15,1.7521
2008-01-16,1.7729
2008-01-17,1.7856
2008-01-18,1.7852
2008-01-21,1.8306
2008-01-22,1.7924
2008-01-23,1.8245
2008-01-24,1.7855
2008-01-25,1.7816
2008-01-28,1.7839
2008-01-29,1.78
2008-01-30,1.7797
2008-01-31,1.7592
2008-02-01,1.7454
2008-02-04,1.744
2008-02-05,1.763
2008-02-06,1.7522
2008-02-07,1.7572
2008-02-08,1.7692
2008-02-11,1.7574
2008-02-12,1.7495
2008-02-13,1.7426
2008-02-14,1.7502
2008-02-15,1.7534
2008-02-18,1.7353
2008-02-19,1.7322
2008-02-20,1.7225
2008-02-21,1.7095
2008-02-22,1.7075
2008-02-25,1.705
2008-02-26,1.6839
2008-02-27,1.6705
2008-02-28,1.6689
2008-02-29,1.6907
2008-03-03,1.672
2008-03-04,1.6859
2008-03-05,1.6701
2008-03-06,1.6789
2008-03-07,1.6834
2008-03-10,1.7064
2008-03-11,1.6822
2008-03-12,1.6738
2008-03-13,1.6918
2008-03-14,1.7119
2008-03-17,1.7226
2008-03-18,1.6891
2008-03-19,1.7205
2008-03-20,1.7328
2008-03-21,1.7318
2008-03-24,1.7465
2008-03-25,1.7309
2008-03-26,1.7251
2008-03-27,1.736
2008-03-28,1.7434
2008-03-31,1.7519
2008-04-01,1.7444
2008-04-02,1.727
2008-04-03,1.717
2008-04-04,1.7095
2008-04-07,1.7039
2008-04-08,1.6935
2008-04-09,1.6885
2008-04-10,1.684
2008-04-11,1.6906
2008-04-14,1.687
2008-04-15,1.6833
2008-04-16,1.6619
2008-04-17,1.6577
2008-04-18,1.669
2008-04-21,1.664
2008-04-22,1.6602
2008-04-23,1.6579
2008-04-24,1.67
2008-04-25,1.6667
2008-04-28,1.6884
2008-04-29,1.7044
2008-04-30,1.6629
2008-05-01,1.6626
2008-05-02,1.6498
2008-05-05,1.658
2008-05-06,1.6597
2008-05-07,1.6892
2008-05-08,1.6928
2008-05-09,1.6852
2008-05-12,1.6645
2008-05-13,1.6557
2008-05-14,1.663
2008-05-15,1.6545
2008-05-16,1.641
2008-05-19,1.6488
2008-05-20,1.6495
2008-05-21,1.6582
2008-05-23,1.6593
2008-05-26,1.6587
2008-05-27,1.6705
2008-05-28,1.6547
2008-05-29,1.637
2008-05-30,1.627
2008-06-02,1.6315
2008-06-03,1.6286
2008-06-04,1.6287
2008-06-05,1.6264
2008-06-06,1.6341
2008-06-09,1.6262
2008-06-10,1.6455
2008-06-11,1.6408
2008-06-12,1.6342
2008-06-13,1.6355
2008-06-16,1.6247
2008-06-17,1.6073
2008-06-18,1.6063
2008-06-19,1.603
2008-06-20,1.6057
2008-06-23,1.6115
2008-06-24,1.6028
2008-06-25,1.5915
2008-06-26,1.6042
2008-06-27,1.594
2008-06-30,1.6037
2008-07-01,1.598
2008-07-02,1.6086
2008-07-03,1.6137
2008-07-04,1.607
2008-07-07,1.6015
2008-07-08,1.612
2008-07-09,1.6095
2008-07-10,1.605
2008-07-11,1.601
2008-07-14,1.5948
2008-07-15,1.5931
2008-07-16,1.5966
2008-07-17,1.5983
2008-07-18,1.5893
2008-07-21,1.5814
2008-07-22,1.5792
2008-07-23,1.5836
2008-07-24,1.5781
2008-07-25,1.5728
2008-07-28,1.5757
2008-07-29,1.5686
2008-07-30,1.562
2008-07-31,1.5654
2008-08-01,1.56
2008-08-04,1.5619
2008-08-05,1.5746
2008-08-06,1.5775
2008-08-07,1.5972
2008-08-08,1.6087
2008-08-11,1.6236
2008-08-12,1.6226
2008-08-13,1.6115
2008-08-14,1.6236
2008-08-15,1.638
2008-08-18,1.6394
2008-08-19,1.6234
2008-08-20,1.6185
2008-08-21,1.609
2008-08-22,1.627
2008-08-25,1.6312
2008-08-26,1.6288
2008-08-27,1.6219
2008-08-28,1.6324
2008-08-29,1.6315
2008-09-01,1.6497
2008-09-02,1.6592
2008-09-03,1.6775
2008-09-04,1.7175
2008-09-05,1.716
2008-09-08,1.736
2008-09-09,1.777
2008-09-10,1.7878
2008-09-11,1.8123
2008-09-12,1.781
2008-09-15,1.8149
2008-09-16,1.808
2008-09-17,1.8892
2008-09-18,1.8965
2008-09-19,1.8298
2008-09-22,1.8032
2008-09-23,1.8465
2008-09-24,1.8596
2008-09-25,1.8206
2008-09-26,1.8445
2008-09-29,1.9634
2008-09-30,1.9046
2008-10-01,1.9176
2008-10-02,2.0206
2008-10-03,2.044
2008-10-06,2.179
2008-10-07,2.311
2008-10-08,2.3342
2008-10-09,2.2826
2008-10-10,2.313
2008-10-13,2.144
2008-10-14,2.0963
2008-10-15,2.2265
2008-10-16,2.1335
2008-10-17,2.119
2008-10-20,2.1183
2008-10-21,2.2386
2008-10-22,2.379
2008-10-23,2.2608
2008-10-24,2.3075
2008-10-27,2.2506
2008-10-28,2.161
2008-10-29,2.1335
2008-10-30,2.105
2008-10-31,2.159
2008-11-03,2.1795
2008-11-04,2.1123
2008-11-05,2.1295
2008-11-06,2.2182
2008-11-07,2.1643
2008-11-10,2.172
2008-11-11,2.2085
2008-11-12,2.3176
2008-11-13,2.3305
2008-11-14,2.2415
2008-11-17,2.2891
2008-11-18,2.327
2008-11-19,2.3952
2008-11-20,2.3925
2008-11-21,2.4614
2008-11-24,2.3195
2008-11-25,2.3148
2008-11-26,2.2242
2008-11-27,2.3067
2008-11-28,2.3063
2008-12-01,2.3373
2008-12-02,2.4079
2008-12-03,2.4975
2008-12-04,2.5035
2008-12-05,2.4335
2008-12-08,2.5127
2008-12-09,2.4716
2008-12-10,2.4466
2008-12-11,2.3659
2008-12-12,2.3942
2008-12-15,2.3848
2008-12-16,2.3149
2008-12-17,2.3634
2008-12-18,2.4274
2008-12-19,2.3552
2008-12-22,2.4054
2008-12-23,2.377
2008-12-24,2.376
2008-12-26,2.366
2008-12-29,2.3972
2008-12-30,2.3298
2008-12-31,2.3145
2009-01-02,2.3177
2009-01-05,2.2372
2009-01-06,2.1765
2009-01-07,2.2676
2009-01-08,2.2948
2009-01-09,2.2532
2009-01-12,2.3156
2009-01-13,2.3168
2009-01-14,2.3705
2009-01-15,2.3543
2009-01-16,2.3304
2009-01-19,2.3535
2009-01-20,2.3747
2009-01-21,2.3373
2009-01-22,2.3205
2009-01-23,2.3297
2009-01-26,2.3227
2009-01-27,2.3424
2009-01-28,2.2717
2009-01-29,2.2935
2009-01-30,2.323
2009-02-02,2.3147
2009-02-03,2.3052
2009-02-04,2.3075
2009-02-05,2.2823
2009-02-06,2.2435
2009-02-09,2.2589
2009-02-10,2.3093
2009-02-11,2.2692
2009-02-12,2.3071
2009-02-13,2.254
2009-02-16,2.274
2009-02-17,2.3394
2009-02-18,2.355
2009-02-19,2.3738
2009-02-20,2.3835
2009-02-23,2.3815
2009-02-24,2.384
2009-02-25,2.3691
2009-02-26,2.3556
2009-02-27,2.3866
2009-03-02,2.4473
2009-03-03,2.4171
2009-03-04,2.3691
2009-03-05,2.393
2009-03-06,2.3755
2009-03-09,2.3862
2009-03-10,2.3334
2009-03-11,2.3402
2009-03-12,2.2957
2009-03-13,2.3052
2009-03-16,2.2842
2009-03-17,2.2825
2009-03-18,2.2495
2009-03-19,2.2564
2009-03-20,2.27
2009-03-23,2.2449
2009-03-24,2.2492
2009-03-25,2.2378
2009-03-26,2.2488
2009-03-27,2.2911
2009-03-30,2.331
2009-03-31,2.3228
2009-04-01,2.2738
2009-04-02,2.2312
2009-04-03,2.2097
2009-04-06,2.2227
2009-04-07,2.2156
2009-04-08,2.2032
2009-04-09,2.171
2009-04-10,2.171
2009-04-13,2.173
2009-04-14,2.2086
2009-04-15,2.1835
2009-04-16,2.1741
2009-04-17,2.1952
2009-04-20,2.2477
2009-04-21,2.2212
2009-04-22,2.2106
2009-04-23,2.2054
2009-04-24,2.1838
2009-04-27,2.2236
2009-04-28,2.2008
2009-04-29,2.1796
2009-04-30,2.1904
2009-05-01,2.174
2009-05-04,2.1142
2009-05-05,2.1361
2009-05-06,2.1137
2009-05-07,2.1113
2009-05-08,2.0608
2009-05-11,2.0678
2009-05-12,2.0705
2009-05-13,2.114
2009-05-14,2.0862
2009-05-15,2.1153
2009-05-18,2.0706
2009-05-19,2.0404
2009-05-20,2.0335
2009-05-21,2.0311
2009-05-22,2.0269
2009-05-25,2.0274
2009-05-26,2.0067
2009-05-27,2.0405
2009-05-28,2.0025
2009-05-29,1.9702
2009-06-01,1.9518
2009-06-02,1.9231
2009-06-03,1.9648
2009-06-04,1.9378
2009-06-05,1.9615
2009-06-08,1.9633
2009-06-09,1.944
2009-06-10,1.9474
2009-06-11,1.924
2009-06-12,1.926
2009-06-15,1.9502
2009-06-16,1.9735
2009-06-17,1.9706
2009-06-18,1.972
2009-06-19,1.9753
2009-06-22,2.0327
2009-06-23,1.9794
2009-06-24,1.9709
2009-06-25,1.9426
2009-06-26,1.9363
2009-06-29,1.9567
2009-06-30,1.9518
2009-07-01,1.9325
2009-07-02,1.9557
2009-07-03,1.9534
2009-07-06,1.9525
2009-07-07,1.9975
2009-07-08,2.0032
2009-07-09,2.0092
2009-07-10,1.9958
2009-07-13,1.9782
2009-07-14,1.9605
2009-07-15,1.933
2009-07-16,1.9318
2009-07-17,1.9261
2009-07-20,1.9
2009-07-21,1.8977
2009-07-22,1.9038
2009-07-23,1.8991
2009-07-24,1.8958
2009-07-27,1.8735
2009-07-28,1.8809
2009-07-29,1.8935
2009-07-30,1.883
2009-07-31,1.8651
2009-08-03,1.825
2009-08-04,1.8163
2009-08-05,1.8136
2009-08-06,1.8418
2009-08-07,1.8203
2009-08-10,1.8407
2009-08-11,1.849
2009-08-12,1.8388
2009-08-13,1.8237
2009-08-14,1.8484
2009-08-17,1.8807
2009-08-18,1.8443
2009-08-19,1.8415
2009-08-20,1.8442
2009-08-21,1.8299
2009-08-24,1.841
2009-08-25,1.8616
2009-08-26,1.862
2009-08-27,1.8668
2009-08-28,1.8812
2009-08-31,1.8804
2009-09-01,1.9137
2009-09-02,1.8864
2009-09-03,1.8603
2009-09-04,1.8442
2009-09-07,1.8426
2009-09-08,1.8296
2009-09-09,1.8338
2009-09-10,1.8105
2009-09-11,1.8306
2009-09-14,1.8125
2009-09-15,1.8037
2009-09-16,1.8027
2009-09-17,1.8055
2009-09-18,1.8082
2009-09-21,1.8247
2009-09-22,1.7929
2009-09-23,1.798
2009-09-24,1.8002
2009-09-25,1.7901
2009-09-28,1.7872
2009-09-29,1.7882
2009-09-30,1.767
2009-10-01,1.7866
2009-10-02,1.782
2009-10-05,1.7598
2009-10-06,1.7596
2009-10-07,1.7485
2009-10-08,1.7364
2009-10-09,1.741
2009-10-12,1.744
2009-10-13,1.7216
2009-10-14,1.7009
2009-10-15,1.701
2009-10-16,1.71
2009-10-19,1.7177
2009-10-20,1.7547
2009-10-21,1.7345
2009-10-22,1.7185
2009-10-23,1.7173
2009-10-26,1.7328
2009-10-27,1.7448
2009-10-28,1.7793
2009-10-29,1.7328
2009-10-30,1.7612
2009-11-02,1.764
2009-11-03,1.7446
2009-11-04,1.7207
2009-11-05,1.7165
2009-11-06,1.7202
2009-11-09,1.6989
2009-11-10,1.7117
2009-11-11,1.7182
2009-11-12,1.7359
2009-11-13,1.7225
2009-11-16,1.7122
2009-11-17,1.7117
2009-11-18,1.7255
2009-11-19,1.7268
2009-11-20,1.7314
2009-11-23,1.7265
2009-11-24,1.7313
2009-11-25,1.7221
2009-11-26,1.7469
2009-11-27,1.7408
2009-11-30,1.7557
2009-12-01,1.7207
2009-12-02,1.7186
2009-12-03,1.7103
2009-12-04,1.7315
2009-12-07,1.7336
2009-12-08,1.762
2009-12-09,1.7622
2009-12-10,1.7567
2009-12-11,1.7585
2009-12-14,1.7465
2009-12-15,1.752
2009-12-16,1.7563
2009-12-17,1.7818
2009-12-18,1.7802
2009-12-21,1.7846
2009-12-22,1.7809
2009-12-23,1.76
2009-12-24,1.763
2009-12-25,1.763
2009-12-28,1.7418
2009-12-29,1.7407
2009-12-30,1.7416
2009-12-31,1.7445
2010-01-04,1.72
2010-01-05,1.7306
2010-01-06,1.731
2010-01-07,1.7465
2010-01-08,1.7264
2010-01-11,1.7373
2010-01-12,1.7484
2010-01-13,1.7569
2010-01-14,1.7602
2010-01-15,1.7723
2010-01-18,1.7643
2010-01-19,1.7701
2010-01-20,1.7888
2010-01-21,1.803
2010-01-22,1.8247
2010-01-25,1.821
2010-01-26,1.8353
2010-01-27,1.858
2010-01-28,1.872
2010-01-29,1.895
2010-02-01,1.8481
2010-02-02,1.8297
2010-02-03,1.8525
2010-02-04,1.8769
2010-02-05,1.8793
2010-02-08,1.8755
2010-02-09,1.8473
2010-02-10,1.8562
2010-02-11,1.8433
2010-02-12,1.8544
2010-02-17,1.8304
2010-02-18,1.8088
2010-02-19,1.8027
2010-02-22,1.8113
2010-02-23,1.8269
2010-02-24,1.8246
2010-02-25,1.8238
2010-02-26,1.8076
2010-03-01,1.7978
2010-03-02,1.7928
2010-03-03,1.7915
2010-03-04,1.7884
2010-03-05,1.7782
2010-03-08,1.7885
2010-03-09,1.7757
2010-03-10,1.7688
2010-03-11,1.7639
2010-03-12,1.7624
2010-03-15,1.7644
2010-03-16,1.7674
2010-03-17,1.767
2010-03-18,1.7917
2010-03-19,1.8017
2010-03-22,1.7897
2010-03-23,1.7761
2010-03-24,1.8012
2010-03-25,1.8191
2010-03-26,1.819
2010-03-29,1.7945
2010-03-30,1.7899
2010-03-31,1.7813
2010-04-01,1.7646
2010-04-05,1.7618
2010-04-06,1.7531
2010-04-07,1.7813
2010-04-08,1.7809
2010-04-09,1.764
2010-04-12,1.7532
2010-04-13,1.7495
2010-04-14,1.7455
2010-04-15,1.7488
2010-04-16,1.7582
2010-04-19,1.754
2010-04-20,1.7509
2010-04-22,1.7638
2010-04-23,1.7565
2010-04-26,1.7465
2010-04-27,1.7713
2010-04-28,1.7485
2010-04-29,1.7277
2010-04-30,1.7394
2010-05-03,1.727
2010-05-04,1.7648
2010-05-05,1.7951
2010-05-06,1.8551
2010-05-07,1.838
2010-05-10,1.771
2010-05-11,1.7904
2010-05-12,1.7741
2010-05-13,1.7756
2010-05-14,1.7993
2010-05-17,1.8006
2010-05-18,1.8219
2010-05-19,1.8278
2010-05-20,1.8836
2010-05-21,1.8534
2010-05-24,1.8704
2010-05-25,1.8451
2010-05-26,1.8717
2010-05-27,1.8153
2010-05-28,1.8171
2010-05-31,1.8209
2010-06-01,1.8478
2010-06-02,1.8176
2010-06-04,1.8654
2010-06-07,1.8798
2010-06-08,1.8543
2010-06-09,1.8501
2010-06-10,1.8045
2010-06-11,1.8107
2010-06-14,1.8111
2010-06-15,1.7875
2010-06-16,1.7873
2010-06-17,1.7802
2010-06-18,1.7721
2010-06-21,1.7712
2010-06-22,1.788
2010-06-23,1.7873
2010-06-24,1.7836
2010-06-25,1.7802
2010-06-28,1.7803
2010-06-29,1.8134
2010-06-30,1.8047
2010-07-01,1.7911
2010-07-02,1.7721
2010-07-05,1.7774
2010-07-06,1.7796
2010-07-07,1.7674
2010-07-08,1.7605
2010-07-09,1.7554
2010-07-12,1.7607
2010-07-13,1.757
2010-07-14,1.7626
2010-07-15,1.7629
2010-07-16,1.7821
2010-07-19,1.7926
2010-07-20,1.7742
2010-07-21,1.7808
2010-07-22,1.7581
2010-07-23,1.7738
2010-07-26,1.7624
2010-07-27,1.7672
2010-07-28,1.769
2010-07-29,1.758
2010-07-30,1.7549
2010-08-02,1.752
2010-08-03,1.7574
2010-08-04,1.7522
2010-08-05,1.7518
2010-08-06,1.7609
2010-08-09,1.7489
2010-08-10,1.7534
2010-08-11,1.7748
2010-08-12,1.7697
2010-08-13,1.772
2010-08-16,1.7546
2010-08-17,1.7544
2010-08-18,1.7531
2010-08-19,1.7555
2010-08-20,1.7562
2010-08-23,1.77
2010-08-24,1.7705
2010-08-25,1.7635
2010-08-26,1.7619
2010-08-27,1.7501
2010-08-30,1.7594
2010-08-31,1.7559
2010-09-01,1.746
2010-09-02,1.726
2010-09-03,1.7328
2010-09-06,1.7267
2010-09-08,1.7263
2010-09-09,1.7203
2010-09-10,1.7222
2010-09-13,1.7106
2010-09-14,1.7099
2010-09-15,1.7236
2010-09-16,1.7118
2010-09-17,1.7213
2010-09-20,1.7331
2010-09-21,1.7108
2010-09-22,1.7183
2010-09-23,1.723
2010-09-24,1.7109
2010-09-27,1.7106
2010-09-28,1.7079
2010-09-29,1.7009
2010-09-30,1.6873
2010-10-01,1.6897
2010-10-04,1.6979
2010-10-05,1.6632
2010-10-06,1.6788
2010-10-07,1.6811
2010-10-08,1.6661
2010-10-11,1.6699
2010-10-13,1.653
2010-10-14,1.6602
2010-10-15,1.6651
2010-10-18,1.674
2010-10-19,1.6827
2010-10-20,1.6775
2010-10-21,1.6969
2010-10-22,1.7057
2010-10-25,1.6956
2010-10-26,1.7036
2010-10-27,1.7214
2010-10-28,1.7042
2010-10-29,1.6991
2010-11-01,1.703
2010-11-03,1.6898
2010-11-04,1.6708
2010-11-05,1.6799
2010-11-08,1.7003
2010-11-09,1.7013
2010-11-10,1.7079
2010-11-11,1.7157
2010-11-12,1.7222
2010-11-16,1.7416
2010-11-17,1.7269
2010-11-18,1.7115
2010-11-19,1.7156
2010-11-22,1.7216
2010-11-23,1.7357
2010-11-24,1.7216
2010-11-25,1.7216
2010-11-26,1.7279
2010-11-29,1.7185
2010-11-30,1.7143
2010-12-01,1.7049
2010-12-02,1.6963
2010-12-03,1.687
2010-12-06,1.6749
2010-12-07,1.6818
2010-12-08,1.6903
2010-12-09,1.7103
2010-12-10,1.707
2010-12-13,1.6939
2010-12-14,1.6974
2010-12-15,1.7095
2010-12-16,1.7027
2010-12-17,1.7143
2010-12-20,1.7066
2010-12-21,1.6954
2010-12-22,1.7003
2010-12-23,1.6913
2010-12-24,1.6909
2010-12-27,1.6859
2010-12-28,1.6915
2010-12-29,1.6788
2010-12-30,1.66
2010-12-31,1.6613
2011-01-03,1.6472
2011-01-04,1.6605
2011-01-05,1.6739
2011-01-06,1.6869
2011-01-07,1.684
2011-01-10,1.6891
2011-01-11,1.6837
2011-01-12,1.6734
2011-01-13,1.6726
2011-01-14,1.6851
2011-01-17,1.6805
2011-01-18,1.6744
2011-01-19,1.6708
2011-01-20,1.6735
2011-01-21,1.6777
2011-01-24,1.6708
2011-01-25,1.6718
2011-01-26,1.668
2011-01-27,1.6764
2011-01-28,1.683
2011-01-31,1.667
2011-02-01,1.6644
2011-02-02,1.6672
2011-02-03,1.6681
2011-02-04,1.6737
2011-02-07,1.6795
2011-02-08,1.6646
2011-02-09,1.6593
2011-02-10,1.6675
2011-02-11,1.6657
2011-02-14,1.667
2011-02-15,1.6698
2011-02-16,1.6692
2011-02-17,1.661
2011-02-18,1.6621
2011-02-21,1.6682
2011-02-22,1.6724
2011-02-23,1.674
2011-02-24,1.6641
2011-02-25,1.663
2011-02-28,1.6643
2011-03-01,1.6639
2011-03-02,1.6576
2011-03-03,1.6493
2011-03-04,1.6546
2011-03-09,1.654
2011-03-10,1.6622
2011-03-11,1.6649
2011-03-14,1.6598
2011-03-15,1.6653
2011-03-16,1.6756
2011-03-17,1.678
2011-03-18,1.6655
2011-03-21,1.666
2011-03-22,1.6598
2011-03-23,1.6604
2011-03-24,1.6594
2011-03-25,1.662
2011-03-28,1.6629
2011-03-29,1.6463
2011-03-30,1.6288
2011-03-31,1.6318
2011-04-01,1.607
2011-04-04,1.6073
2011-04-05,1.6096
2011-04-06,1.6144
