Year,Month,Heads,Heads Unit,Weight,Weight Unit,Volume,Volume Unit,Date,Avg_Weight,Month_Num,Heads_YoY_Growth,Volume_YoY_Growth,Weight_LTM_Avg
1989,DEC,482613000,HEAD,4.43,"LB / HEAD, LIVE BASIS",4.43,"HEAD × LB / HEAD, LIVE BASIS",1989-12-01,9.17919741076183e-09,12,9.925108988288024,1.3729977116704761,9.239405806269322e-09
1990,JAN,512253000,HEAD,4.42,"LB / HEAD, LIVE BASIS",4.42,"HEAD × LB / HEAD, LIVE BASIS",1990-01-01,8.628548783511272e-09,1,12.355649333985497,1.1441647597253857,9.159702047271463e-09
1990,FEB,446347000,HEAD,4.4,"LB / HEAD, LIVE BASIS",4.4,"HEAD × LB / HEAD, LIVE BASIS",1990-02-01,9.85780121743845e-09,2,6.234142719098235,1.382488479262678,9.120389995958459e-09
1990,MAR,499575000,HEAD,4.38,"LB / HEAD, LIVE BASIS",4.38,"HEAD × LB / HEAD, LIVE BASIS",1990-03-01,8.767452334484311e-09,3,3.404915912031048,0.4587155963302614,9.098962727152548e-09
1990,APR,485505000,HEAD,4.4,"LB / HEAD, LIVE BASIS",4.4,"HEAD × LB / HEAD, LIVE BASIS",1990-04-01,9.062728499191564e-09,4,11.297943015123057,0.6864988558352492,9.019368608698416e-09
1990,MAY,530296000,HEAD,4.4,"LB / HEAD, LIVE BASIS",4.4,"HEAD × LB / HEAD, LIVE BASIS",1990-05-01,8.297252855009279e-09,5,5.465429631176466,1.1494252873563315,8.989865245017854e-09
1990,JUN,506096000,HEAD,4.33,"LB / HEAD, LIVE BASIS",4.33,"HEAD × LB / HEAD, LIVE BASIS",1990-06-01,8.555689039233664e-09,6,1.1496090689605554,0.46403712296985145,8.984999871835657e-09
1990,JUL,506351000,HEAD,4.27,"LB / HEAD, LIVE BASIS",4.27,"HEAD × LB / HEAD, LIVE BASIS",1990-07-01,8.432885488524758e-09,7,11.054793649261875,-0.23364485981309802,8.905485666572836e-09
1990,AUG,557576000,HEAD,4.3,"LB / HEAD, LIVE BASIS",4.3,"HEAD × LB / HEAD, LIVE BASIS",1990-08-01,7.711953168716012e-09,8,4.7309392192550925,0.4672897196261516,8.878212224838121e-09
1990,SEP,462953000,HEAD,4.36,"LB / HEAD, LIVE BASIS",4.36,"HEAD × LB / HEAD, LIVE BASIS",1990-09-01,9.417802671113484e-09,9,-1.0337994266645834,0.22988505747127963,8.888107087286344e-09
1990,OCT,560017000,HEAD,4.47,"LB / HEAD, LIVE BASIS",4.47,"HEAD × LB / HEAD, LIVE BASIS",1990-10-01,7.981900549447606e-09,10,15.849367295475192,1.3605442176870763,8.793027072195962e-09
1990,NOV,496894000,HEAD,4.45,"LB / HEAD, LIVE BASIS",4.45,"HEAD × LB / HEAD, LIVE BASIS",1990-11-01,8.95563238839672e-09,11,7.938307809275558,0.4514672686230403,8.737403700485746e-09
1990,DEC,458575000,HEAD,4.44,"LB / HEAD, LIVE BASIS",4.44,"HEAD × LB / HEAD, LIVE BASIS",1990-12-01,9.682167584364608e-09,12,-4.980802423473884,0.22573363431153126,8.779317881619311e-09
1991,JAN,532204000,HEAD,4.45,"LB / HEAD, LIVE BASIS",4.45,"HEAD × LB / HEAD, LIVE BASIS",1991-01-01,8.3614553817709e-09,1,3.8947551307654704,0.6787330316742057,8.757060098140946e-09
1991,FEB,477323000,HEAD,4.43,"LB / HEAD, LIVE BASIS",4.43,"HEAD × LB / HEAD, LIVE BASIS",1991-02-01,9.280927170909425e-09,2,6.93989205707668,0.6818181818181612,8.708987260930195e-09
1991,MAR,490627000,HEAD,4.44,"LB / HEAD, LIVE BASIS",4.44,"HEAD × LB / HEAD, LIVE BASIS",1991-03-01,9.049644638391284e-09,3,-1.7911224540859694,1.3698630136986356,8.732503286255775e-09
1991,APR,541897000,HEAD,4.45,"LB / HEAD, LIVE BASIS",4.45,"HEAD × LB / HEAD, LIVE BASIS",1991-04-01,8.211892665949434e-09,4,11.615122398327514,1.1363636363636243,8.661600300152264e-09
1991,MAY,561820000,HEAD,4.41,"LB / HEAD, LIVE BASIS",4.41,"HEAD × LB / HEAD, LIVE BASIS",1991-05-01,7.849489160229256e-09,5,5.944604522757091,0.2272727272727204,8.624286658920597e-09
1991,JUN,508277000,HEAD,4.4,"LB / HEAD, LIVE BASIS",4.4,"HEAD × LB / HEAD, LIVE BASIS",1991-06-01,8.65669703724544e-09,6,0.4309459074958166,1.616628175519641,8.632703992088244e-09
1991,JUL,563055000,HEAD,4.32,"LB / HEAD, LIVE BASIS",4.32,"HEAD × LB / HEAD, LIVE BASIS",1991-07-01,7.672429869195727e-09,7,11.198555942419386,1.1709601873536535,8.569332690477492e-09
1991,AUG,566773000,HEAD,4.36,"LB / HEAD, LIVE BASIS",4.36,"HEAD × LB / HEAD, LIVE BASIS",1991-08-01,7.69267413938208e-09,8,1.649461239364669,1.3953488372093092,8.567726104699664e-09
1991,SEP,511436000,HEAD,4.41,"LB / HEAD, LIVE BASIS",4.41,"HEAD × LB / HEAD, LIVE BASIS",1991-09-01,8.622779780852345e-09,9,10.472553369348514,1.1467889908256756,8.501474197177901e-09
1991,OCT,574516000,HEAD,4.52,"LB / HEAD, LIVE BASIS",4.52,"HEAD × LB / HEAD, LIVE BASIS",1991-10-01,7.867491941042546e-09,10,2.5890285473476604,1.118568232662187,8.49194014647748e-09
1991,NOV,477000000,HEAD,4.51,"LB / HEAD, LIVE BASIS",4.51,"HEAD × LB / HEAD, LIVE BASIS",1991-11-01,9.454926624737945e-09,11,-4.003670803028414,1.348314606741563,8.533547999505915e-09
1991,DEC,508727000,HEAD,4.52,"LB / HEAD, LIVE BASIS",4.52,"HEAD × LB / HEAD, LIVE BASIS",1991-12-01,8.884922561609664e-09,12,10.936488033582293,1.8018018018017834,8.467110914276338e-09
1992,JAN,560030000,HEAD,4.54,"LB / HEAD, LIVE BASIS",4.54,"HEAD × LB / HEAD, LIVE BASIS",1992-01-01,8.106708569183794e-09,1,5.228446234902395,2.0224719101123556,8.445882013227413e-09
1992,FEB,499703000,HEAD,4.51,"LB / HEAD, LIVE BASIS",4.51,"HEAD × LB / HEAD, LIVE BASIS",1992-02-01,9.025361064472296e-09,2,4.688648986116317,1.8058690744920947,8.424584837690984e-09
1992,MAR,552947000,HEAD,4.52,"LB / HEAD, LIVE BASIS",4.52,"HEAD × LB / HEAD, LIVE BASIS",1992-03-01,8.174381993210922e-09,3,12.702113825778039,1.8018018018017834,8.351646283925954e-09
1992,APR,543077000,HEAD,4.52,"LB / HEAD, LIVE BASIS",4.52,"HEAD × LB / HEAD, LIVE BASIS",1992-04-01,8.32294499675e-09,4,0.21775355833304477,1.5730337078651457,8.360900644826e-09
1992,MAY,542702000,HEAD,4.54,"LB / HEAD, LIVE BASIS",4.54,"HEAD × LB / HEAD, LIVE BASIS",1992-05-01,8.36554868049132e-09,5,-3.4028692463778487,2.947845804988658,8.40390560484784e-09
1992,JUN,571535000,HEAD,4.51,"LB / HEAD, LIVE BASIS",4.51,"HEAD × LB / HEAD, LIVE BASIS",1992-06-01,7.891030295607443e-09,6,12.445575935956189,2.499999999999991,8.340100043044674e-09
1992,JUL,587888000,HEAD,4.38,"LB / HEAD, LIVE BASIS",4.38,"HEAD × LB / HEAD, LIVE BASIS",1992-07-01,7.450398715401573e-09,7,4.410403956984665,1.388888888888884,8.321597446895161e-09
1992,AUG,558768000,HEAD,4.45,"LB / HEAD, LIVE BASIS",4.45,"HEAD × LB / HEAD, LIVE BASIS",1992-08-01,7.963949259800132e-09,8,-1.412382029489756,2.064220183486243,8.344203706929997e-09
1992,SEP,561895000,HEAD,4.53,"LB / HEAD, LIVE BASIS",4.53,"HEAD × LB / HEAD, LIVE BASIS",1992-09-01,8.062004467026759e-09,9,9.866141609116298,2.7210884353741527,8.297472430777867e-09
1992,OCT,566850000,HEAD,4.57,"LB / HEAD, LIVE BASIS",4.57,"HEAD × LB / HEAD, LIVE BASIS",1992-10-01,8.062097556672841e-09,10,-1.334340557965319,1.106194690265494,8.313689565413725e-09
1992,NOV,494140000,HEAD,4.57,"LB / HEAD, LIVE BASIS",4.57,"HEAD × LB / HEAD, LIVE BASIS",1992-11-01,9.248391144210144e-09,11,3.5932914046121534,1.330376940133049,8.296478275369742e-09
1992,DEC,562805000,HEAD,4.59,"LB / HEAD, LIVE BASIS",4.59,"HEAD × LB / HEAD, LIVE BASIS",1992-12-01,8.155577864446832e-09,12,10.630062882449721,1.5486725663716783,8.23569955060617e-09
1993,JAN,555319000,HEAD,4.6,"LB / HEAD, LIVE BASIS",4.6,"HEAD × LB / HEAD, LIVE BASIS",1993-01-01,8.283527125850186e-09,1,-0.8412049354498907,1.3215859030836885,8.250434430328371e-09
1993,FEB,512716000,HEAD,4.56,"LB / HEAD, LIVE BASIS",4.56,"HEAD × LB / HEAD, LIVE BASIS",1993-02-01,8.893812558999524e-09,2,2.604146863236756,1.1086474501108556,8.239472054872307e-09
1993,MAR,587194000,HEAD,4.57,"LB / HEAD, LIVE BASIS",4.57,"HEAD × LB / HEAD, LIVE BASIS",1993-03-01,7.782777071972807e-09,3,6.1935411531304,1.106194690265494,8.206838311435797e-09
1993,APR,573268000,HEAD,4.61,"LB / HEAD, LIVE BASIS",4.61,"HEAD × LB / HEAD, LIVE BASIS",1993-04-01,8.041614044391105e-09,4,5.5592485043557405,1.9911504424778848,8.183394065405888e-09
1993,MAY,549813000,HEAD,4.61,"LB / HEAD, LIVE BASIS",4.61,"HEAD × LB / HEAD, LIVE BASIS",1993-05-01,8.384668969267733e-09,5,1.3102955212989764,1.541850220264318,8.184987422803923e-09
1993,JUN,611050000,HEAD,4.56,"LB / HEAD, LIVE BASIS",4.56,"HEAD × LB / HEAD, LIVE BASIS",1993-06-01,7.462564438262007e-09,6,6.9138372978032825,1.1086474501108556,8.149281934691804e-09
1993,JUL,576788000,HEAD,4.41,"LB / HEAD, LIVE BASIS",4.41,"HEAD × LB / HEAD, LIVE BASIS",1993-07-01,7.645790134330118e-09,7,-1.8881147429442358,0.6849315068493178,8.165564552935849e-09
1993,AUG,604730000,HEAD,4.44,"LB / HEAD, LIVE BASIS",4.44,"HEAD × LB / HEAD, LIVE BASIS",1993-08-01,7.342119623633688e-09,8,8.225596311886152,-0.22471910112359383,8.113745416588646e-09
1993,SEP,594685000,HEAD,4.54,"LB / HEAD, LIVE BASIS",4.54,"HEAD × LB / HEAD, LIVE BASIS",1993-09-01,7.634293785785752e-09,9,5.835609855933943,0.22075055187638082,8.078102859818561e-09
1993,OCT,568327000,HEAD,4.63,"LB / HEAD, LIVE BASIS",4.63,"HEAD × LB / HEAD, LIVE BASIS",1993-10-01,8.146718350527073e-09,10,0.26056275910735227,1.3129102844638973,8.085154592639747e-09
1993,NOV,550410000,HEAD,4.63,"LB / HEAD, LIVE BASIS",4.63,"HEAD × LB / HEAD, LIVE BASIS",1993-11-01,8.411911120800857e-09,11,11.387461043428981,1.3129102844638973,8.015447924022307e-09
1993,DEC,572600000,HEAD,4.64,"LB / HEAD, LIVE BASIS",4.64,"HEAD × LB / HEAD, LIVE BASIS",1993-12-01,8.103388054488299e-09,12,1.7403896553868536,1.089324618736387,8.01109877319243e-09
1994,JAN,572361000,HEAD,4.67,"LB / HEAD, LIVE BASIS",4.67,"HEAD × LB / HEAD, LIVE BASIS",1994-01-01,8.159186247840087e-09,1,3.068866723450836,1.521739130434785,8.000737033358254e-09
1994,FEB,535304000,HEAD,4.65,"LB / HEAD, LIVE BASIS",4.65,"HEAD × LB / HEAD, LIVE BASIS",1994-02-01,8.686652817838089e-09,2,4.405557852690389,1.9736842105263275,7.983473721594802e-09
1994,MAR,615411000,HEAD,4.66,"LB / HEAD, LIVE BASIS",4.66,"HEAD × LB / HEAD, LIVE BASIS",1994-03-01,7.57217534298217e-09,3,4.805396512907145,1.969365426695835,7.965923577512248e-09
1994,APR,583376000,HEAD,4.65,"LB / HEAD, LIVE BASIS",4.65,"HEAD × LB / HEAD, LIVE BASIS",1994-04-01,7.970845561010395e-09,4,1.7632241813602123,0.8676789587852562,7.960026203897189e-09
1994,MAY,602123000,HEAD,4.63,"LB / HEAD, LIVE BASIS",4.63,"HEAD × LB / HEAD, LIVE BASIS",1994-05-01,7.6894587982854e-09,5,9.514143899835027,0.433839479392617,7.902092022981994e-09
1994,JUN,644160000,HEAD,4.54,"LB / HEAD, LIVE BASIS",4.54,"HEAD × LB / HEAD, LIVE BASIS",1994-06-01,7.047938400397417e-09,6,5.418541854185421,-0.43859649122806044,7.867539853159945e-09
1994,JUL,583138000,HEAD,4.52,"LB / HEAD, LIVE BASIS",4.52,"HEAD × LB / HEAD, LIVE BASIS",1994-07-01,7.751166962194196e-09,7,1.1009244297731646,2.494331065759625,7.876321255481952e-09
1994,AUG,676412000,HEAD,4.59,"LB / HEAD, LIVE BASIS",4.59,"HEAD × LB / HEAD, LIVE BASIS",1994-08-01,6.7858051010330976e-09,8,11.853554478858342,3.378378378378377,7.829961711931902e-09
1994,SEP,625653000,HEAD,4.66,"LB / HEAD, LIVE BASIS",4.66,"HEAD × LB / HEAD, LIVE BASIS",1994-09-01,7.448218101727315e-09,9,5.207462774409977,2.643171806167399,7.814455404927033e-09
1994,OCT,614169000,HEAD,4.72,"LB / HEAD, LIVE BASIS",4.72,"HEAD × LB / HEAD, LIVE BASIS",1994-10-01,7.68518111464434e-09,10,8.066130942221639,1.943844492440605,7.775993968603472e-09
1994,NOV,591980000,HEAD,4.71,"LB / HEAD, LIVE BASIS",4.71,"HEAD × LB / HEAD, LIVE BASIS",1994-11-01,7.956349876685024e-09,11,7.552551734161805,1.7278617710583255,7.738030531593819e-09
1994,DEC,595509000,HEAD,4.69,"LB / HEAD, LIVE BASIS",4.69,"HEAD × LB / HEAD, LIVE BASIS",1994-12-01,7.875615649805462e-09,12,4.000873209919664,1.0775862068965747,7.719049497870249e-09
1995,JAN,621916000,HEAD,4.68,"LB / HEAD, LIVE BASIS",4.68,"HEAD × LB / HEAD, LIVE BASIS",1995-01-01,7.525132011397037e-09,1,8.657997312884703,0.21413276231263545,7.666211644833328e-09
1995,FEB,573789000,HEAD,4.66,"LB / HEAD, LIVE BASIS",4.66,"HEAD × LB / HEAD, LIVE BASIS",1995-02-01,8.121452310866887e-09,2,7.189372767623636,0.21505376344086446,7.619111602585728e-09
1995,MAR,665504000,HEAD,4.65,"LB / HEAD, LIVE BASIS",4.65,"HEAD × LB / HEAD, LIVE BASIS",1995-03-01,6.987185651776699e-09,3,8.139763507639607,-0.21459227467810482,7.570362461651939e-09
1995,APR,578716000,HEAD,4.69,"LB / HEAD, LIVE BASIS",4.6899999999999995,"HEAD × LB / HEAD, LIVE BASIS",1995-04-01,8.10414780306748e-09,4,-0.7987987164367438,0.8602150537634135,7.581470981823363e-09
1995,MAY,669262000,HEAD,4.66,"LB / HEAD, LIVE BASIS",4.66,"HEAD × LB / HEAD, LIVE BASIS",1995-05-01,6.962893455776661e-09,5,11.150379573608715,0.6479481641468832,7.520923869947636e-09
1995,JUN,674080000,HEAD,4.65,"LB / HEAD, LIVE BASIS",4.65,"HEAD × LB / HEAD, LIVE BASIS",1995-06-01,6.89829100403513e-09,6,4.644808743169393,2.422907488986792,7.50845325358411e-09
1995,JUL,597576000,HEAD,4.56,"LB / HEAD, LIVE BASIS",4.56,"HEAD × LB / HEAD, LIVE BASIS",1995-07-01,7.630828547331217e-09,7,2.4759147920389246,0.8849557522123908,7.49842505234553e-09
1995,AUG,678203000,HEAD,4.49,"LB / HEAD, LIVE BASIS",4.49,"HEAD × LB / HEAD, LIVE BASIS",1995-08-01,6.6204366539222035e-09,8,0.26477945394227653,-2.178649237472763,7.484644348419622e-09
1995,SEP,619743000,HEAD,4.65,"LB / HEAD, LIVE BASIS",4.65,"HEAD × LB / HEAD, LIVE BASIS",1995-09-01,7.5031101601793e-09,9,-0.9446130682662757,-0.21459227467810482,7.489218686623952e-09
1995,OCT,654327000,HEAD,4.77,"LB / HEAD, LIVE BASIS",4.77,"HEAD × LB / HEAD, LIVE BASIS",1995-10-01,7.289933015143804e-09,10,6.538591169531505,1.0593220338982912,7.45628134499891e-09
1995,NOV,608496000,HEAD,4.78,"LB / HEAD, LIVE BASIS",4.78,"HEAD × LB / HEAD, LIVE BASIS",1995-11-01,7.855433725118983e-09,11,2.7899591202405594,1.4861995753715496,7.447871665701738e-09
1995,DEC,589234000,HEAD,4.81,"LB / HEAD, LIVE BASIS",4.81,"HEAD × LB / HEAD, LIVE BASIS",1995-12-01,8.163140619855609e-09,12,-1.0537204307575543,2.5586353944562656,7.471832079872583e-09
1996,JAN,658275000,HEAD,4.85,"LB / HEAD, LIVE BASIS",4.85,"HEAD × LB / HEAD, LIVE BASIS",1996-01-01,7.367741445444532e-09,1,5.846287923127891,3.6324786324786418,7.458716199376542e-09
1996,FEB,631986000,HEAD,4.81,"LB / HEAD, LIVE BASIS",4.81,"HEAD × LB / HEAD, LIVE BASIS",1996-02-01,7.610928090179212e-09,2,10.142578543680681,3.218884120171661,7.4161725143192355e-09
1996,MAR,630798000,HEAD,4.8,"LB / HEAD, LIVE BASIS",4.8,"HEAD × LB / HEAD, LIVE BASIS",1996-03-01,7.609409034270875e-09,3,-5.2149949511948845,3.2258064516129004,7.468024462860417e-09
1996,APR,640356000,HEAD,4.82,"LB / HEAD, LIVE BASIS",4.820000000000001,"HEAD × LB / HEAD, LIVE BASIS",1996-04-01,7.527063071166665e-09,4,10.65116568403155,2.7718550106610174,7.41993406853535e-09
1996,MAY,676931000,HEAD,4.75,"LB / HEAD, LIVE BASIS",4.75,"HEAD × LB / HEAD, LIVE BASIS",1996-05-01,7.0169633241792734e-09,5,1.1458890539131072,1.93133047210301,7.424439890902234e-09
1996,JUN,611897000,HEAD,4.73,"LB / HEAD, LIVE BASIS",4.73,"HEAD × LB / HEAD, LIVE BASIS",1996-06-01,7.730059143940892e-09,6,-9.224869451697126,1.7204301075268935,7.493753902561047e-09
1996,JUL,668125000,HEAD,4.67,"LB / HEAD, LIVE BASIS",4.67,"HEAD × LB / HEAD, LIVE BASIS",1996-07-01,6.989710009354537e-09,7,11.805862350562935,2.412280701754388,7.440327357729656e-09
1996,AUG,671546000,HEAD,4.72,"LB / HEAD, LIVE BASIS",4.72,"HEAD × LB / HEAD, LIVE BASIS",1996-08-01,7.028557984114267e-09,8,-0.9815645168187115,5.122494432071267,7.474337468578995e-09
1996,SEP,619250000,HEAD,4.79,"LB / HEAD, LIVE BASIS",4.79,"HEAD × LB / HEAD, LIVE BASIS",1996-09-01,7.735163504238998e-09,9,-0.0795491034186746,3.010752688172036,7.493675247250638e-09
1996,OCT,700669000,HEAD,4.82,"LB / HEAD, LIVE BASIS",4.82,"HEAD × LB / HEAD, LIVE BASIS",1996-10-01,6.879139793540174e-09,10,7.082391525949561,1.048218029350112,7.459442478783667e-09
1996,NOV,582784000,HEAD,4.82,"LB / HEAD, LIVE BASIS",4.82,"HEAD × LB / HEAD, LIVE BASIS",1996-11-01,8.27064572809137e-09,11,-4.225500249796221,0.8368200836819994,7.494043479031367e-09
1996,DEC,607242000,HEAD,4.84,"LB / HEAD, LIVE BASIS",4.84,"HEAD × LB / HEAD, LIVE BASIS",1996-12-01,7.970463176130769e-09,12,3.056171232481497,0.6237006237006293,7.47798702538763e-09
1997,JAN,682844000,HEAD,4.87,"LB / HEAD, LIVE BASIS",4.87,"HEAD × LB / HEAD, LIVE BASIS",1997-01-01,7.131936430575651e-09,1,3.7323307128479755,0.4123711340206171,7.458336607481891e-09
1997,FEB,605533000,HEAD,4.85,"LB / HEAD, LIVE BASIS",4.85,"HEAD × LB / HEAD, LIVE BASIS",1997-02-01,8.009472646412334e-09,2,-4.1856939868921135,0.8316008316008316,7.491548653834652e-09
1997,MAR,629615000,HEAD,4.83,"LB / HEAD, LIVE BASIS",4.83,"HEAD × LB / HEAD, LIVE BASIS",1997-03-01,7.67135471677136e-09,3,-0.18754022682380134,0.6250000000000089,7.496710794043024e-09
1997,APR,679211000,HEAD,4.86,"LB / HEAD, LIVE BASIS",4.86,"HEAD × LB / HEAD, LIVE BASIS",1997-04-01,7.155361146977891e-09,4,6.067718581539028,0.829875518672174,7.46573563369396e-09
1997,MAY,683309000,HEAD,4.82,"LB / HEAD, LIVE BASIS",4.82,"HEAD × LB / HEAD, LIVE BASIS",1997-05-01,7.053909724590193e-09,5,0.9421935175076834,1.473684210526316,7.468814500394869e-09
1997,JUN,655184000,HEAD,4.78,"LB / HEAD, LIVE BASIS",4.78,"HEAD × LB / HEAD, LIVE BASIS",1997-06-01,7.295660455688784e-09,6,7.074229813187505,1.0570824524312794,7.4326146097071935e-09
1997,JUL,684210000,HEAD,4.69,"LB / HEAD, LIVE BASIS",4.69,"HEAD × LB / HEAD, LIVE BASIS",1997-07-01,6.854620657400506e-09,7,2.4074836295603363,0.4282655246252709,7.421357163711025e-09
1997,AUG,667594000,HEAD,4.68,"LB / HEAD, LIVE BASIS",4.68,"HEAD × LB / HEAD, LIVE BASIS",1997-08-01,7.010248743997099e-09,8,-0.5884928210427853,-0.8474576271186418,7.419831393701261e-09
1997,SEP,660950000,HEAD,4.82,"LB / HEAD, LIVE BASIS",4.82,"HEAD × LB / HEAD, LIVE BASIS",1997-09-01,7.292533474544217e-09,9,6.733952361727891,0.6263048016701411,7.3829455578933626e-09
1997,OCT,717557000,HEAD,4.84,"LB / HEAD, LIVE BASIS",4.84,"HEAD × LB / HEAD, LIVE BASIS",1997-10-01,6.7451087509424334e-09,10,2.4102679011059447,0.4149377593360981,7.371776304343551e-09
1997,NOV,576027000,HEAD,4.88,"LB / HEAD, LIVE BASIS",4.88,"HEAD × LB / HEAD, LIVE BASIS",1997-11-01,8.471825105420406e-09,11,-1.1594347133757954,1.2448132780082943,7.388541252454305e-09
1997,DEC,661504000,HEAD,4.86,"LB / HEAD, LIVE BASIS",4.86,"HEAD × LB / HEAD, LIVE BASIS",1997-12-01,7.346894349845202e-09,12,8.935811422793538,0.4132231404958775,7.336577183597173e-09
1998,JAN,683661000,HEAD,4.84,"LB / HEAD, LIVE BASIS",4.84,"HEAD × LB / HEAD, LIVE BASIS",1998-01-01,7.079532107287091e-09,1,0.11964665428707555,-0.6160164271047264,7.33221015665646e-09
1998,FEB,620081000,HEAD,4.83,"LB / HEAD, LIVE BASIS",4.829999999999999,"HEAD × LB / HEAD, LIVE BASIS",1998-02-01,7.789304945644197e-09,2,2.40251150639188,-0.4123711340206282,7.313862848259114e-09
1998,MAR,666154000,HEAD,4.9,"LB / HEAD, LIVE BASIS",4.9,"HEAD × LB / HEAD, LIVE BASIS",1998-03-01,7.355656499848384e-09,3,5.803387784598524,1.449275362318847,7.287554663515533e-09
1998,APR,677430000,HEAD,4.93,"LB / HEAD, LIVE BASIS",4.93,"HEAD × LB / HEAD, LIVE BASIS",1998-04-01,7.277504686831111e-09,4,-0.2622160124026274,1.4403292181069727,7.297733291836636e-09
1998,MAY,650411000,HEAD,4.86,"LB / HEAD, LIVE BASIS",4.859999999999999,"HEAD × LB / HEAD, LIVE BASIS",1998-05-01,7.472198348428916e-09,5,-4.814512907044987,0.829875518672174,7.3325906771565285e-09
1998,JUN,683251000,HEAD,4.78,"LB / HEAD, LIVE BASIS",4.78,"HEAD × LB / HEAD, LIVE BASIS",1998-06-01,6.995964879670868e-09,6,4.283834770079853,0.0,7.307616045821702e-09
1998,JUL,701148000,HEAD,4.69,"LB / HEAD, LIVE BASIS",4.69,"HEAD × LB / HEAD, LIVE BASIS",1998-07-01,6.689029990815064e-09,7,2.475555750427505,0.0,7.293816823606249e-09
1998,AUG,665207000,HEAD,4.76,"LB / HEAD, LIVE BASIS",4.76,"HEAD × LB / HEAD, LIVE BASIS",1998-08-01,7.155667333626976e-09,8,-0.3575526442718191,1.7094017094017033,7.305935039408739e-09
1998,SEP,669631000,HEAD,4.85,"LB / HEAD, LIVE BASIS",4.85,"HEAD × LB / HEAD, LIVE BASIS",1998-09-01,7.242794912421915e-09,9,1.3134125122929108,0.6224066390041472,7.301790159231881e-09
1998,OCT,701553000,HEAD,4.93,"LB / HEAD, LIVE BASIS",4.93,"HEAD × LB / HEAD, LIVE BASIS",1998-10-01,7.02726664984684e-09,10,-2.230345463844685,1.8595041322313932,7.3253033174739135e-09
1998,NOV,612240000,HEAD,5.0,"LB / HEAD, LIVE BASIS",5.0,"HEAD × LB / HEAD, LIVE BASIS",1998-11-01,8.16673200052267e-09,11,6.286684478331739,2.4590163934426146,7.299878892065769e-09
1998,DEC,676215000,HEAD,4.98,"LB / HEAD, LIVE BASIS",4.98,"HEAD × LB / HEAD, LIVE BASIS",1998-12-01,7.364521638827888e-09,12,2.2238716621516996,2.4691358024691468,7.301347832814327e-09
1999,JAN,678927000,HEAD,5.0,"LB / HEAD, LIVE BASIS",5.0,"HEAD × LB / HEAD, LIVE BASIS",1999-01-01,7.364562022131982e-09,1,-0.6924484503284534,3.3057851239669533,7.3251003257180684e-09
1999,FEB,631824000,HEAD,5.0,"LB / HEAD, LIVE BASIS",5.0,"HEAD × LB / HEAD, LIVE BASIS",1999-02-01,7.913596191344424e-09,2,1.8937848442381,3.5196687370600666,7.335457929526419e-09
1999,MAR,722284000,HEAD,5.03,"LB / HEAD, LIVE BASIS",5.03,"HEAD × LB / HEAD, LIVE BASIS",1999-03-01,6.964019693084715e-09,3,8.425979578295717,2.6530612244897833,7.302821528962781e-09
1999,APR,702597000,HEAD,5.01,"LB / HEAD, LIVE BASIS",5.01,"HEAD × LB / HEAD, LIVE BASIS",1999-04-01,7.130688004645622e-09,4,3.715070191754122,1.6227180527383478,7.290586805447324e-09
1999,MAY,687342000,HEAD,5.04,"LB / HEAD, LIVE BASIS",5.04,"HEAD × LB / HEAD, LIVE BASIS",1999-05-01,7.332594254388645e-09,5,5.678102000119933,3.70370370370372,7.278953130943967e-09
1999,JUN,718517000,HEAD,5.0,"LB / HEAD, LIVE BASIS",5.0,"HEAD × LB / HEAD, LIVE BASIS",1999-06-01,6.958777593292852e-09,6,5.161499946578929,4.602510460251041,7.275854190412466e-09
1999,JUL,702989000,HEAD,4.89,"LB / HEAD, LIVE BASIS",4.89,"HEAD × LB / HEAD, LIVE BASIS",1999-07-01,6.956012113987558e-09,7,0.2625693862066125,4.264392324093791,7.2981027006768404e-09
1999,AUG,722331000,HEAD,4.83,"LB / HEAD, LIVE BASIS",4.83,"HEAD × LB / HEAD, LIVE BASIS",1999-08-01,6.6866851900306095e-09,8,8.587402116935028,1.4705882352941346,7.259020855377143e-09
1999,SEP,696166000,HEAD,4.98,"LB / HEAD, LIVE BASIS",4.98,"HEAD × LB / HEAD, LIVE BASIS",1999-09-01,7.1534662709756015e-09,9,3.962630164971448,2.6804123711340333,7.2515768019232835e-09
1999,OCT,681260000,HEAD,5.05,"LB / HEAD, LIVE BASIS",5.05,"HEAD × LB / HEAD, LIVE BASIS",1999-10-01,7.412735225904941e-09,10,-2.8925825988913134,2.4340770791074995,7.2836991832614595e-09
1999,NOV,663525000,HEAD,5.02,"LB / HEAD, LIVE BASIS",5.02,"HEAD × LB / HEAD, LIVE BASIS",1999-11-01,7.565653140424249e-09,11,8.376617012936105,0.40000000000000036,7.233609278253257e-09
1999,DEC,679453000,HEAD,5.04,"LB / HEAD, LIVE BASIS",5.04,"HEAD × LB / HEAD, LIVE BASIS",1999-12-01,7.417731616462066e-09,12,0.4788417884844298,1.2048192771084265,7.238043443056106e-09
2000,JAN,669634000,HEAD,5.04,"LB / HEAD, LIVE BASIS",5.04,"HEAD × LB / HEAD, LIVE BASIS",2000-01-01,7.526499550500721e-09,1,-1.3687774974334488,0.8000000000000007,7.251538237086834e-09
