Year,Month,Heads,Heads Unit,Weight,Weight Unit,Volume,Volume Unit
1988,SEP,907948000,HEAD,3900982000,"LB, LIVE BASIS",3541888804936000000,"HEAD × LB, LIVE BASIS"
1988,OCT,895644000,HEAD,3927936000,"LB, LIVE BASIS",3518032310784000000,"HEAD × LB, LIVE BASIS"
1988,NOV,859564000,HEAD,3745730000,"LB, LIVE BASIS",3219694661720000000,"HEAD × LB, LIVE BASIS"
1988,DEC,878076000,HEAD,3840790000,"LB, LIVE BASIS",3372505520040000000,"HEAD × LB, LIVE BASIS"
1987,JAN,840660000,HEAD,3663628000,"LB, LIVE BASIS",3079865514480000000,"HEAD × LB, LIVE BASIS"
1987,FEB,774892000,HEAD,3335718000,"LB, LIVE BASIS",2584821192456000000,"HEAD × LB, LIVE BASIS"
1987,MAR,860438000,HEAD,3732264000,"LB, LIVE BASIS",3211381771632000000,"HEAD × LB, LIVE BASIS"
1987,APR,849188000,HEAD,3663932000,"LB, LIVE BASIS",3111367087216000000,"HEAD × LB, LIVE BASIS"
1987,MAY,838654000,HEAD,3610278000,"LB, LIVE BASIS",3027774085812000000,"HEAD × LB, LIVE BASIS"
1987,JUN,921488000,HEAD,3943876000,"LB, LIVE BASIS",3634234407488000000,"HEAD × LB, LIVE BASIS"
1987,JUL,912942000,HEAD,3821354000,"LB, LIVE BASIS",3488674563468000000,"HEAD × LB, LIVE BASIS"
1987,AUG,870468000,HEAD,3639766000,"LB, LIVE BASIS",3168299830488000000,"HEAD × LB, LIVE BASIS"
1987,SEP,911454000,HEAD,3898708000,"LB, LIVE BASIS",3553493001432000000,"HEAD × LB, LIVE BASIS"
1987,OCT,902100000,HEAD,3947642000,"LB, LIVE BASIS",3561167848200000000,"HEAD × LB, LIVE BASIS"
1987,NOV,781136000,HEAD,3366432000,"LB, LIVE BASIS",2629641226752000000,"HEAD × LB, LIVE BASIS"
1987,DEC,877244000,HEAD,3843210000,"LB, LIVE BASIS",3371432913240000000,"HEAD × LB, LIVE BASIS"
1986,JAN,813082000,HEAD,3499234000,"LB, LIVE BASIS",2845164179188000000,"HEAD × LB, LIVE BASIS"
1986,FEB,728866000,HEAD,3134284000,"LB, LIVE BASIS",2284473041944000000,"HEAD × LB, LIVE BASIS"
1986,MAR,755230000,HEAD,3250440000,"LB, LIVE BASIS",2454829801200000000,"HEAD × LB, LIVE BASIS"
1986,APR,833692000,HEAD,3599622000,"LB, LIVE BASIS",3000976064424000000,"HEAD × LB, LIVE BASIS"
1986,MAY,830598000,HEAD,3529030000,"LB, LIVE BASIS",2931205259940000000,"HEAD × LB, LIVE BASIS"
1986,JUN,819694000,HEAD,3433070000,"LB, LIVE BASIS",2814066880580000000,"HEAD × LB, LIVE BASIS"
1986,JUL,834662000,HEAD,3436702000,"LB, LIVE BASIS",2868484564724000000,"HEAD × LB, LIVE BASIS"
1986,AUG,816254000,HEAD,3373202000,"LB, LIVE BASIS",2753389625308000000,"HEAD × LB, LIVE BASIS"
1986,SEP,829150000,HEAD,3573294000,"LB, LIVE BASIS",2962796720100000000,"HEAD × LB, LIVE BASIS"
1986,OCT,848406000,HEAD,3599828000,"LB, LIVE BASIS",3054115674168000000,"HEAD × LB, LIVE BASIS"
1986,NOV,706344000,HEAD,3018926000,"LB, LIVE BASIS",2132400266544000000,"HEAD × LB, LIVE BASIS"
1986,DEC,851332000,HEAD,3622606000,"LB, LIVE BASIS",3084040411192000000,"HEAD × LB, LIVE BASIS"
1985,JAN,794462000,HEAD,3360538000,"LB, LIVE BASIS",2669819740556000000,"HEAD × LB, LIVE BASIS"
1985,FEB,683720000,HEAD,2872452000,"LB, LIVE BASIS",1963952881440000000,"HEAD × LB, LIVE BASIS"
1985,MAR,743206000,HEAD,3124082000,"LB, LIVE BASIS",2321836486892000000,"HEAD × LB, LIVE BASIS"
1985,APR,810194000,HEAD,3448728000,"LB, LIVE BASIS",2794138733232000000,"HEAD × LB, LIVE BASIS"
1985,MAY,824296000,HEAD,3485846000,"LB, LIVE BASIS",2873368914416000000,"HEAD × LB, LIVE BASIS"
1985,JUN,746648000,HEAD,3115922000,"LB, LIVE BASIS",2326496929456000000,"HEAD × LB, LIVE BASIS"
1985,JUL,824764000,HEAD,3422546000,"LB, LIVE BASIS",2822792729144000000,"HEAD × LB, LIVE BASIS"
1985,AUG,823810000,HEAD,3398506000,"LB, LIVE BASIS",2799723227860000000,"HEAD × LB, LIVE BASIS"
1985,SEP,734052000,HEAD,3082890000,"LB, LIVE BASIS",2263001570280000000,"HEAD × LB, LIVE BASIS"
1985,OCT,838206000,HEAD,3553994000,"LB, LIVE BASIS",2978979094764000000,"HEAD × LB, LIVE BASIS"
1985,NOV,674342000,HEAD,2837696000,"LB, LIVE BASIS",1913577596032000000,"HEAD × LB, LIVE BASIS"
1985,DEC,736840000,HEAD,3161402000,"LB, LIVE BASIS",2329447449680000000,"HEAD × LB, LIVE BASIS"
1984,JAN,706574000,HEAD,2938886000,"LB, LIVE BASIS",2076540436564000000,"HEAD × LB, LIVE BASIS"
1984,FEB,672890000,HEAD,2819818000,"LB, LIVE BASIS",1897427334020000000,"HEAD × LB, LIVE BASIS"
1984,MAR,731084000,HEAD,3055148000,"LB, LIVE BASIS",2233569820432000000,"HEAD × LB, LIVE BASIS"
1984,APR,714820000,HEAD,3008432000,"LB, LIVE BASIS",2150487362240000000,"HEAD × LB, LIVE BASIS"
1984,MAY,809024000,HEAD,3388280000,"LB, LIVE BASIS",2741199838720000000,"HEAD × LB, LIVE BASIS"
1984,JUN,769710000,HEAD,3189512000,"LB, LIVE BASIS",2454999281520000000,"HEAD × LB, LIVE BASIS"
1984,JUL,763110000,HEAD,3156278000,"LB, LIVE BASIS",2408587304580000000,"HEAD × LB, LIVE BASIS"
1984,AUG,840392000,HEAD,3469140000,"LB, LIVE BASIS",2915437502880000000,"HEAD × LB, LIVE BASIS"
1984,SEP,706252000,HEAD,2945332000,"LB, LIVE BASIS",2080146615664000000,"HEAD × LB, LIVE BASIS"
1984,OCT,826654000,HEAD,3486354000,"LB, LIVE BASIS",2882008479516000000,"HEAD × LB, LIVE BASIS"
1984,NOV,693450000,HEAD,2931094000,"LB, LIVE BASIS",2032567134300000000,"HEAD × LB, LIVE BASIS"
1984,DEC,684040000,HEAD,2881974000,"LB, LIVE BASIS",1971385494960000000,"HEAD × LB, LIVE BASIS"
1983,JAN,718430000,HEAD,2962000000,"LB, LIVE BASIS",2127989660000000000,"HEAD × LB, LIVE BASIS"
1983,FEB,657110000,HEAD,2689880000,"LB, LIVE BASIS",1767547046800000000,"HEAD × LB, LIVE BASIS"
1983,MAR,774640000,HEAD,3189774000,"LB, LIVE BASIS",2470926531360000000,"HEAD × LB, LIVE BASIS"
1983,APR,726476000,HEAD,3025568000,"LB, LIVE BASIS",2198002538368000000,"HEAD × LB, LIVE BASIS"
1983,MAY,755588000,HEAD,3136784000,"LB, LIVE BASIS",2370116348992000000,"HEAD × LB, LIVE BASIS"
1983,JUN,777060000,HEAD,3207572000,"LB, LIVE BASIS",2492475898320000000,"HEAD × LB, LIVE BASIS"
1983,JUL,691096000,HEAD,2773596000,"LB, LIVE BASIS",1916821101216000000,"HEAD × LB, LIVE BASIS"
1983,AUG,789900000,HEAD,3151942000,"LB, LIVE BASIS",2489718985800000000,"HEAD × LB, LIVE BASIS"
1983,SEP,728532000,HEAD,2965017000,"LB, LIVE BASIS",2160109765044000000,"HEAD × LB, LIVE BASIS"
1983,OCT,709592000,HEAD,2945612000,"LB, LIVE BASIS",2090182710304000000,"HEAD × LB, LIVE BASIS"
1983,NOV,642072000,HEAD,2653028000,"LB, LIVE BASIS",1703434994016000000,"HEAD × LB, LIVE BASIS"
1983,DEC,650870000,HEAD,2696274000,"LB, LIVE BASIS",1754923858380000000,"HEAD × LB, LIVE BASIS"
1982,JAN,665434000,HEAD,2713540000,"LB, LIVE BASIS",1805681776360000000,"HEAD × LB, LIVE BASIS"
1982,FEB,651310000,HEAD,2618636000,"LB, LIVE BASIS",1705543813160000000,"HEAD × LB, LIVE BASIS"
1982,MAR,752672000,HEAD,3046472000,"LB, LIVE BASIS",2292994173184000000,"HEAD × LB, LIVE BASIS"
1982,APR,722278000,HEAD,2951934000,"LB, LIVE BASIS",2132116985652000000,"HEAD × LB, LIVE BASIS"
1982,MAY,709804000,HEAD,2889214000,"LB, LIVE BASIS",2050775654056000000,"HEAD × LB, LIVE BASIS"
1982,JUN,770808000,HEAD,3122742000,"LB, LIVE BASIS",2407034515536000000,"HEAD × LB, LIVE BASIS"
1982,JUL,733666000,HEAD,2934812000,"LB, LIVE BASIS",2153171780792000000,"HEAD × LB, LIVE BASIS"
1982,AUG,754896000,HEAD,3027896000,"LB, LIVE BASIS",2285746578816000000,"HEAD × LB, LIVE BASIS"
1982,SEP,734892000,HEAD,2991232000,"LB, LIVE BASIS",2198232466944000000,"HEAD × LB, LIVE BASIS"
1982,OCT,702352000,HEAD,2897392000,"LB, LIVE BASIS",2034989065984000000,"HEAD × LB, LIVE BASIS"
1982,NOV,654884000,HEAD,2692970000,"LB, LIVE BASIS",1763582965480000000,"HEAD × LB, LIVE BASIS"
1982,DEC,686898000,HEAD,2825190000,"LB, LIVE BASIS",1940617360620000000,"HEAD × LB, LIVE BASIS"
1981,JAN,707972000,HEAD,2872548000,"LB, LIVE BASIS",2033683552656000000,"HEAD × LB, LIVE BASIS"
1981,FEB,632468000,HEAD,2536664000,"LB, LIVE BASIS",1604358806752000000,"HEAD × LB, LIVE BASIS"
1981,MAR,735114000,HEAD,2973808000,"LB, LIVE BASIS",2186087894112000000,"HEAD × LB, LIVE BASIS"
1981,APR,747356000,HEAD,3011502000,"LB, LIVE BASIS",2250664088712000000,"HEAD × LB, LIVE BASIS"
1981,MAY,732762000,HEAD,2970286000,"LB, LIVE BASIS",2176512709932000000,"HEAD × LB, LIVE BASIS"
1981,JUN,765768000,HEAD,3024518000,"LB, LIVE BASIS",2316079099824000000,"HEAD × LB, LIVE BASIS"
1981,JUL,758924000,HEAD,2966126000,"LB, LIVE BASIS",2251064208424000000,"HEAD × LB, LIVE BASIS"
1981,AUG,721240000,HEAD,2882926000,"LB, LIVE BASIS",2079281548240000000,"HEAD × LB, LIVE BASIS"
1981,SEP,729546000,HEAD,2992336000,"LB, LIVE BASIS",2183046759456000000,"HEAD × LB, LIVE BASIS"
1981,OCT,728930000,HEAD,2963818000,"LB, LIVE BASIS",2160415854740000000,"HEAD × LB, LIVE BASIS"
1981,NOV,606716000,HEAD,2493854000,"LB, LIVE BASIS",1513061123464000000,"HEAD × LB, LIVE BASIS"
1981,DEC,688972000,HEAD,2824376000,"LB, LIVE BASIS",1945915981472000000,"HEAD × LB, LIVE BASIS"
1980,JAN,707624000,HEAD,2854088000,"LB, LIVE BASIS",2019621166912000000,"HEAD × LB, LIVE BASIS"
1980,FEB,653420000,HEAD,2589442000,"LB, LIVE BASIS",1691993191640000000,"HEAD × LB, LIVE BASIS"
1980,MAR,681726000,HEAD,2717000000,"LB, LIVE BASIS",1852249542000000000,"HEAD × LB, LIVE BASIS"
1980,APR,738544000,HEAD,2974288000,"LB, LIVE BASIS",2196642556672000000,"HEAD × LB, LIVE BASIS"
1980,MAY,730730000,HEAD,2921816000,"LB, LIVE BASIS",2135058605680000000,"HEAD × LB, LIVE BASIS"
1980,JUN,711600000,HEAD,2825156000,"LB, LIVE BASIS",2010381009600000000,"HEAD × LB, LIVE BASIS"
1980,JUL,705038000,HEAD,2679064000,"LB, LIVE BASIS",1888841924432000000,"HEAD × LB, LIVE BASIS"
1980,AUG,684748000,HEAD,2617428000,"LB, LIVE BASIS",1792278588144000000,"HEAD × LB, LIVE BASIS"
1980,SEP,682952000,HEAD,2718840000,"LB, LIVE BASIS",1856837215680000000,"HEAD × LB, LIVE BASIS"
1980,OCT,715348000,HEAD,2904042000,"LB, LIVE BASIS",2077400636616000000,"HEAD × LB, LIVE BASIS"
1980,NOV,577440000,HEAD,2310066000,"LB, LIVE BASIS",1333924511040000000,"HEAD × LB, LIVE BASIS"
1980,DEC,675158000,HEAD,2731044000,"LB, LIVE BASIS",1843886204952000000,"HEAD × LB, LIVE BASIS"
1979,JAN,671170000,HEAD,2650424000,"LB, LIVE BASIS",1778885076080000000,"HEAD × LB, LIVE BASIS"
1979,FEB,569134000,HEAD,2219414000,"LB, LIVE BASIS",1263143967476000000,"HEAD × LB, LIVE BASIS"
1979,MAR,680716000,HEAD,2669662000,"LB, LIVE BASIS",1817281637992000000,"HEAD × LB, LIVE BASIS"
1979,APR,669956000,HEAD,2629986000,"LB, LIVE BASIS",1761974900616000000,"HEAD × LB, LIVE BASIS"
1979,MAY,754106000,HEAD,2952838000,"LB, LIVE BASIS",2226752852828000000,"HEAD × LB, LIVE BASIS"
1979,JUN,699188000,HEAD,2747530000,"LB, LIVE BASIS",1921040005640000000,"HEAD × LB, LIVE BASIS"
1979,JUL,717940000,HEAD,2810268000,"LB, LIVE BASIS",2017603807920000000,"HEAD × LB, LIVE BASIS"
1979,AUG,768416000,HEAD,3001566000,"LB, LIVE BASIS",2306451339456000000,"HEAD × LB, LIVE BASIS"
1979,SEP,627964000,HEAD,2535326000,"LB, LIVE BASIS",1592093456264000000,"HEAD × LB, LIVE BASIS"
1979,OCT,750468000,HEAD,3036708000,"LB, LIVE BASIS",2278952179344000000,"HEAD × LB, LIVE BASIS"
1979,NOV,595784000,HEAD,2393900000,"LB, LIVE BASIS",1426247317600000000,"HEAD × LB, LIVE BASIS"
1979,DEC,583830000,HEAD,2364304000,"LB, LIVE BASIS",1380351604320000000,"HEAD × LB, LIVE BASIS"
1978,JAN,589348000,HEAD,2317238000,"LB, LIVE BASIS",1365659580824000000,"HEAD × LB, LIVE BASIS"
1978,FEB,550198000,HEAD,2132030000,"LB, LIVE BASIS",1173038641940000000,"HEAD × LB, LIVE BASIS"
1978,MAR,634804000,HEAD,2464496000,"LB, LIVE BASIS",1564471918784000000,"HEAD × LB, LIVE BASIS"
1978,APR,573074000,HEAD,2259772000,"LB, LIVE BASIS",1295016579128000000,"HEAD × LB, LIVE BASIS"
1978,MAY,671210000,HEAD,2625738000,"LB, LIVE BASIS",1762421602980000000,"HEAD × LB, LIVE BASIS"
1978,JUN,671670000,HEAD,2573560000,"LB, LIVE BASIS",1728583045200000000,"HEAD × LB, LIVE BASIS"
1978,JUL,612716000,HEAD,2319494000,"LB, LIVE BASIS",1421191085704000000,"HEAD × LB, LIVE BASIS"
1978,AUG,697856000,HEAD,2694798000,"LB, LIVE BASIS",1880580953088000000,"HEAD × LB, LIVE BASIS"
1978,SEP,615000000,HEAD,2418394000,"LB, LIVE BASIS",1487312310000000000,"HEAD × LB, LIVE BASIS"
1978,OCT,652478000,HEAD,2610932000,"LB, LIVE BASIS",1703575689496000000,"HEAD × LB, LIVE BASIS"
1978,NOV,576492000,HEAD,2271424000,"LB, LIVE BASIS",1309457764608000000,"HEAD × LB, LIVE BASIS"
1978,DEC,569710000,HEAD,2257742000,"LB, LIVE BASIS",1286258194820000000,"HEAD × LB, LIVE BASIS"
1977,JAN,544838000,HEAD,2117668000,"LB, LIVE BASIS",1153785997784000000,"HEAD × LB, LIVE BASIS"
1977,FEB,516372000,HEAD,1964536000,"LB, LIVE BASIS",1014431383392000000,"HEAD × LB, LIVE BASIS"
1977,MAR,608754000,HEAD,2333562000,"LB, LIVE BASIS",1420565201748000000,"HEAD × LB, LIVE BASIS"
1977,APR,574812000,HEAD,2214248000,"LB, LIVE BASIS",1272776321376000000,"HEAD × LB, LIVE BASIS"
1977,MAY,617188000,HEAD,2374604000,"LB, LIVE BASIS",1465577093552000000,"HEAD × LB, LIVE BASIS"
1977,JUN,653146000,HEAD,2480788000,"LB, LIVE BASIS",1620316759048000000,"HEAD × LB, LIVE BASIS"
1977,JUL,577872000,HEAD,2156662000,"LB, LIVE BASIS",1246274583264000000,"HEAD × LB, LIVE BASIS"
1977,AUG,665098000,HEAD,2519266000,"LB, LIVE BASIS",1675558778068000000,"HEAD × LB, LIVE BASIS"
1977,SEP,608168000,HEAD,2360024000,"LB, LIVE BASIS",1435291076032000000,"HEAD × LB, LIVE BASIS"
1977,OCT,576852000,HEAD,2268000000,"LB, LIVE BASIS",1308300336000000000,"HEAD × LB, LIVE BASIS"
1977,NOV,545274000,HEAD,2115858000,"LB, LIVE BASIS",1153722355092000000,"HEAD × LB, LIVE BASIS"
1977,DEC,565520000,HEAD,2231256000,"LB, LIVE BASIS",1261819893120000000,"HEAD × LB, LIVE BASIS"
1976,JAN,546836000,HEAD,2112932000,"LB, LIVE BASIS",1155427283152000000,"HEAD × LB, LIVE BASIS"
1976,FEB,491692000,HEAD,1882248000,"LB, LIVE BASIS",925486283616000000,"HEAD × LB, LIVE BASIS"
1976,MAR,590730000,HEAD,2275054000,"LB, LIVE BASIS",1343942649420000000,"HEAD × LB, LIVE BASIS"
1976,APR,579018000,HEAD,2204280000,"LB, LIVE BASIS",1276317797040000000,"HEAD × LB, LIVE BASIS"
1976,MAY,565868000,HEAD,2164264000,"LB, LIVE BASIS",1224687741152000000,"HEAD × LB, LIVE BASIS"
1976,JUN,632392000,HEAD,2406978000,"LB, LIVE BASIS",1522153631376000000,"HEAD × LB, LIVE BASIS"
1976,JUL,594410000,HEAD,2240838000,"LB, LIVE BASIS",1331976515580000000,"HEAD × LB, LIVE BASIS"
1976,AUG,616812000,HEAD,2345230000,"LB, LIVE BASIS",1446566006760000000,"HEAD × LB, LIVE BASIS"
1976,SEP,603346000,HEAD,2348524000,"LB, LIVE BASIS",1416972561304000000,"HEAD × LB, LIVE BASIS"
1976,OCT,576872000,HEAD,2248754000,"LB, LIVE BASIS",1297243217488000000,"HEAD × LB, LIVE BASIS"
1976,NOV,525932000,HEAD,2044008000,"LB, LIVE BASIS",1075009215456000000,"HEAD × LB, LIVE BASIS"
1976,DEC,541858000,HEAD,2115212000,"LB, LIVE BASIS",1146144543896000000,"HEAD × LB, LIVE BASIS"
1975,JAN,508692000,HEAD,1936018000,"LB, LIVE BASIS",984836868456000000,"HEAD × LB, LIVE BASIS"
1975,FEB,449200000,HEAD,1699990000,"LB, LIVE BASIS",763635508000000000,"HEAD × LB, LIVE BASIS"
1975,MAR,483138000,HEAD,1840248000,"LB, LIVE BASIS",889093738224000000,"HEAD × LB, LIVE BASIS"
1975,APR,533598000,HEAD,2041764000,"LB, LIVE BASIS",1089481186872000000,"HEAD × LB, LIVE BASIS"
1975,MAY,533476000,HEAD,2017822000,"LB, LIVE BASIS",1076459609272000000,"HEAD × LB, LIVE BASIS"
1975,JUN,532920000,HEAD,2000636000,"LB, LIVE BASIS",1066178937120000000,"HEAD × LB, LIVE BASIS"
1975,JUL,558866000,HEAD,2072288000,"LB, LIVE BASIS",1158131305408000000,"HEAD × LB, LIVE BASIS"
1975,AUG,534008000,HEAD,1980626000,"LB, LIVE BASIS",1057670129008000000,"HEAD × LB, LIVE BASIS"
1975,SEP,532476000,HEAD,2007752000,"LB, LIVE BASIS",1069079753952000000,"HEAD × LB, LIVE BASIS"
1975,OCT,569842000,HEAD,2179152000,"LB, LIVE BASIS",1241772333984000000,"HEAD × LB, LIVE BASIS"
1975,NOV,431646000,HEAD,1649952000,"LB, LIVE BASIS",712195180992000000,"HEAD × LB, LIVE BASIS"
1975,DEC,526998000,HEAD,2040142000,"LB, LIVE BASIS",1075150753716000000,"HEAD × LB, LIVE BASIS"
1974,JAN,557716000,HEAD,2151572000,"LB, LIVE BASIS",1199966129552000000,"HEAD × LB, LIVE BASIS"
1974,FEB,479638000,HEAD,1820954000,"LB, LIVE BASIS",873398734652000000,"HEAD × LB, LIVE BASIS"
1974,MAR,517230000,HEAD,1952038000,"LB, LIVE BASIS",1009652614740000000,"HEAD × LB, LIVE BASIS"
1974,APR,530402000,HEAD,2033286000,"LB, LIVE BASIS",1078458960972000000,"HEAD × LB, LIVE BASIS"
1974,MAY,582952000,HEAD,2238250000,"LB, LIVE BASIS",1304792314000000000,"HEAD × LB, LIVE BASIS"
1974,JUN,533966000,HEAD,2049852000,"LB, LIVE BASIS",1094551273032000000,"HEAD × LB, LIVE BASIS"
1974,JUL,561670000,HEAD,2131116000,"LB, LIVE BASIS",1196983923720000000,"HEAD × LB, LIVE BASIS"
1974,AUG,561280000,HEAD,2126380000,"LB, LIVE BASIS",1193494566400000000,"HEAD × LB, LIVE BASIS"
1974,SEP,473922000,HEAD,1828070000,"LB, LIVE BASIS",866362590540000000,"HEAD × LB, LIVE BASIS"
1974,OCT,524888000,HEAD,2032486000,"LB, LIVE BASIS",1066827511568000000,"HEAD × LB, LIVE BASIS"
1974,NOV,411220000,HEAD,1579920000,"LB, LIVE BASIS",649694702400000000,"HEAD × LB, LIVE BASIS"
1974,DEC,452622000,HEAD,1757898000,"LB, LIVE BASIS",795663308556000000,"HEAD × LB, LIVE BASIS"
1973,JAN,530574000,HEAD,2005402000,"LB, LIVE BASIS",1064014160748000000,"HEAD × LB, LIVE BASIS"
1973,FEB,467496000,HEAD,1738508000,"LB, LIVE BASIS",812745535968000000,"HEAD × LB, LIVE BASIS"
1973,MAR,506282000,HEAD,1883116000,"LB, LIVE BASIS",953387734712000000,"HEAD × LB, LIVE BASIS"
1973,APR,484718000,HEAD,1807094000,"LB, LIVE BASIS",875930989492000000,"HEAD × LB, LIVE BASIS"
1973,MAY,564600000,HEAD,2129632000,"LB, LIVE BASIS",1202390227200000000,"HEAD × LB, LIVE BASIS"
1973,JUN,546226000,HEAD,2048422000,"LB, LIVE BASIS",1118901355372000000,"HEAD × LB, LIVE BASIS"
1973,JUL,541426000,HEAD,2003308000,"LB, LIVE BASIS",1084643037208000000,"HEAD × LB, LIVE BASIS"
1973,AUG,554908000,HEAD,2067086000,"LB, LIVE BASIS",1147042558088000000,"HEAD × LB, LIVE BASIS"
1973,SEP,476686000,HEAD,1818510000,"LB, LIVE BASIS",866858257860000000,"HEAD × LB, LIVE BASIS"
1973,OCT,569938000,HEAD,2199180000,"LB, LIVE BASIS",1253396250840000000,"HEAD × LB, LIVE BASIS"
1973,NOV,495528000,HEAD,1921768000,"LB, LIVE BASIS",952289853504000000,"HEAD × LB, LIVE BASIS"
1973,DEC,456084000,HEAD,1762402000,"LB, LIVE BASIS",803803353768000000,"HEAD × LB, LIVE BASIS"
1972,JAN,498822000,HEAD,1888110000,"LB, LIVE BASIS",941830806420000000,"HEAD × LB, LIVE BASIS"
1972,FEB,488854000,HEAD,1830940000,"LB, LIVE BASIS",895062342760000000,"HEAD × LB, LIVE BASIS"
1972,MAR,531496000,HEAD,1984008000,"LB, LIVE BASIS",1054492315968000000,"HEAD × LB, LIVE BASIS"
1972,APR,503600000,HEAD,1893092000,"LB, LIVE BASIS",953361131200000000,"HEAD × LB, LIVE BASIS"
1972,MAY,564116000,HEAD,2134220000,"LB, LIVE BASIS",1203947649520000000,"HEAD × LB, LIVE BASIS"
1972,JUN,567882000,HEAD,2136080000,"LB, LIVE BASIS",1213041382560000000,"HEAD × LB, LIVE BASIS"
1972,JUL,503506000,HEAD,1888882000,"LB, LIVE BASIS",951063420292000000,"HEAD × LB, LIVE BASIS"
1972,AUG,588032000,HEAD,2197462000,"LB, LIVE BASIS",1292177974784000000,"HEAD × LB, LIVE BASIS"
1972,SEP,504056000,HEAD,1899298000,"LB, LIVE BASIS",957352552688000000,"HEAD × LB, LIVE BASIS"
1972,OCT,541842000,HEAD,2085464000,"LB, LIVE BASIS",1129991984688000000,"HEAD × LB, LIVE BASIS"
1972,NOV,489702000,HEAD,1875466000,"LB, LIVE BASIS",918419451132000000,"HEAD × LB, LIVE BASIS"
1972,DEC,462038000,HEAD,1756692000,"LB, LIVE BASIS",811658458296000000,"HEAD × LB, LIVE BASIS"
1971,JAN,463368000,HEAD,1742414000,"LB, LIVE BASIS",807378890352000000,"HEAD × LB, LIVE BASIS"
1971,FEB,444058000,HEAD,1648906000,"LB, LIVE BASIS",732209900548000000,"HEAD × LB, LIVE BASIS"
1971,MAR,511074000,HEAD,1899380000,"LB, LIVE BASIS",970723734120000000,"HEAD × LB, LIVE BASIS"
1971,APR,493486000,HEAD,1839564000,"LB, LIVE BASIS",907799080104000000,"HEAD × LB, LIVE BASIS"
1971,MAY,482442000,HEAD,1787442000,"LB, LIVE BASIS",862337093364000000,"HEAD × LB, LIVE BASIS"
1971,JUN,537332000,HEAD,1976670000,"LB, LIVE BASIS",1062128044440000000,"HEAD × LB, LIVE BASIS"
1971,JUL,508678000,HEAD,1850018000,"LB, LIVE BASIS",941063456204000000,"HEAD × LB, LIVE BASIS"
1971,AUG,540000000,HEAD,1996778000,"LB, LIVE BASIS",1078260120000000000,"HEAD × LB, LIVE BASIS"
1971,SEP,510848000,HEAD,1905482000,"LB, LIVE BASIS",973411668736000000,"HEAD × LB, LIVE BASIS"
1971,OCT,498592000,HEAD,1877060000,"LB, LIVE BASIS",935887099520000000,"HEAD × LB, LIVE BASIS"
1971,NOV,458416000,HEAD,1750662000,"LB, LIVE BASIS",802531471392000000,"HEAD × LB, LIVE BASIS"
1971,DEC,476036000,HEAD,1823176000,"LB, LIVE BASIS",867897410336000000,"HEAD × LB, LIVE BASIS"
1970,JAN,470800000,HEAD,1762404000,"LB, LIVE BASIS",829739803200000000,"HEAD × LB, LIVE BASIS"
1970,FEB,435460000,HEAD,1593174000,"LB, LIVE BASIS",693763550040000000,"HEAD × LB, LIVE BASIS"
1970,MAR,479758000,HEAD,1756274000,"LB, LIVE BASIS",842586501692000000,"HEAD × LB, LIVE BASIS"
1970,APR,519922000,HEAD,1917948000,"LB, LIVE BASIS",997183360056000000,"HEAD × LB, LIVE BASIS"
1970,MAY,500054000,HEAD,1828606000,"LB, LIVE BASIS",914401744724000000,"HEAD × LB, LIVE BASIS"
1970,JUN,548954000,HEAD,2013518000,"LB, LIVE BASIS",1105328760172000000,"HEAD × LB, LIVE BASIS"
1970,JUL,542780000,HEAD,1963346000,"LB, LIVE BASIS",1065664941880000000,"HEAD × LB, LIVE BASIS"
1970,AUG,509730000,HEAD,1844480000,"LB, LIVE BASIS",940186790400000000,"HEAD × LB, LIVE BASIS"
1970,SEP,502370000,HEAD,1850726000,"LB, LIVE BASIS",929749220620000000,"HEAD × LB, LIVE BASIS"
1970,OCT,508938000,HEAD,1926624000,"LB, LIVE BASIS",980532165312000000,"HEAD × LB, LIVE BASIS"
1970,NOV,417104000,HEAD,1577302000,"LB, LIVE BASIS",657898973408000000,"HEAD × LB, LIVE BASIS"
1970,DEC,456714000,HEAD,1734154000,"LB, LIVE BASIS",792012409956000000,"HEAD × LB, LIVE BASIS"
1969,JAN,446228000,HEAD,1652444000,"LB, LIVE BASIS",737366781232000000,"HEAD × LB, LIVE BASIS"
1969,FEB,376000000,HEAD,1368904000,"LB, LIVE BASIS",514707904000000000,"HEAD × LB, LIVE BASIS"
1969,MAR,406502000,HEAD,1480702000,"LB, LIVE BASIS",601908324404000000,"HEAD × LB, LIVE BASIS"
1969,APR,445240000,HEAD,1624040000,"LB, LIVE BASIS",723087569600000000,"HEAD × LB, LIVE BASIS"
1969,MAY,469440000,HEAD,1709642000,"LB, LIVE BASIS",802574340480000000,"HEAD × LB, LIVE BASIS"
1969,JUN,476066000,HEAD,1720496000,"LB, LIVE BASIS",819069648736000000,"HEAD × LB, LIVE BASIS"
1969,JUL,474806000,HEAD,1678864000,"LB, LIVE BASIS",797134700384000000,"HEAD × LB, LIVE BASIS"
1969,AUG,471474000,HEAD,1696944000,"LB, LIVE BASIS",800064975456000000,"HEAD × LB, LIVE BASIS"
1969,SEP,463514000,HEAD,1728554000,"LB, LIVE BASIS",801208978756000000,"HEAD × LB, LIVE BASIS"
1969,OCT,495036000,HEAD,1840508000,"LB, LIVE BASIS",911117718288000000,"HEAD × LB, LIVE BASIS"
