DATE,GLOBAL_CURNCY_ARS
2021-02-25,89.7548
2021-02-26,89.8255
2021-03-01,90.0867
2021-03-02,90.1618
2021-03-03,90.2287
2021-03-04,90.2957
2021-03-05,90.3652
2021-03-08,90.5758
2021-03-09,90.6449
2021-03-10,90.7149
2021-03-11,90.7877
2021-03-12,90.8594
2021-03-15,91.0679
2021-03-16,91.1378
2021-03-17,91.2072
2021-03-18,91.292
2021-03-19,91.3545
2021-03-22,91.5692
2021-03-23,91.6362
2021-03-25,91.7749
2021-03-26,91.8413
2021-03-29,91.9166
2021-03-30,91.9557
2021-03-31,91.9874
2021-04-01,91.7129
2021-04-02,91.6873
2021-04-05,92.1623
2021-04-06,92.2842
2021-04-07,92.3305
2021-04-08,92.3831
2021-04-09,92.4378
2021-04-12,92.5759
2021-04-13,92.6231
2021-04-14,92.6765
2021-04-15,92.7248
2021-04-16,92.7952
2021-04-19,92.9271
2021-04-20,92.9747
2021-04-21,93.0303
2021-04-22,93.0741
2021-04-23,93.1207
2021-04-26,93.2779
2021-04-27,93.3363
2021-04-28,93.4333
2021-04-29,93.4978
2021-04-30,93.5549
2021-05-03,93.6759
2021-05-04,93.716
2021-05-05,93.7565
2021-05-06,93.7914
2021-05-07,93.835
2021-05-10,93.9249
2021-05-11,93.9577
2021-05-12,93.9849
2021-05-13,94.0179
2021-05-14,94.0427
2021-05-17,94.1395
2021-05-18,94.166
2021-05-19,94.2049
2021-05-20,94.2444
2021-05-21,94.2761
2021-05-26,94.485
2021-05-27,94.5354
2021-05-28,94.5624
2021-05-31,94.6835
2021-06-01,94.7318
2021-06-02,94.7741
2021-06-03,94.8159
2021-06-04,94.8638
2021-06-07,94.9734
2021-06-08,95.0142
2021-06-09,95.0575
2021-06-10,95.1045
2021-06-11,95.1325
2021-06-14,95.2552
2021-06-15,95.2852
2021-06-16,95.3208
2021-06-17,95.3571
2021-06-18,95.3754
2021-06-22,95.4925
2021-06-23,95.5328
2021-06-24,95.5584
2021-06-25,95.6053
2021-06-28,95.6848
2021-06-29,95.7016
2021-06-30,95.721
2021-07-01,95.7659
2021-07-02,95.7975
2021-07-05,95.8832
2021-07-06,95.9244
2021-07-07,95.9429
2021-07-08,95.9752
2021-07-12,96.0965
2021-07-13,96.1254
2021-07-14,96.1585
2021-07-15,96.1816
2021-07-16,96.2215
2021-07-19,96.3049
2021-07-20,96.3333
2021-07-21,96.3707
2021-07-22,96.3999
2021-07-23,96.4281
2021-07-26,96.5388
2021-07-27,96.565
2021-07-28,96.615
2021-07-29,96.6451
2021-07-30,96.6944
2021-08-02,96.7832
2021-08-03,96.8011
2021-08-04,96.8349
2021-08-05,96.889
2021-08-06,96.9038
2021-08-09,96.9935
2021-08-10,97.0244
2021-08-11,97.0457
2021-08-12,97.0771
2021-08-13,97.1118
2021-08-17,97.2459
2021-08-18,97.2517
2021-08-19,97.2863
2021-08-20,97.3154
2021-08-23,97.4015
2021-08-24,97.4389
2021-08-25,97.49
2021-08-26,97.521
2021-08-27,97.5642
2021-08-30,97.7079
2021-08-31,97.7433
2021-09-01,97.7972
2021-09-02,97.8301
2021-09-03,97.8706
2021-09-06,97.9485
2021-09-07,97.9858
2021-09-08,98.003
2021-09-09,98.052
2021-09-10,98.0984
2021-09-13,98.185
2021-09-14,98.2145
2021-09-15,98.2496
2021-09-16,98.3109
2021-09-17,98.3652
2021-09-20,98.4644
2021-09-21,98.4742
2021-09-22,98.485
2021-09-23,98.5365
2021-09-24,98.5637
2021-09-27,98.6367
2021-09-28,98.6633
2021-09-29,98.7136
2021-09-30,98.7363
2021-10-01,98.7943
2021-10-04,98.8535
2021-10-05,98.8979
2021-10-06,98.9149
2021-10-07,98.9472
2021-10-12,99.0949
2021-10-13,99.1249
2021-10-14,99.1523
2021-10-15,99.1891
2021-10-18,99.2681
2021-10-19,99.305
2021-10-20,99.3503
2021-10-21,99.374
2021-10-22,99.4014
2021-10-25,99.4867
2021-10-26,99.5526
2021-10-27,99.6454
2021-10-28,99.6858
2021-10-29,99.7207
2021-11-01,99.8178
2021-11-02,99.8679
2021-11-03,99.9104
2021-11-04,99.9493
2021-11-05,99.9498
2021-11-08,100.0605
2021-11-09,100.1134
2021-11-10,100.142
2021-11-11,100.193
2021-11-12,100.2155
2021-11-15,100.2602
2021-11-16,100.3005
2021-11-17,100.3508
2021-11-18,100.3966
2021-11-19,100.4517
2021-11-23,100.5761
2021-11-24,100.6218
2021-11-25,100.6857
2021-11-26,100.7973
2021-11-29,100.9283
2021-11-30,100.9388
2021-12-01,101.0112
2021-12-02,101.0872
2021-12-03,101.16
2021-12-06,101.295
2021-12-07,101.42
2021-12-09,101.5238
2021-12-10,101.5472
2021-12-13,101.7027
2021-12-14,101.7675
2021-12-15,101.825
2021-12-16,101.9167
2021-12-17,101.9625
2021-12-20,102.1254
2021-12-21,102.2243
2021-12-22,102.2774
2021-12-23,102.3062
2021-12-27,102.5445
2021-12-28,102.6075
2021-12-29,102.6803
2021-12-30,102.736
2022-01-03,103.0035
2022-01-04,103.0997
2022-01-05,103.145
2022-01-06,103.2297
2022-01-07,103.2884
2022-01-10,103.4978
2022-01-11,103.5642
2022-01-12,103.6658
2022-01-13,103.7664
2022-01-14,103.8543
2022-01-17,104.0768
2022-01-18,104.1495
2022-01-19,104.226
2022-01-20,104.3149
2022-01-21,104.3425
2022-01-24,104.5235
2022-01-25,104.614
2022-01-26,104.7095
2022-01-27,104.762
2022-01-28,104.8363
2022-01-31,105.023
2022-02-01,105.1188
2022-02-02,105.2083
2022-02-03,105.3135
2022-02-04,105.4185
2022-02-07,105.6857
2022-02-08,105.811
2022-02-09,105.885
2022-02-10,106.0125
2022-02-11,106.1495
2022-02-14,106.365
2022-02-15,106.4651
2022-02-16,106.57
2022-02-17,106.677
2022-02-18,106.7842
2022-02-21,107.0658
2022-02-22,107.1955
2022-02-23,107.285
2022-02-24,107.375
2022-02-25,107.4425
2022-03-02,107.933
2022-03-03,108.039
2022-03-04,108.14
2022-03-07,108.446
2022-03-08,108.555
2022-03-09,108.6877
2022-03-10,108.7705
2022-03-11,108.89
2022-03-14,109.2
2022-03-15,109.3172
2022-03-16,109.415
2022-03-17,109.5135
2022-03-18,109.68
2022-03-21,109.9657
2022-03-22,110.065
2022-03-23,110.17
2022-03-25,110.3755
2022-03-28,110.684
2022-03-29,110.8175
2022-03-30,110.8885
2022-03-31,111.005
2022-04-01,111.1245
2022-04-04,111.594
2022-04-05,111.6995
2022-04-06,111.8345
2022-04-07,111.9805
2022-04-08,112.1545
2022-04-11,112.5817
2022-04-12,112.7639
2022-04-13,112.936
2022-04-18,113.7365
2022-04-19,113.7845
2022-04-20,113.9705
2022-04-21,114.0858
2022-04-22,114.2318
2022-04-25,114.6881
2022-04-26,114.8373
2022-04-27,115.0275
2022-04-28,115.189
2022-04-29,115.3144
2022-05-02,115.7348
2022-05-03,115.8739
2022-05-04,116.0154
2022-05-05,116.1577
2022-05-06,116.3045
2022-05-09,116.7558
2022-05-10,116.9296
2022-05-11,117.0869
2022-05-12,117.2592
2022-05-13,117.4204
2022-05-16,117.865
2022-05-17,118.0586
2022-05-19,118.345
2022-05-20,118.485
2022-05-23,118.947
2022-05-24,119.1035
2022-05-26,119.42
2022-05-27,119.554
2022-05-30,120.0035
2022-05-31,120.194
2022-06-01,120.324
2022-06-02,120.4665
2022-06-03,120.6775
2022-06-06,121.105
2022-06-07,121.283
2022-06-08,121.45
2022-06-09,121.623
2022-06-10,121.7956
2022-06-13,122.299
2022-06-14,122.5098
2022-06-15,122.7045
2022-06-16,122.9122
2022-06-21,123.68
2022-06-22,123.8601
2022-06-23,124.1
2022-06-24,124.2545
2022-06-27,124.717
2022-06-28,124.875
2022-06-29,125.045
2022-06-30,125.216
2022-07-01,125.4571
2022-07-04,125.9652
2022-07-05,126.1954
2022-07-06,126.375
2022-07-07,126.5566
2022-07-08,126.795
2022-07-11,127.354
2022-07-12,127.584
2022-07-13,127.8209
2022-07-14,127.9965
2022-07-15,128.2384
2022-07-18,128.8942
2022-07-19,129.1442
2022-07-20,129.3878
2022-07-21,129.5948
2022-07-22,129.7435
2022-07-25,130.395
2022-07-26,130.6768
2022-07-27,130.9
2022-07-28,131.125
2022-07-29,131.2602
2022-08-01,131.89
2022-08-02,132.1955
2022-08-03,132.425
2022-08-04,132.6465
2022-08-05,132.9158
2022-08-08,133.5649
2022-08-09,133.8409
2022-08-10,134.0055
2022-08-11,134.2565
2022-08-12,134.5882
2022-08-16,135.3366
2022-08-17,135.535
2022-08-18,135.8083
2022-08-19,136.1586
2022-08-22,136.6451
2022-08-23,136.9488
2022-08-24,137.1295
2022-08-25,137.3888
2022-08-26,137.7047
2022-08-29,138.3042
2022-08-30,138.602
2022-08-31,138.7242
2022-09-01,139.0163
2022-09-02,139.1591
2022-09-05,140.2025
2022-09-06,140.5865
2022-09-07,140.8083
2022-09-08,141.1205
2022-09-09,141.378
2022-09-12,142.2745
2022-09-13,142.5814
2022-09-14,142.8909
2022-09-15,143.1892
2022-09-16,143.5124
2022-09-19,144.3575
2022-09-20,144.639
2022-09-21,144.8705
2022-09-22,145.17
2022-09-23,145.4516
2022-09-26,146.2678
2022-09-27,146.5695
2022-09-28,146.8627
2022-09-29,147.095
2022-09-30,147.3156
2022-10-03,148.26
2022-10-04,148.5825
2022-10-05,148.8965
2022-10-06,149.1792
2022-10-11,150.6908
2022-10-12,151.0146
2022-10-13,151.2939
2022-10-14,151.6711
2022-10-17,152.506
2022-10-18,152.8308
2022-10-19,153.175
2022-10-20,153.4908
2022-10-21,153.7927
2022-10-24,154.731
2022-10-25,155.075
2022-10-26,155.3966
2022-10-27,155.6938
2022-10-28,156.01
2022-10-31,156.8965
2022-11-01,157.272
2022-11-02,157.6164
2022-11-03,157.9178
2022-11-04,158.3042
2022-11-07,159.3471
2022-11-08,159.7172
2022-11-09,160.0207
2022-11-10,160.4073
2022-11-11,160.7177
2022-11-14,161.7687
2022-11-15,162.1245
2022-11-16,162.4587
2022-11-17,162.7849
2022-11-18,163.1609
2022-11-22,164.4872
2022-11-23,164.8347
2022-11-24,165.213
2022-11-25,165.5833
2022-11-28,166.6033
2022-11-29,166.9665
2022-11-30,167.2858
2022-12-01,167.7258
2022-12-02,168.0862
2022-12-05,169.1496
2022-12-06,169.4926
2022-12-07,169.8889
2022-12-12,171.3731
2022-12-13,171.7872
2022-12-14,172.0642
2022-12-15,172.4114
2022-12-16,172.6913
2022-12-19,173.59
2022-12-20,173.9205
2022-12-21,174.2637
2022-12-22,174.53
2022-12-23,174.8145
2022-12-26,175.7475
2022-12-27,176.053
2022-12-28,176.385
2022-12-29,176.7781
2022-12-30,177.132
2023-01-02,178.1445
2023-01-03,178.3759
2023-01-04,178.663
2023-01-05,178.935
2023-01-06,179.2479
2023-01-09,180.1059
2023-01-10,180.3855
2023-01-11,180.68
2023-01-12,180.974
2023-01-13,181.266
2023-01-16,182.1795
2023-01-17,182.4993
2023-01-18,182.816
2023-01-19,183.1045
2023-01-20,183.45
2023-01-23,184.367
2023-01-24,184.6877
2023-01-25,185.06
2023-01-26,185.315
2023-01-27,185.613
2023-01-30,186.5671
2023-01-31,186.9868
2023-02-01,187.265
2023-02-02,187.5815
2023-02-03,188.0193
2023-02-06,189.0988
2023-02-07,189.5043
2023-02-08,189.916
2023-02-09,190.1978
2023-02-10,190.5538
2023-02-13,191.6456
2023-02-14,191.995
2023-02-15,192.4155
2023-02-16,192.7485
2023-02-17,193.1965
2023-02-22,194.955
2023-02-23,195.3196
2023-02-24,195.707
2023-02-27,196.797
2023-02-28,197.1453
2023-03-01,197.5526
2023-03-02,197.8665
2023-03-03,198.2833
2023-03-06,199.3249
2023-03-07,199.6635
2023-03-08,199.9743
2023-03-09,200.3539
2023-03-10,200.735
2023-03-13,201.256
2023-03-14,202.0955
2023-03-15,202.5633
2023-03-16,202.9323
2023-03-17,203.3379
2023-03-20,204.5085
2023-03-21,205.0204
2023-03-22,205.3803
2023-03-23,205.7643
2023-03-27,207.418
2023-03-28,207.8358
2023-03-29,208.2835
2023-03-30,208.5774
2023-03-31,208.99
2023-04-03,210.3557
2023-04-04,210.7825
2023-04-05,211.226
2023-04-10,212.9481
2023-04-11,213.7738
2023-04-12,214.2375
2023-04-13,214.6642
2023-04-14,215.1052
2023-04-17,216.3805
2023-04-18,216.9042
2023-04-19,217.4758
2023-04-20,217.996
2023-04-21,218.508
2023-04-24,220.2256
2023-04-25,220.883
2023-04-26,221.5511
2023-04-27,222.0065
2023-04-28,222.6365
2023-05-02,224.6413
2023-05-03,225.1768
2023-05-04,225.6853
2023-05-05,226.2158
2023-05-08,227.6003
2023-05-09,228.097
2023-05-10,228.5022
2023-05-11,228.9747
2023-05-12,229.2387
2023-05-15,230.6438
2023-05-16,231.1143
2023-05-17,231.617
2023-05-18,232.1273
2023-05-19,232.8415
2023-05-22,234.4113
2023-05-23,234.9358
2023-05-24,235.737
2023-05-29,238.247
2023-05-30,238.8136
2023-05-31,239.4676
2023-06-01,240.175
2023-06-02,240.84
2023-06-05,242.5072
2023-06-06,243.1894
2023-06-07,243.58
2023-06-08,244.425
2023-06-09,244.975
2023-06-12,246.7
2023-06-13,247.15
2023-06-14,247.9278
2023-06-15,248.4748
2023-06-16,249.359
2023-06-21,251.8675
2023-06-22,252.5695
2023-06-23,253.025
2023-06-26,254.391
2023-06-27,255.2265
2023-06-28,255.8618
2023-06-29,256.2319
2023-06-30,256.7315
2023-07-03,257.9291
2023-07-04,259.2005
2023-07-05,259.5706
2023-07-06,260.3868
2023-07-07,260.9765
2023-07-10,262.5429
2023-07-11,263.2579
2023-07-12,264.0152
2023-07-13,264.3799
2023-07-14,265.0477
2023-07-17,266.7574
2023-07-18,267.623
2023-07-19,268.155
2023-07-20,268.64
2023-07-21,269.4467
2023-07-24,271.075
2023-07-25,271.6227
2023-07-26,272.4632
2023-07-27,272.9958
2023-07-28,273.6331
2023-07-31,275.2749
2023-08-01,276.1882
2023-08-02,277.375
2023-08-03,278.08
2023-08-04,279.3063
2023-08-07,283.175
2023-08-08,284.1848
2023-08-09,285.1762
2023-08-10,286.1919
2023-08-11,287.2419
2023-08-14,349.969
2023-08-15,349.9752
2023-08-16,349.9752
2023-08-17,349.9642
2023-08-18,349.9048
2023-08-22,349.971
2023-08-23,349.975
2023-08-24,349.9636
2023-08-25,349.978
2023-08-28,349.975
2023-08-29,349.9747
2023-08-30,350.0185
2023-08-31,350.0112
2023-09-01,350.0584
2023-09-04,350.0335
2023-09-05,349.9788
2023-09-06,349.9775
2023-09-07,349.9905
2023-09-08,349.9938
2023-09-11,349.9715
2023-09-12,349.975
2023-09-13,350.0145
2023-09-14,349.9745
2023-09-15,349.9925
2023-09-18,349.9899
2023-09-19,349.9725
2023-09-20,350.0885
2023-09-21,350.0122
2023-09-22,350.0192
2023-09-25,350.0332
2023-09-26,350.0268
2023-09-27,349.9796
2023-09-28,350.0242
2023-09-29,349.9984
2023-10-02,350.0117
2023-10-03,350.016
2023-10-04,350.0087
2023-10-05,350.0266
2023-10-06,350.0775
2023-10-09,350.0386
2023-10-10,350.0405
2023-10-11,350.0697
2023-10-12,350.0662
2023-10-17,350.006
2023-10-18,350.0693
2023-10-19,349.9767
2023-10-20,349.9745
2023-10-23,349.975
2023-10-24,349.9844
2023-10-25,350.0275
2023-10-26,349.9725
2023-10-27,350.0248
2023-10-30,349.9725
2023-10-31,349.9813
2023-11-01,349.994
2023-11-02,350.0555
2023-11-03,350.0257
2023-11-07,350.03
2023-11-08,349.9762
2023-11-09,349.9685
2023-11-10,349.9765
2023-11-13,349.9801
2023-11-14,350.0812
2023-11-15,352.9764
2023-11-16,353.4728
2023-11-17,353.9622
2023-11-21,355.9793
2023-11-22,356.4591
2023-11-23,357.0163
2023-11-24,357.575
2023-11-27,358.999
2023-11-28,359.5282
2023-11-29,359.9619
2023-11-30,360.4769
2023-12-01,361.054
2023-12-04,362.5869
2023-12-05,363.0649
2023-12-06,363.5822
2023-12-07,364.0734
2023-12-11,365.9963
2023-12-12,366.5153
2023-12-13,799.975
2023-12-14,800.5249
2023-12-15,801.0748
2023-12-18,802.6249
2023-12-19,802.6252
2023-12-20,803.7307
2023-12-21,804.1959
2023-12-22,804.7749
2023-12-26,804.8059
2023-12-27,807.4249
2023-12-28,807.9999
2023-12-29,808.475
2024-01-02,810.6499
2024-01-03,811.1499
2024-01-04,811.7499
2024-01-05,812.2499
2024-01-08,813.8525
2024-01-09,814.3499
2024-01-10,814.9605
2024-01-11,815.45
2024-01-12,816.0499
2024-01-15,817.6769
2024-01-16,818.1499
2024-01-17,818.6499
2024-01-18,819.2499
2024-01-19,819.7999
2024-01-22,821.45
2024-01-23,821.9455
2024-01-24,822.45
2024-01-25,823.066
2024-01-26,823.5499
2024-01-29,825.2555
2024-01-30,825.7499
2024-01-31,826.335
2024-02-01,826.8799
2024-02-02,827.3799
2024-02-05,829.0594
2024-02-06,829.5499
2024-02-07,830.1775
2024-02-08,830.6799
2024-02-09,831.2882
2024-02-14,833.95
2024-02-15,834.6
2024-02-16,835.1317
2024-02-19,836.7499
2024-02-20,837.2955
2024-02-21,837.8499
2024-02-22,838.3799
2024-02-23,838.95
2024-02-26,840.6998
2024-02-27,841.1799
2024-02-28,841.78
2024-02-29,842.33
2024-03-01,843.1895
2024-03-04,844.25
2024-03-05,845.25
2024-03-06,845.75
2024-03-07,846.343
2024-03-08,846.75
2024-03-11,847.8445
2024-03-12,845.3746
2024-03-13,849.75
2024-03-14,850.25
2024-03-15,850.75
2024-03-18,852.5
2024-03-19,853.1943
2024-03-20,853.282
2024-03-21,854.25
2024-03-22,854.765
2024-03-25,856.2075
2024-03-26,856.75
2024-03-27,857.6721
2024-04-03,857.6787
2024-04-04,861.75
2024-04-05,862.7246
2024-04-08,864.2026
2024-04-09,864.662
2024-04-10,865.2905
2024-04-11,865.7245
2024-04-12,866.752
2024-04-15,868.2927
2024-04-16,868.7153
2024-04-17,869.2153
2024-04-18,869.744
2024-04-19,871.2118
2024-04-22,872.1847
2024-04-23,872.7502
2024-04-24,873.192
2024-04-25,873.8112
2024-04-26,874.75
2024-04-29,876.6682
2024-04-30,876.7237
2024-05-02,878.2888
2024-05-03,878.751
2024-05-06,880.252
2024-05-07,880.743
2024-05-08,881.6804
2024-05-09,882.3145
2024-05-10,882.7065
2024-05-13,884.2119
2024-05-14,885.2271
2024-05-15,885.6855
2024-05-16,886.25
2024-05-17,886.6905
2024-05-20,888.751
2024-05-21,889.1868
2024-05-22,889.6888
2024-05-23,890.2767
2024-05-24,890.7192
2024-05-27,893.4031
2024-05-28,893.265
2024-05-29,893.7246
2024-05-30,894.3796
2024-05-31,895.5365
2024-06-03,896.4817
2024-06-04,897.0599
2024-06-05,898.3994
2024-06-06,898.5405
2024-06-07,899.1933
2024-06-10,901.6952
2024-06-11,902.0817
2024-06-12,901.746
2024-06-13,902.248
2024-06-14,903.172
2024-06-18,905.6564
2024-06-19,905.7469
2024-06-24,908.7754
2024-06-25,909.2725
2024-06-26,910.9872
2024-06-27,911.1235
2024-06-28,911.5066
2024-07-01,913.5
2024-07-02,914.2244
2024-07-03,913.7378
2024-07-04,913.7695
2024-07-05,915.6273
2024-07-08,917.2395
2024-07-10,918.7373
2024-07-11,919.2559
2024-07-12,919.303
2024-07-15,922.254
2024-07-16,922.7089
2024-07-17,923.1952
2024-07-18,924.7158
2024-07-19,924.3661
2024-07-22,925.7425
2024-07-23,926.066
2024-07-24,927.739
2024-07-25,929.372
2024-07-26,928.9951
2024-07-29,931.7599
2024-07-30,932.1594
2024-07-31,930.7988
2024-08-01,931.726
2024-08-02,933.2855
2024-08-05,934.752
2024-08-06,935.4987
2024-08-07,936.0996
2024-08-08,936.2522
2024-08-09,936.748
2024-08-12,938.75
2024-08-13,939.7181
2024-08-14,940.2532
2024-08-15,941.219
2024-08-16,941.3248
2024-08-19,943.2831
2024-08-20,943.7445
2024-08-21,943.8767
2024-08-22,945.2587
2024-08-23,945.8765
2024-08-26,949.4382
2024-08-27,948.7151
2024-08-28,948.5498
2024-08-29,950.2365
2024-08-30,951.2014
2024-09-02,952.7158
2024-09-03,953.2731
2024-09-04,953.3317
2024-09-05,953.7557
2024-09-06,956.189
2024-09-09,957.715
2024-09-10,957.3182
2024-09-11,957.9088
2024-09-12,959.6879
2024-09-13,959.1953
2024-09-16,960.5408
2024-09-17,961.0538
2024-09-18,962.237
2024-09-19,962.3003
2024-09-20,962.5057
2024-09-23,965.246
2024-09-24,965.289
2024-09-25,968.387
2024-09-26,967.4225
2024-09-27,966.4957
2024-09-30,968.7194
2024-10-01,969.8033
2024-10-02,970.3756
2024-10-03,971.748
2024-10-04,971.25
2024-10-07,974.6633
2024-10-08,974.3082
2024-10-09,974.7465
2024-10-10,974.75
2024-10-14,979.8732
2024-10-15,979.3738
2024-10-16,980.25
2024-10-17,980.3547
2024-10-18,980.751
2024-10-21,983.2477
2024-10-22,983.6885
2024-10-23,984.7512
2024-10-24,985.2297
2024-10-25,984.9042
2024-10-28,987.373
2024-10-29,987.7208
2024-10-30,988.6271
2024-10-31,990.1876
2024-11-01,990.2164
2024-11-04,992.5958
2024-11-05,992.7159
2024-11-06,992.7235
2024-11-07,993.7256
2024-11-08,993.736
2024-11-11,998.186
2024-11-12,997.7982
2024-11-13,998.1931
2024-11-14,999.521
2024-11-15,998.3715
2024-11-19,1001.8177
2024-11-20,1002.7775
2024-11-21,1004.0604
2024-11-22,1004.1873
2024-11-25,1006.3337
2024-11-26,1007.2035
2024-11-27,1008.1876
2024-11-28,1009.3773
2024-11-29,1010.3751
2024-12-02,1011.6124
2024-12-03,1011.8295
2024-12-04,1012.2161
2024-12-05,1012.3856
2024-12-06,1012.7475
2024-12-09,1015.745
2024-12-10,1016.0975
2024-12-11,1016.5601
2024-12-12,1018.202
2024-12-13,1018.005
2024-12-16,1021.0687
2024-12-17,1020.3773
2024-12-18,1022.1937
2024-12-19,1021.9573
2024-12-20,1022.225
2024-12-23,1025.7062
2024-12-24,1025.745
2024-12-26,1026.5601
2024-12-27,1028.6946
2024-12-30,1030.6851
2024-12-31,1030.985
2025-01-02,1031.6226
2025-01-03,1032.225
2025-01-06,1034.7509
2025-01-07,1035.245
2025-01-08,1035.7433
2025-01-09,1036.7476
2025-01-10,1036.755
2025-01-13,1039.3486
2025-01-14,1040.2849
2025-01-15,1040.745
2025-01-16,1041.2476
2025-01-17,1041.755
2025-01-20,1045.75
2025-01-21,1046.1226
2025-01-22,1047.2456
2025-01-23,1047.1031
2025-01-24,1046.26
2025-01-27,1049.62
2025-01-28,1050.1274
2025-01-29,1051.265
2025-01-30,1051.1722
2025-01-31,1050.75
2025-02-03,1053.4402
2025-02-04,1053.644
2025-02-05,1053.8802
2025-02-06,1053.9025
2025-02-07,1053.385
2025-02-10,1055.9458
2025-02-11,1055.62
2025-02-12,1056.3398
2025-02-13,1056.6326
2025-02-14,1056.255
2025-02-17,1059.3728
2025-02-18,1058.1188
2025-02-19,1058.3833
2025-02-20,1058.9075
2025-02-21,1058.4023
2025-02-24,1060.1425
2025-02-25,1060.625
2025-02-26,1061.115
2025-02-27,1061.9373
2025-02-28,1063.6875
2025-03-05,1063.606
2025-03-06,1063.625
2025-03-07,1064.9373
2025-03-10,1065.4523
2025-03-11,1065.64
2025-03-12,1065.8948
2025-03-13,1066.3657
2025-03-14,1066.1201
2025-03-17,1067.64
2025-03-18,1068.1121
2025-03-19,1068.8867
2025-03-20,1068.97
2025-03-21,1068.3799
2025-03-25,1070.635
2025-03-26,1071.1653
2025-03-27,1071.542
2025-03-28,1070.6873
2025-03-31,1073.1025
2025-04-01,1072.6338
2025-04-03,1074.3462
2025-04-04,1073.615
2025-04-07,1075.1312
2025-04-08,1075.675
2025-04-09,1076.6001
