DATE,BR_RICE_PRICE
2022-04-07,75.56
2022-04-08,75.07
2022-04-11,74.56
2022-04-12,73.73
2022-04-13,73.11
2022-04-14,73.01
2022-04-18,72.94
2022-04-19,72.64
2022-04-20,72.34
2022-04-22,72.54
2022-04-25,72.41
2022-04-26,71.07
2022-04-27,70.98
2022-04-28,70.79
2022-04-29,70.78
2022-05-02,70.55
2022-05-03,70.33
2022-05-04,70.28
2022-05-05,69.97
2022-05-06,70.18
2022-05-09,70.31
2022-05-10,70.55
2022-05-11,70.61
2022-05-12,70.69
2022-05-13,70.67
2022-05-16,70.58
2022-05-17,70.68
2022-05-18,70.91
2022-05-19,70.79
2022-05-20,71.0
2022-05-23,71.09
2022-05-24,71.29
2022-05-25,71.61
2022-05-26,71.61
2022-05-27,71.75
2022-05-30,71.81
2022-05-31,71.68
2022-06-01,71.73
2022-06-02,71.78
2022-06-03,71.75
2022-06-06,71.85
2022-06-07,71.96
2022-06-08,72.01
2022-06-09,71.96
2022-06-10,72.2
2022-06-13,72.14
2022-06-14,72.22
2022-06-15,72.24
2022-06-17,72.46
2022-06-20,72.29
2022-06-21,72.79
2022-06-22,73.13
2022-06-23,73.14
2022-06-24,73.75
2022-06-27,73.69
2022-06-28,74.14
2022-06-29,74.29
2022-06-30,74.38
2022-07-01,74.16
2022-07-04,74.6
2022-07-05,75.08
2022-07-06,75.25
2022-07-07,75.42
2022-07-08,75.49
2022-07-11,75.59
2022-07-12,75.41
2022-07-13,75.77
2022-07-14,76.38
2022-07-15,76.52
2022-07-18,76.42
2022-07-19,76.94
2022-07-20,77.28
2022-07-21,77.21
2022-07-22,77.46
2022-07-25,77.69
2022-07-26,77.24
2022-07-27,77.81
2022-07-28,77.96
2022-07-29,77.79
2022-08-01,77.8
2022-08-02,78.05
2022-08-03,78.26
2022-08-04,77.68
2022-08-05,77.64
2022-08-08,77.56
2022-08-09,77.08
2022-08-10,76.72
2022-08-11,76.18
2022-08-12,76.11
2022-08-15,76.08
2022-08-16,76.04
2022-08-17,75.73
2022-08-18,75.94
2022-08-19,75.87
2022-08-22,75.89
2022-08-23,75.77
2022-08-24,75.66
2022-08-25,75.68
2022-08-26,75.65
2022-08-29,75.63
2022-08-30,75.82
2022-08-31,75.97
2022-09-01,75.76
2022-09-02,75.96
2022-09-05,75.84
2022-09-06,75.77
2022-09-08,75.81
2022-09-09,75.85
2022-09-12,75.85
2022-09-13,75.92
2022-09-14,76.36
2022-09-15,76.54
2022-09-16,76.39
2022-09-19,76.58
2022-09-20,76.58
2022-09-21,76.45
2022-09-22,76.58
2022-09-23,76.24
2022-09-26,76.26
2022-09-27,76.72
2022-09-28,76.88
2022-09-30,77.06
2022-10-03,77.09
2022-10-04,77.12
2022-10-05,77.7
2022-10-06,77.9
2022-10-07,77.78
2022-10-10,77.93
2022-10-11,78.08
2022-10-13,77.95
2022-10-14,78.37
2022-10-17,78.46
2022-10-18,78.77
2022-10-19,78.81
2022-10-20,79.0
2022-10-21,79.28
2022-10-24,79.52
2022-10-25,79.68
2022-10-26,79.88
2022-10-27,80.12
2022-10-28,80.15
2022-10-31,80.16
2022-11-01,80.05
2022-11-03,80.15
2022-11-04,80.19
2022-11-07,80.47
2022-11-08,81.28
2022-11-09,81.19
2022-11-10,81.63
2022-11-11,81.65
2022-11-14,81.72
2022-11-16,82.07
2022-11-17,82.58
2022-11-18,83.11
2022-11-21,83.13
2022-11-22,83.78
2022-11-23,84.49
2022-11-24,85.15
2022-11-25,85.33
2022-11-28,85.47
2022-11-29,87.04
2022-11-30,87.25
2022-12-01,87.98
2022-12-02,88.07
2022-12-05,88.1
2022-12-06,89.41
2022-12-07,89.94
2022-12-08,90.21
2022-12-09,90.17
2022-12-12,90.18
2022-12-13,89.93
2022-12-14,90.15
2022-12-15,90.23
2022-12-16,90.44
2022-12-19,90.2
2022-12-20,90.21
2022-12-21,90.47
2022-12-22,91.41
2022-12-23,91.49
2022-12-26,91.5
2022-12-27,91.71
2022-12-28,91.86
2022-12-29,91.82
2023-01-02,91.83
2023-01-03,90.84
2023-01-04,91.28
2023-01-05,91.56
2023-01-06,91.61
2023-01-09,91.64
2023-01-10,91.72
2023-01-11,91.94
2023-01-12,92.1
2023-01-13,92.13
2023-01-16,91.96
2023-01-17,91.92
2023-01-18,91.86
2023-01-19,91.77
2023-01-20,91.59
2023-01-23,91.67
2023-01-24,91.12
2023-01-25,90.83
2023-01-26,90.46
2023-01-27,90.44
2023-01-30,90.24
2023-01-31,89.32
2023-02-01,88.58
2023-02-02,88.94
2023-02-03,88.53
2023-02-06,88.34
2023-02-07,87.91
2023-02-08,87.99
2023-02-09,87.98
2023-02-10,87.75
2023-02-13,87.66
2023-02-14,87.57
2023-02-15,87.33
2023-02-16,86.87
2023-02-17,86.6
2023-02-22,86.14
2023-02-23,85.53
2023-02-24,85.52
2023-02-27,85.53
2023-02-28,85.35
2023-03-01,84.8
2023-03-02,85.11
2023-03-03,85.18
2023-03-06,85.31
2023-03-07,85.2
2023-03-08,85.07
2023-03-09,85.29
2023-03-10,85.53
2023-03-13,85.57
2023-03-14,85.11
2023-03-15,85.45
2023-03-16,85.56
2023-03-17,85.49
2023-03-20,85.49
2023-03-21,85.59
2023-03-22,85.91
2023-03-23,86.05
2023-03-24,86.16
2023-03-27,86.86
2023-03-28,87.13
2023-03-29,87.01
2023-03-30,86.4
2023-03-31,87.06
2023-04-03,87.04
2023-04-04,86.93
2023-04-05,87.16
2023-04-06,87.63
2023-04-10,87.93
2023-04-11,87.98
2023-04-12,88.32
2023-04-13,88.37
2023-04-14,88.2
2023-04-17,88.33
2023-04-18,88.48
2023-04-19,88.13
2023-04-20,88.08
2023-04-24,87.94
2023-04-25,88.27
2023-04-26,88.33
2023-04-27,88.46
2023-04-28,88.31
2023-05-02,88.1
2023-05-03,87.78
2023-05-04,87.23
2023-05-05,87.83
2023-05-08,87.74
2023-05-09,87.5
2023-05-10,86.46
2023-05-11,85.62
2023-05-12,85.99
2023-05-15,85.75
2023-05-16,85.45
2023-05-17,84.74
2023-05-18,84.08
2023-05-19,83.36
2023-05-22,83.62
2023-05-23,83.34
2023-05-24,83.22
2023-05-25,83.48
2023-05-26,83.1
2023-05-29,82.95
2023-05-30,82.83
2023-05-31,82.75
2023-06-01,82.63
2023-06-02,82.24
2023-06-05,82.27
2023-06-06,82.43
2023-06-07,82.7
2023-06-09,82.61
2023-06-12,82.52
2023-06-13,81.63
2023-06-14,81.67
2023-06-15,81.61
2023-06-16,81.47
2023-06-19,81.7
2023-06-20,81.56
2023-06-21,81.51
2023-06-22,81.36
2023-06-23,81.53
2023-06-26,81.61
2023-06-27,81.64
2023-06-28,81.64
2023-06-29,82.04
2023-06-30,82.0
2023-07-03,81.96
2023-07-04,82.53
2023-07-05,82.54
2023-07-06,82.65
2023-07-07,82.6
2023-07-10,82.42
2023-07-11,82.41
2023-07-12,82.69
2023-07-13,82.61
2023-07-14,82.8
2023-07-17,82.79
2023-07-18,83.64
2023-07-19,84.25
2023-07-20,85.09
2023-07-24,85.37
2023-07-25,86.69
2023-07-26,86.58
2023-07-27,87.43
2023-07-28,87.31
2023-07-31,87.88
2023-08-01,87.95
2023-08-02,88.31
2023-08-03,88.69
2023-08-04,88.81
2023-08-07,88.99
2023-08-08,90.06
2023-08-09,90.68
2023-08-10,91.04
2023-08-11,91.32
2023-08-14,91.42
2023-08-15,93.23
2023-08-16,93.97
2023-08-17,94.23
2023-08-18,94.48
2023-08-21,94.46
2023-08-22,95.38
2023-08-23,95.8
2023-08-24,97.28
2023-08-25,97.48
2023-08-28,97.5
2023-08-29,98.21
2023-08-30,98.23
2023-08-31,98.48
2023-09-01,99.08
2023-09-04,99.1
2023-09-05,99.61
2023-09-06,99.91
2023-09-08,99.68
2023-09-11,99.53
2023-09-12,99.97
2023-09-13,100.64
2023-09-14,100.85
2023-09-15,100.86
2023-09-18,100.75
2023-09-19,102.08
2023-09-20,102.08
2023-09-21,101.74
2023-09-22,101.65
2023-09-25,101.52
2023-09-26,102.16
2023-09-27,102.0
2023-09-28,102.36
2023-09-29,102.43
2023-10-02,102.0
2023-10-03,102.48
2023-10-04,103.45
2023-10-05,102.99
2023-10-06,103.12
2023-10-09,103.77
2023-10-10,103.1
2023-10-11,102.95
2023-10-13,103.19
2023-10-16,103.36
2023-10-17,103.92
2023-10-18,104.09
2023-10-19,103.89
2023-10-20,104.6
2023-10-23,104.67
2023-10-24,105.48
2023-10-25,105.68
2023-10-26,105.63
2023-10-27,105.89
2023-10-30,105.94
2023-10-31,106.37
2023-11-01,107.58
2023-11-03,107.85
2023-11-06,108.27
2023-11-07,109.09
2023-11-08,111.03
2023-11-09,112.36
2023-11-10,113.1
2023-11-13,112.92
2023-11-14,113.83
2023-11-16,113.76
2023-11-17,113.91
2023-11-20,114.09
2023-11-21,115.31
2023-11-22,116.15
2023-11-23,116.25
2023-11-24,116.35
2023-11-27,117.03
2023-11-28,118.56
2023-11-29,119.88
2023-11-30,120.11
2023-12-01,121.08
2023-12-04,122.33
2023-12-05,123.63
2023-12-06,124.66
2023-12-07,124.7
2023-12-08,126.62
2023-12-11,127.38
2023-12-12,130.61
2023-12-13,130.48
2023-12-14,130.13
2023-12-15,130.06
2023-12-18,130.19
2023-12-19,130.79
2023-12-20,128.3
2023-12-21,127.6
2023-12-22,128.21
2023-12-26,129.28
2023-12-27,127.03
2023-12-28,126.8
2024-01-02,126.54
2024-01-03,126.0
2024-01-04,129.59
2024-01-05,130.44
2024-01-08,130.97
2024-01-09,131.45
2024-01-10,130.84
2024-01-11,129.86
2024-01-12,129.89
2024-01-15,129.84
2024-01-16,127.92
2024-01-17,128.88
2024-01-18,128.86
2024-01-19,128.03
2024-01-22,127.15
2024-01-23,124.95
2024-01-24,124.8
2024-01-25,124.67
2024-01-26,123.14
2024-01-29,122.73
2024-01-30,121.05
2024-01-31,121.73
2024-02-01,120.54
2024-02-02,121.07
2024-02-05,120.81
2024-02-06,120.2
2024-02-07,119.37
2024-02-08,119.25
2024-02-09,117.04
2024-02-14,117.07
2024-02-15,113.54
2024-02-16,112.29
2024-02-19,111.58
2024-02-20,108.96
2024-02-21,108.39
2024-02-22,106.04
2024-02-23,105.97
2024-02-26,106.23
2024-02-27,105.27
2024-02-28,104.98
2024-02-29,104.4
2024-03-01,104.24
2024-03-04,104.05
2024-03-05,102.63
2024-03-06,102.17
2024-03-07,102.13
2024-03-08,101.8
2024-03-11,100.59
2024-03-12,100.22
2024-03-13,99.54
2024-03-14,98.85
2024-03-15,99.58
2024-03-18,99.38
2024-03-19,99.16
2024-03-20,98.96
2024-03-21,98.75
2024-03-22,99.03
2024-03-25,99.28
2024-03-26,99.39
2024-03-27,99.43
2024-03-28,99.13
2024-04-01,99.4
2024-04-02,98.86
2024-04-03,99.03
2024-04-04,99.19
2024-04-05,99.27
2024-04-08,99.23
2024-04-09,100.65
2024-04-10,100.54
2024-04-11,100.63
2024-04-12,100.79
2024-04-15,100.87
2024-04-16,101.01
2024-04-17,101.45
2024-04-18,102.25
2024-04-19,102.42
2024-04-22,103.04
2024-04-23,103.77
2024-04-24,104.76
2024-04-25,105.7
2024-04-26,106.08
2024-04-29,105.98
2024-04-30,107.12
2024-05-02,106.67
2024-05-03,107.02
2024-05-06,106.74
2024-05-07,107.02
2024-05-08,107.18
2024-05-09,108.52
2024-05-10,109.61
2024-05-13,110.23
2024-05-14,111.48
2024-05-15,111.69
2024-05-16,113.73
2024-05-17,116.31
2024-05-20,116.28
2024-05-21,121.57
2024-05-22,122.02
2024-05-23,121.45
2024-05-24,120.95
2024-05-27,121.69
2024-05-28,121.1
2024-05-29,120.29
2024-05-31,119.63
2024-06-03,119.65
2024-06-04,118.9
2024-06-05,118.32
2024-06-06,118.35
2024-06-07,117.04
2024-06-10,116.7
2024-06-11,113.48
2024-06-12,113.56
2024-06-13,112.34
2024-06-14,112.66
2024-06-17,112.73
2024-06-18,112.39
2024-06-19,112.63
2024-06-20,112.71
2024-06-21,112.81
2024-06-24,112.92
2024-06-25,113.28
2024-06-26,113.59
2024-06-27,113.75
2024-06-28,113.3
2024-07-01,113.36
2024-07-02,113.94
2024-07-03,113.91
2024-07-04,114.31
2024-07-05,114.74
2024-07-08,114.7
2024-07-09,115.33
2024-07-10,115.05
2024-07-11,114.9
2024-07-12,115.07
2024-07-15,115.1
2024-07-16,114.77
2024-07-17,114.46
2024-07-18,115.23
2024-07-19,115.45
2024-07-22,115.51
2024-07-23,116.01
2024-07-24,115.9
2024-07-25,115.44
2024-07-26,115.18
2024-07-29,115.4
2024-07-30,115.99
2024-07-31,116.49
2024-08-01,116.85
2024-08-02,116.84
2024-08-05,116.71
2024-08-06,116.97
2024-08-07,117.49
2024-08-08,117.68
2024-08-09,117.42
2024-08-12,117.84
2024-08-13,117.83
2024-08-14,117.38
2024-08-15,117.38
2024-08-16,117.68
2024-08-19,117.7
2024-08-20,117.25
2024-08-21,117.22
2024-08-22,117.47
2024-08-23,118.02
2024-08-26,118.06
2024-08-27,118.56
2024-08-28,118.43
2024-08-29,118.14
2024-08-30,117.57
2024-09-02,117.81
2024-09-03,118.05
2024-09-04,118.25
2024-09-05,118.21
2024-09-06,118.36
2024-09-09,118.22
2024-09-10,119.08
2024-09-11,119.13
2024-09-12,118.78
2024-09-13,118.95
2024-09-16,119.38
2024-09-17,118.98
2024-09-18,118.78
2024-09-19,118.49
2024-09-20,118.49
2024-09-23,118.81
2024-09-24,119.47
2024-09-25,119.68
2024-09-26,119.31
2024-09-27,119.48
2024-09-30,119.51
2024-10-01,119.87
2024-10-02,119.89
2024-10-03,119.86
2024-10-04,119.7
2024-10-07,119.61
2024-10-08,119.73
2024-10-09,119.39
2024-10-10,119.2
2024-10-11,119.63
2024-10-14,119.62
2024-10-15,119.09
2024-10-16,119.32
2024-10-17,119.29
2024-10-18,119.37
2024-10-21,119.33
2024-10-22,118.69
2024-10-23,118.79
2024-10-24,118.6
2024-10-25,118.76
2024-10-28,118.79
2024-10-29,119.18
2024-10-30,119.16
2024-10-31,118.81
2024-11-01,118.42
2024-11-04,118.39
2024-11-05,117.86
2024-11-06,116.88
2024-11-07,116.79
2024-11-08,115.63
2024-11-11,115.96
2024-11-12,111.99
2024-11-13,111.63
2024-11-14,110.36
2024-11-18,111.29
2024-11-19,110.12
2024-11-21,110.33
2024-11-22,109.71
2024-11-25,108.23
2024-11-26,106.96
2024-11-27,105.16
2024-11-28,103.66
2024-11-29,102.23
2024-12-02,102.2
2024-12-03,100.03
2024-12-04,99.44
2024-12-05,99.67
2024-12-06,100.02
2024-12-09,100.41
2024-12-10,100.39
2024-12-11,100.3
2024-12-12,100.45
2024-12-13,100.18
2024-12-16,100.19
2024-12-17,100.19
2024-12-18,99.73
2024-12-19,99.19
2024-12-20,99.17
2024-12-23,99.17
2024-12-26,99.15
2024-12-27,99.15
2024-12-30,99.15
2025-01-02,99.14
2025-01-03,99.14
2025-01-06,99.08
2025-01-07,99.62
2025-01-08,100.0
2025-01-09,100.0
2025-01-10,99.93
2025-01-13,99.72
2025-01-14,99.72
2025-01-15,99.76
2025-01-16,99.27
2025-01-17,99.39
2025-01-20,99.39
2025-01-21,99.77
2025-01-22,99.74
2025-01-23,99.54
2025-01-24,99.6
2025-01-27,99.58
2025-01-28,100.05
2025-01-29,100.22
2025-01-30,100.62
2025-01-31,100.55
2025-02-03,100.05
2025-02-04,99.66
2025-02-05,99.75
2025-02-06,99.14
2025-02-07,99.13
2025-02-10,99.2
2025-02-11,98.31
2025-02-12,98.39
2025-02-13,97.54
2025-02-14,97.25
2025-02-17,96.87
2025-02-18,94.71
2025-02-19,94.59
2025-02-20,93.36
2025-02-21,92.83
2025-02-24,91.94
2025-02-25,90.49
2025-02-26,90.44
2025-02-27,90.37
2025-02-28,89.91
2025-03-05,89.21
2025-03-06,88.16
2025-03-07,87.85
2025-03-10,87.67
2025-03-11,85.11
2025-03-12,84.58
2025-03-13,83.7
2025-03-14,83.42
2025-03-17,83.4
2025-03-18,80.7
2025-03-19,80.54
2025-03-20,79.68
2025-03-21,79.15
2025-03-24,79.13
2025-03-25,78.33
2025-03-26,77.97
2025-03-27,77.72
2025-03-28,77.46
2025-03-31,77.3
2025-04-01,76.71
2025-04-02,76.71
2025-04-03,76.64
2025-04-04,76.65
2025-04-07,76.62
2025-04-08,76.3
