ModelDate,PredictedMonth,PredictedYear,ForecastDate,ProbabilityLaNina,ProbabilityNeutral,ProbabilityElNino
2020-08-01,10,2020,2020-10-10,0.37373737373737376,0.6262626262626262,1.1102230246251565e-16
2020-08-01,11,2020,2020-11-10,0.5151515151515151,0.48484848484848486,0.0
2020-08-01,12,2020,2020-12-10,0.4444444444444444,0.5555555555555556,0.0
2020-08-01,1,2021,2021-01-10,0.3535353535353536,0.6464646464646465,-1.1102230246251565e-16
2020-08-15,8,2020,2020-08-10,0.0,0.0,1.0
2020-08-15,9,2020,2020-09-10,0.1414141414141414,0.8585858585858586,0.0
2020-08-15,10,2020,2020-10-10,0.45454545454545453,0.5454545454545454,0.0
2020-08-15,11,2020,2020-11-10,0.7070707070707072,0.29292929292929293,-1.1102230246251565e-16
2020-08-15,12,2020,2020-12-10,0.595959595959596,0.40404040404040403,-5.551115123125783e-17
2020-08-15,1,2021,2021-01-10,0.36363636363636365,0.6363636363636364,0.0
2020-08-29,8,2020,2020-08-10,0.0,0.0,1.0
2020-08-29,9,2020,2020-09-10,0.09090909090909091,0.9090909090909091,0.0
2020-08-29,10,2020,2020-10-10,0.7878787878787878,0.2121212121212121,5.551115123125783e-17
2020-08-29,11,2020,2020-11-10,0.9595959595959596,0.04040404040404041,3.469446951953614e-17
2020-08-29,12,2020,2020-12-10,0.9696969696969697,0.030303030303030304,-2.7755575615628914e-17
2020-08-29,1,2021,2021-01-10,0.8080808080808081,0.1919191919191919,2.7755575615628914e-17
2020-08-29,2,2021,2021-02-10,0.494949494949495,0.5050505050505051,-1.1102230246251565e-16
2020-09-12,9,2020,2020-09-10,0.0,0.0,1.0
2020-09-12,10,2020,2020-10-10,0.5454545454545454,0.45454545454545453,5.551115123125783e-17
2020-09-12,11,2020,2020-11-10,0.9494949494949495,0.050505050505050504,-6.938893903907228e-18
2020-09-12,12,2020,2020-12-10,0.98989898989899,0.010101010101010102,-4.683753385137379e-17
2020-09-12,1,2021,2021-01-10,0.9090909090909091,0.09090909090909091,2.7755575615628914e-17
2020-09-12,2,2021,2021-02-10,0.494949494949495,0.5050505050505051,-1.1102230246251565e-16
2020-09-26,9,2020,2020-09-10,0.0,0.0,1.0
2020-09-26,10,2020,2020-10-10,0.8282828282828283,0.17171717171717174,-2.7755575615628914e-17
2020-09-26,11,2020,2020-11-10,0.98989898989899,0.010101010101010102,-4.683753385137379e-17
2020-09-26,12,2020,2020-12-10,1.0,0.0,0.0
2020-09-26,1,2021,2021-01-10,0.9797979797979798,0.020202020202020204,1.734723475976807e-17
2020-09-26,2,2021,2021-02-10,0.5858585858585859,0.41414141414141414,0.0
2020-09-26,3,2021,2021-03-10,0.41414141414141414,0.5858585858585859,0.0
2020-10-10,10,2020,2020-10-10,0.0,0.0,1.0
2020-10-10,11,2020,2020-11-10,1.0,0.0,0.0
2020-10-10,12,2020,2020-12-10,1.0,0.0,0.0
2020-10-10,1,2021,2021-01-10,1.0,0.0,0.0
2020-10-10,2,2021,2021-02-10,0.6060606060606061,0.3939393939393939,0.0
2020-10-10,3,2021,2021-03-10,0.3939393939393939,0.6060606060606061,0.0
2020-10-24,10,2020,2020-10-10,0.0,0.0,1.0
2020-10-24,11,2020,2020-11-10,1.0,0.0,0.0
2020-10-24,12,2020,2020-12-10,1.0,0.0,0.0
2020-10-24,1,2021,2021-01-10,1.0,0.0,0.0
2020-10-24,2,2021,2021-02-10,0.7575757575757575,0.24242424242424243,1.1102230246251565e-16
2020-10-24,3,2021,2021-03-10,0.5252525252525253,0.47474747474747475,-5.551115123125783e-17
2020-10-24,4,2021,2021-04-10,0.46464646464646464,0.5353535353535354,0.0
2020-11-07,10,2020,2020-10-10,0.0,0.0,1.0
2020-11-07,11,2020,2020-11-10,1.0,0.0,0.0
2020-11-07,12,2020,2020-12-10,1.0,0.0,0.0
2020-11-07,1,2021,2021-01-10,1.0,0.0,0.0
2020-11-07,2,2021,2021-02-10,0.9292929292929293,0.0707070707070707,1.3877787807814457e-17
2020-11-07,3,2021,2021-03-10,0.7373737373737375,0.26262626262626265,-1.1102230246251565e-16
2020-11-07,4,2021,2021-04-10,0.6262626262626262,0.37373737373737376,5.551115123125783e-17
2020-11-21,11,2020,2020-11-10,0.0,0.0,1.0
2020-11-21,12,2020,2020-12-10,0.98989898989899,0.010101010101010102,-4.683753385137379e-17
2020-11-21,1,2021,2021-01-10,0.98989898989899,0.010101010101010102,-4.683753385137379e-17
2020-11-21,2,2021,2021-02-10,0.9090909090909091,0.09090909090909091,2.7755575615628914e-17
2020-11-21,3,2021,2021-03-10,0.7575757575757575,0.24242424242424243,1.1102230246251565e-16
2020-11-21,4,2021,2021-04-10,0.7575757575757575,0.24242424242424243,1.1102230246251565e-16
2020-11-21,5,2021,2021-05-10,0.6464646464646465,0.3535353535353536,-1.1102230246251565e-16
2020-12-05,11,2020,2020-11-10,0.0,0.0,1.0
2020-12-05,12,2020,2020-12-10,0.9090909090909091,0.09090909090909091,2.7755575615628914e-17
2020-12-05,1,2021,2021-01-10,0.3939393939393939,0.6060606060606061,0.0
2020-12-05,2,2021,2021-02-10,0.29292929292929293,0.7070707070707072,-1.1102230246251565e-16
2020-12-05,3,2021,2021-03-10,0.20202020202020202,0.7777777777777777,0.020202020202020332
2020-12-05,4,2021,2021-04-10,0.10101010101010101,0.8787878787878788,0.02020202020202022
2020-12-05,5,2021,2021-05-10,0.04040404040404041,0.9393939393939393,0.02020202020202022
2020-12-19,12,2020,2020-12-10,0.0,0.0,1.0
2020-12-19,1,2021,2021-01-10,0.3838383838383838,0.6161616161616162,-1.1102230246251565e-16
2020-12-19,2,2021,2021-02-10,0.24242424242424243,0.7575757575757575,1.1102230246251565e-16
2020-12-19,3,2021,2021-03-10,0.1414141414141414,0.8383838383838383,0.02020202020202022
2020-12-19,4,2021,2021-04-10,0.13131313131313133,0.8686868686868686,1.1102230246251565e-16
2020-12-19,5,2021,2021-05-10,0.050505050505050504,0.9494949494949495,0.0
2020-12-19,6,2021,2021-06-10,0.0,0.98989898989899,0.010101010101010055
2021-01-02,12,2020,2020-12-10,0.0,0.0,1.0
2021-01-02,1,2021,2021-01-10,0.050505050505050504,0.9494949494949495,0.0
2021-01-02,2,2021,2021-02-10,0.32323232323232326,0.6767676767676768,-1.1102230246251565e-16
2021-01-02,3,2021,2021-03-10,0.33333333333333337,0.6666666666666667,-1.1102230246251565e-16
2021-01-02,4,2021,2021-04-10,0.1919191919191919,0.8080808080808081,0.0
2021-01-02,5,2021,2021-05-10,0.04040404040404041,0.9595959595959596,0.0
2021-01-02,6,2021,2021-06-10,0.020202020202020204,0.9797979797979798,0.0
2021-01-16,1,2021,2021-01-10,0.0,0.0,1.0
2021-01-16,2,2021,2021-02-10,0.1414141414141414,0.8585858585858586,0.0
2021-01-16,3,2021,2021-03-10,0.24242424242424243,0.7575757575757575,1.1102230246251565e-16
2021-01-16,4,2021,2021-04-10,0.23232323232323232,0.7676767676767676,1.1102230246251565e-16
2021-01-16,5,2021,2021-05-10,0.10101010101010101,0.898989898989899,0.0
2021-01-16,6,2021,2021-06-10,0.030303030303030304,0.9494949494949495,0.02020202020202022
2021-01-30,1,2021,2021-01-10,0.0,0.0,1.0
2021-01-30,2,2021,2021-02-10,0.010101010101010102,0.98989898989899,0.0
2021-01-30,3,2021,2021-03-10,0.0707070707070707,0.9292929292929293,0.0
2021-01-30,4,2021,2021-04-10,0.17171717171717174,0.8282828282828283,0.0
2021-01-30,5,2021,2021-05-10,0.04040404040404041,0.9494949494949495,0.010101010101010055
2021-01-30,6,2021,2021-06-10,0.010101010101010102,0.9696969696969697,0.02020202020202022
2021-01-30,7,2021,2021-07-10,0.0,0.9393939393939393,0.06060606060606066
2021-02-13,2,2021,2021-02-10,0.0,0.0,1.0
2021-02-13,3,2021,2021-03-10,0.06060606060606061,0.9393939393939393,1.1102230246251565e-16
2021-02-13,4,2021,2021-04-10,0.06060606060606061,0.9393939393939393,1.1102230246251565e-16
2021-02-13,5,2021,2021-05-10,0.030303030303030304,0.9696969696969697,0.0
2021-02-13,6,2021,2021-06-10,0.0,1.0,0.0
2021-02-13,7,2021,2021-07-10,0.010101010101010102,0.9595959595959596,0.030303030303030387
2021-02-27,2,2021,2021-02-10,0.0,0.0,1.0
2021-02-27,3,2021,2021-03-10,0.0,1.0,0.0
2021-02-27,4,2021,2021-04-10,0.020202020202020204,0.9797979797979798,0.0
2021-02-27,5,2021,2021-05-10,0.020202020202020204,0.9797979797979798,0.0
2021-02-27,6,2021,2021-06-10,0.0,1.0,0.0
2021-02-27,7,2021,2021-07-10,0.0,0.98989898989899,0.010101010101010055
2021-02-27,8,2021,2021-08-10,0.020202020202020204,0.9494949494949495,0.030303030303030276
2021-03-13,3,2021,2021-03-10,0.0,0.0,1.0
2021-03-13,4,2021,2021-04-10,0.0,1.0,0.0
2021-03-13,5,2021,2021-05-10,0.0,1.0,0.0
2021-03-13,6,2021,2021-06-10,0.0,1.0,0.0
2021-03-13,7,2021,2021-07-10,0.0,1.0,0.0
2021-03-13,8,2021,2021-08-10,0.09090909090909091,0.898989898989899,0.010101010101010055
2021-03-27,3,2021,2021-03-10,0.0,0.0,1.0
2021-03-27,4,2021,2021-04-10,0.0,1.0,0.0
2021-03-27,5,2021,2021-05-10,0.0,1.0,0.0
2021-03-27,6,2021,2021-06-10,0.0,1.0,0.0
2021-03-27,7,2021,2021-07-10,0.0,1.0,0.0
2021-03-27,8,2021,2021-08-10,0.020202020202020204,0.9696969696969697,0.010101010101010055
2021-03-27,9,2021,2021-09-10,0.0707070707070707,0.8888888888888888,0.04040404040404044
2021-04-10,4,2021,2021-04-10,0.0,0.0,1.0
2021-04-10,5,2021,2021-05-10,0.0,1.0,0.0
2021-04-10,6,2021,2021-06-10,0.0,1.0,0.0
2021-04-10,7,2021,2021-07-10,0.0,0.9797979797979798,0.02020202020202022
2021-04-10,8,2021,2021-08-10,0.0,0.9696969696969697,0.030303030303030276
2021-04-10,9,2021,2021-09-10,0.050505050505050504,0.898989898989899,0.0505050505050505
2021-04-24,4,2021,2021-04-10,0.0,0.0,1.0
2021-04-24,5,2021,2021-05-10,0.0,1.0,0.0
2021-04-24,6,2021,2021-06-10,0.0,1.0,0.0
2021-04-24,7,2021,2021-07-10,0.030303030303030304,0.9696969696969697,0.0
2021-04-24,8,2021,2021-08-10,0.0707070707070707,0.8888888888888888,0.04040404040404044
2021-04-24,9,2021,2021-09-10,0.16161616161616163,0.8080808080808081,0.030303030303030276
2021-04-24,10,2021,2021-10-10,0.36363636363636365,0.6262626262626262,0.010101010101010166
2021-05-08,4,2021,2021-04-10,0.0,0.0,1.0
2021-05-08,5,2021,2021-05-10,0.0,1.0,0.0
2021-05-08,6,2021,2021-06-10,0.0,1.0,0.0
2021-05-08,7,2021,2021-07-10,0.020202020202020204,0.9797979797979798,0.0
2021-05-08,8,2021,2021-08-10,0.09090909090909091,0.9090909090909091,0.0
2021-05-08,9,2021,2021-09-10,0.16161616161616163,0.8383838383838383,0.0
2021-05-08,10,2021,2021-10-10,0.3434343434343435,0.6565656565656566,0.0
2021-05-22,5,2021,2021-05-10,0.0,0.0,1.0
2021-05-22,6,2021,2021-06-10,0.0,1.0,0.0
2021-05-22,7,2021,2021-07-10,0.0,1.0,0.0
2021-05-22,8,2021,2021-08-10,0.020202020202020204,0.9797979797979798,0.0
2021-05-22,9,2021,2021-09-10,0.06060606060606061,0.9292929292929293,0.010101010101010166
2021-05-22,10,2021,2021-10-10,0.18181818181818182,0.8080808080808081,0.010101010101010055
2021-05-22,11,2021,2021-11-10,0.2121212121212121,0.7777777777777777,0.010101010101010166
2021-06-05,5,2021,2021-05-10,0.0,0.0,1.0
2021-06-05,6,2021,2021-06-10,0.0,1.0,0.0
2021-06-05,7,2021,2021-07-10,0.0,1.0,0.0
2021-06-05,8,2021,2021-08-10,0.050505050505050504,0.9494949494949495,0.0
2021-06-05,9,2021,2021-09-10,0.15151515151515152,0.8383838383838383,0.010101010101010166
2021-06-05,10,2021,2021-10-10,0.26262626262626265,0.7373737373737375,-1.1102230246251565e-16
2021-06-05,11,2021,2021-11-10,0.30303030303030304,0.696969696969697,0.0
2021-06-19,6,2021,2021-06-10,0.0,0.0,1.0
2021-06-19,7,2021,2021-07-10,0.0,1.0,0.0
2021-06-19,8,2021,2021-08-10,0.1414141414141414,0.8585858585858586,0.0
2021-06-19,9,2021,2021-09-10,0.45454545454545453,0.5454545454545454,0.0
2021-06-19,10,2021,2021-10-10,0.6464646464646465,0.3535353535353536,-1.1102230246251565e-16
2021-06-19,11,2021,2021-11-10,0.6262626262626262,0.37373737373737376,5.551115123125783e-17
2021-07-03,6,2021,2021-06-10,0.0,0.0,1.0
2021-07-03,7,2021,2021-07-10,0.0,1.0,0.0
2021-07-03,8,2021,2021-08-10,0.13131313131313133,0.8686868686868686,1.1102230246251565e-16
2021-07-03,9,2021,2021-09-10,0.5454545454545454,0.45454545454545453,5.551115123125783e-17
2021-07-03,10,2021,2021-10-10,0.8080808080808081,0.1919191919191919,2.7755575615628914e-17
2021-07-03,11,2021,2021-11-10,0.7676767676767676,0.23232323232323232,5.551115123125783e-17
2021-07-03,12,2021,2021-12-10,0.7474747474747475,0.25252525252525254,-5.551115123125783e-17
2021-07-17,7,2021,2021-07-10,0.0,0.0,1.0
2021-07-17,8,2021,2021-08-10,0.0,1.0,0.0
2021-07-17,9,2021,2021-09-10,0.10101010101010101,0.898989898989899,0.0
2021-07-17,10,2021,2021-10-10,0.5353535353535354,0.46464646464646464,0.0
2021-07-17,11,2021,2021-11-10,0.5050505050505051,0.494949494949495,-5.551115123125783e-17
2021-07-17,12,2021,2021-12-10,0.5050505050505051,0.494949494949495,-5.551115123125783e-17
2021-07-31,7,2021,2021-07-10,0.0,0.0,1.0
2021-07-31,8,2021,2021-08-10,0.0,1.0,0.0
2021-07-31,9,2021,2021-09-10,0.0707070707070707,0.9292929292929293,0.0
2021-07-31,10,2021,2021-10-10,0.5353535353535354,0.46464646464646464,0.0
2021-07-31,11,2021,2021-11-10,0.6060606060606061,0.3939393939393939,0.0
2021-07-31,12,2021,2021-12-10,0.47474747474747475,0.5252525252525253,0.0
2021-07-31,1,2022,2022-01-10,0.32323232323232326,0.6767676767676768,-1.1102230246251565e-16
2021-08-14,8,2021,2021-08-10,0.0,0.0,1.0
2021-08-14,9,2021,2021-09-10,0.0,1.0,0.0
2021-08-14,10,2021,2021-10-10,0.17171717171717174,0.8282828282828283,0.0
2021-08-14,11,2021,2021-11-10,0.48484848484848486,0.5151515151515151,0.0
2021-08-14,12,2021,2021-12-10,0.3131313131313131,0.686868686868687,-1.1102230246251565e-16
2021-08-14,1,2022,2022-01-10,0.20202020202020202,0.7979797979797979,1.1102230246251565e-16
2021-08-28,8,2021,2021-08-10,0.0,0.0,1.0
2021-08-28,9,2021,2021-09-10,0.0,1.0,0.0
2021-08-28,10,2021,2021-10-10,0.1414141414141414,0.8585858585858586,0.0
2021-08-28,11,2021,2021-11-10,0.5858585858585859,0.41414141414141414,0.0
2021-08-28,12,2021,2021-12-10,0.5454545454545454,0.45454545454545453,5.551115123125783e-17
2021-08-28,1,2022,2022-01-10,0.26262626262626265,0.7373737373737375,-1.1102230246251565e-16
2021-08-28,2,2022,2022-02-10,0.09090909090909091,0.9090909090909091,0.0
2021-09-11,9,2021,2021-09-10,0.0,0.0,1.0
2021-09-11,10,2021,2021-10-10,0.36363636363636365,0.6363636363636364,0.0
2021-09-11,11,2021,2021-11-10,0.8686868686868686,0.13131313131313133,5.551115123125783e-17
2021-09-11,12,2021,2021-12-10,0.8282828282828283,0.17171717171717174,-2.7755575615628914e-17
2021-09-11,1,2022,2022-01-10,0.6464646464646465,0.3535353535353536,-1.1102230246251565e-16
2021-09-11,2,2022,2022-02-10,0.3939393939393939,0.6060606060606061,0.0
2021-09-25,9,2021,2021-09-10,0.0,0.0,1.0
2021-09-25,10,2021,2021-10-10,0.4242424242424242,0.5757575757575758,0.0
2021-09-25,11,2021,2021-11-10,0.8888888888888888,0.1111111111111111,5.551115123125783e-17
2021-09-25,12,2021,2021-12-10,0.9090909090909091,0.09090909090909091,2.7755575615628914e-17
2021-09-25,1,2022,2022-01-10,0.7474747474747475,0.25252525252525254,-5.551115123125783e-17
2021-09-25,2,2022,2022-02-10,0.32323232323232326,0.6767676767676768,-1.1102230246251565e-16
2021-09-25,3,2022,2022-03-10,0.1414141414141414,0.8585858585858586,0.0
2021-10-09,10,2021,2021-10-10,0.0,0.0,1.0
2021-10-09,11,2021,2021-11-10,0.7979797979797979,0.20202020202020202,8.326672684688674e-17
2021-10-09,12,2021,2021-12-10,0.8484848484848484,0.15151515151515152,8.326672684688674e-17
2021-10-09,1,2022,2022-01-10,0.5555555555555556,0.4444444444444444,0.0
2021-10-09,2,2022,2022-02-10,0.2727272727272727,0.7272727272727273,0.0
2021-10-09,3,2022,2022-03-10,0.10101010101010101,0.898989898989899,0.0
2021-10-22,10,2021,2021-10-10,0.0,0.0,1.0
2021-10-22,11,2021,2021-11-10,0.6060606060606061,0.3939393939393939,0.0
2021-10-22,12,2021,2021-12-10,0.4343434343434343,0.5656565656565656,1.1102230246251565e-16
2021-10-22,1,2022,2022-01-10,0.30303030303030304,0.696969696969697,0.0
2021-10-22,2,2022,2022-02-10,0.09090909090909091,0.9090909090909091,0.0
2021-10-22,3,2022,2022-03-10,0.020202020202020204,0.9797979797979798,0.0
2021-10-22,4,2022,2022-04-10,0.020202020202020204,0.9595959595959596,0.02020202020202022
2021-11-06,10,2021,2021-10-10,0.0,0.0,1.0
2021-11-06,11,2021,2021-11-10,0.8787878787878788,0.12121212121212122,0.0
2021-11-06,12,2021,2021-12-10,0.7575757575757575,0.24242424242424243,1.1102230246251565e-16
2021-11-06,1,2022,2022-01-10,0.48484848484848486,0.5151515151515151,0.0
2021-11-06,2,2022,2022-02-10,0.17171717171717174,0.8282828282828283,0.0
2021-11-06,3,2022,2022-03-10,0.020202020202020204,0.9797979797979798,0.0
2021-11-06,4,2022,2022-04-10,0.010101010101010102,0.9595959595959596,0.030303030303030387
2021-11-20,11,2021,2021-11-10,0.0,0.0,1.0
2021-11-20,12,2021,2021-12-10,0.9797979797979798,0.020202020202020204,1.734723475976807e-17
2021-11-20,1,2022,2022-01-10,0.8080808080808081,0.1919191919191919,2.7755575615628914e-17
2021-11-20,2,2022,2022-02-10,0.3939393939393939,0.6060606060606061,0.0
2021-11-20,3,2022,2022-03-10,0.15151515151515152,0.8484848484848484,1.1102230246251565e-16
2021-11-20,4,2022,2022-04-10,0.06060606060606061,0.9191919191919191,0.020202020202020332
2021-11-20,5,2022,2022-05-10,0.030303030303030304,0.9393939393939393,0.030303030303030387
2021-12-04,11,2021,2021-11-10,0.0,0.0,1.0
2021-12-04,12,2021,2021-12-10,1.0,0.0,0.0
2021-12-04,1,2022,2022-01-10,0.7878787878787878,0.2121212121212121,5.551115123125783e-17
2021-12-04,2,2022,2022-02-10,0.29292929292929293,0.7070707070707072,-1.1102230246251565e-16
2021-12-04,3,2022,2022-03-10,0.15151515151515152,0.8484848484848484,1.1102230246251565e-16
2021-12-04,4,2022,2022-04-10,0.050505050505050504,0.9494949494949495,0.0
2021-12-04,5,2022,2022-05-10,0.0,0.98989898989899,0.010101010101010055
2021-12-18,12,2021,2021-12-10,0.0,0.0,1.0
2021-12-18,1,2022,2022-01-10,0.9494949494949495,0.050505050505050504,-6.938893903907228e-18
2021-12-18,2,2022,2022-02-10,0.6565656565656566,0.3434343434343435,-5.551115123125783e-17
2021-12-18,3,2022,2022-03-10,0.23232323232323232,0.7676767676767676,1.1102230246251565e-16
2021-12-18,4,2022,2022-04-10,0.12121212121212122,0.8787878787878788,0.0
2021-12-18,5,2022,2022-05-10,0.010101010101010102,0.9696969696969697,0.02020202020202022
2021-12-18,6,2022,2022-06-10,0.0,0.9696969696969697,0.030303030303030276
2022-01-01,12,2021,2021-12-10,0.0,0.0,1.0
2022-01-01,1,2022,2022-01-10,1.0,0.0,0.0
2022-01-01,2,2022,2022-02-10,0.6565656565656566,0.3434343434343435,-5.551115123125783e-17
2022-01-01,3,2022,2022-03-10,0.25252525252525254,0.7474747474747475,-1.1102230246251565e-16
2022-01-01,4,2022,2022-04-10,0.09090909090909091,0.9090909090909091,0.0
2022-01-01,5,2022,2022-05-10,0.0,1.0,0.0
2022-01-01,6,2022,2022-06-10,0.0,0.9797979797979798,0.02020202020202022
2022-01-15,1,2022,2022-01-10,0.0,0.0,1.0
2022-01-15,2,2022,2022-02-10,0.33333333333333337,0.6666666666666667,-1.1102230246251565e-16
2022-01-15,3,2022,2022-03-10,0.16161616161616163,0.8383838383838383,0.0
2022-01-15,4,2022,2022-04-10,0.08080808080808081,0.9191919191919191,1.1102230246251565e-16
2022-01-15,5,2022,2022-05-10,0.020202020202020204,0.9797979797979798,0.0
2022-01-15,6,2022,2022-06-10,0.0,1.0,0.0
2022-01-29,1,2022,2022-01-10,0.0,0.0,1.0
2022-01-29,2,2022,2022-02-10,0.1919191919191919,0.8080808080808081,0.0
2022-01-29,3,2022,2022-03-10,0.5353535353535354,0.46464646464646464,0.0
2022-01-29,4,2022,2022-04-10,0.2727272727272727,0.7272727272727273,0.0
2022-01-29,5,2022,2022-05-10,0.04040404040404041,0.9595959595959596,0.0
2022-01-29,6,2022,2022-06-10,0.0,1.0,0.0
2022-01-29,7,2022,2022-07-10,0.0,0.98989898989899,0.010101010101010055
2022-02-12,2,2022,2022-02-10,0.0,0.0,1.0
2022-02-12,3,2022,2022-03-10,0.4444444444444444,0.5555555555555556,0.0
2022-02-12,4,2022,2022-04-10,0.25252525252525254,0.7474747474747475,-1.1102230246251565e-16
2022-02-12,5,2022,2022-05-10,0.020202020202020204,0.9797979797979798,0.0
2022-02-12,6,2022,2022-06-10,0.0,1.0,0.0
2022-02-12,7,2022,2022-07-10,0.0,1.0,0.0
2022-02-26,2,2022,2022-02-10,0.0,0.0,1.0
2022-02-26,3,2022,2022-03-10,0.3434343434343435,0.6565656565656566,0.0
2022-02-26,4,2022,2022-04-10,0.32323232323232326,0.6767676767676768,-1.1102230246251565e-16
2022-02-26,5,2022,2022-05-10,0.09090909090909091,0.9090909090909091,0.0
2022-02-26,6,2022,2022-06-10,0.0,1.0,0.0
2022-02-26,7,2022,2022-07-10,0.0,0.98989898989899,0.010101010101010055
2022-02-26,8,2022,2022-08-10,0.0,0.98989898989899,0.010101010101010055
2022-03-12,3,2022,2022-03-10,0.0,0.0,1.0
2022-03-12,4,2022,2022-04-10,0.26262626262626265,0.7373737373737375,-1.1102230246251565e-16
2022-03-12,5,2022,2022-05-10,0.08080808080808081,0.9191919191919191,1.1102230246251565e-16
2022-03-12,6,2022,2022-06-10,0.0,1.0,0.0
2022-03-12,7,2022,2022-07-10,0.0,1.0,0.0
2022-03-12,8,2022,2022-08-10,0.0,0.98989898989899,0.010101010101010055
2022-03-26,3,2022,2022-03-10,0.0,0.0,1.0
2022-03-26,4,2022,2022-04-10,0.0,1.0,0.0
2022-03-26,5,2022,2022-05-10,0.04040404040404041,0.9595959595959596,0.0
2022-03-26,6,2022,2022-06-10,0.0,1.0,0.0
2022-03-26,7,2022,2022-07-10,0.0,1.0,0.0
2022-03-26,8,2022,2022-08-10,0.010101010101010102,0.9696969696969697,0.02020202020202022
2022-03-26,9,2022,2022-09-10,0.020202020202020204,0.9494949494949495,0.030303030303030276
2022-04-09,4,2022,2022-04-10,0.0,0.0,1.0
2022-04-09,5,2022,2022-05-10,0.06060606060606061,0.9393939393939393,1.1102230246251565e-16
2022-04-09,6,2022,2022-06-10,0.0,1.0,0.0
2022-04-09,7,2022,2022-07-10,0.0,1.0,0.0
2022-04-09,8,2022,2022-08-10,0.0,1.0,0.0
2022-04-09,9,2022,2022-09-10,0.010101010101010102,0.9696969696969697,0.02020202020202022
2022-04-23,4,2022,2022-04-10,0.0,0.0,1.0
2022-04-23,5,2022,2022-05-10,0.2222222222222222,0.7777777777777777,1.1102230246251565e-16
2022-04-23,6,2022,2022-06-10,0.010101010101010102,0.98989898989899,0.0
2022-04-23,7,2022,2022-07-10,0.0,1.0,0.0
2022-04-23,8,2022,2022-08-10,0.010101010101010102,0.9797979797979798,0.010101010101010166
2022-04-23,9,2022,2022-09-10,0.10101010101010101,0.8787878787878788,0.02020202020202022
2022-04-23,10,2022,2022-10-10,0.2121212121212121,0.7575757575757575,0.030303030303030387
2022-05-07,4,2022,2022-04-10,0.0,0.0,1.0
2022-05-07,5,2022,2022-05-10,0.08080808080808081,0.9191919191919191,1.1102230246251565e-16
2022-05-07,6,2022,2022-06-10,0.020202020202020204,0.9797979797979798,0.0
2022-05-07,7,2022,2022-07-10,0.010101010101010102,0.98989898989899,0.0
2022-05-07,8,2022,2022-08-10,0.030303030303030304,0.9696969696969697,0.0
2022-05-07,9,2022,2022-09-10,0.10101010101010101,0.898989898989899,0.0
2022-05-07,10,2022,2022-10-10,0.24242424242424243,0.7575757575757575,1.1102230246251565e-16
2022-05-21,5,2022,2022-05-10,0.0,0.0,1.0
2022-05-21,6,2022,2022-06-10,0.020202020202020204,0.9797979797979798,0.0
2022-05-21,7,2022,2022-07-10,0.0,1.0,0.0
2022-05-21,8,2022,2022-08-10,0.050505050505050504,0.9494949494949495,0.0
2022-05-21,9,2022,2022-09-10,0.1414141414141414,0.8585858585858586,0.0
2022-05-21,10,2022,2022-10-10,0.25252525252525254,0.7474747474747475,-1.1102230246251565e-16
2022-05-21,11,2022,2022-11-10,0.24242424242424243,0.7575757575757575,1.1102230246251565e-16
2022-06-04,5,2022,2022-05-10,0.0,0.0,1.0
2022-06-04,6,2022,2022-06-10,0.0,1.0,0.0
2022-06-04,7,2022,2022-07-10,0.0,1.0,0.0
2022-06-04,8,2022,2022-08-10,0.010101010101010102,0.98989898989899,0.0
2022-06-04,9,2022,2022-09-10,0.030303030303030304,0.9696969696969697,0.0
2022-06-04,10,2022,2022-10-10,0.1414141414141414,0.8585858585858586,0.0
2022-06-04,11,2022,2022-11-10,0.2121212121212121,0.7878787878787878,0.0
2022-06-18,6,2022,2022-06-10,0.0,0.0,1.0
2022-06-18,7,2022,2022-07-10,0.0,1.0,0.0
2022-06-18,8,2022,2022-08-10,0.0,1.0,0.0
2022-06-18,9,2022,2022-09-10,0.050505050505050504,0.9494949494949495,0.0
2022-06-18,10,2022,2022-10-10,0.15151515151515152,0.8484848484848484,1.1102230246251565e-16
2022-06-18,11,2022,2022-11-10,0.12121212121212122,0.8787878787878788,0.0
2022-07-02,6,2022,2022-06-10,0.0,0.0,1.0
2022-07-02,7,2022,2022-07-10,0.0,1.0,0.0
2022-07-02,8,2022,2022-08-10,0.0707070707070707,0.9292929292929293,0.0
2022-07-02,9,2022,2022-09-10,0.13131313131313133,0.8686868686868686,1.1102230246251565e-16
2022-07-02,10,2022,2022-10-10,0.2121212121212121,0.7878787878787878,0.0
2022-07-02,11,2022,2022-11-10,0.25252525252525254,0.7474747474747475,-1.1102230246251565e-16
2022-07-02,12,2022,2022-12-10,0.25252525252525254,0.7474747474747475,-1.1102230246251565e-16
2022-07-16,7,2022,2022-07-10,0.0,0.0,1.0
2022-07-16,8,2022,2022-08-10,0.020202020202020204,0.9797979797979798,0.0
2022-07-16,9,2022,2022-09-10,0.050505050505050504,0.9494949494949495,0.0
2022-07-16,10,2022,2022-10-10,0.1414141414141414,0.8585858585858586,0.0
2022-07-16,11,2022,2022-11-10,0.18181818181818182,0.8181818181818181,0.0
2022-07-16,12,2022,2022-12-10,0.1919191919191919,0.8080808080808081,0.0
2022-07-30,7,2022,2022-07-10,0.0,0.0,1.0
2022-07-30,8,2022,2022-08-10,0.06060606060606061,0.9393939393939393,1.1102230246251565e-16
