DATE,GLOBAL_CURNCY_DOP
2023-11-21,56.946
2023-11-22,56.934
2023-11-23,56.917
2023-11-24,56.924
2023-11-27,56.863
2023-11-28,56.863
2023-11-29,56.916
2023-11-30,56.935
2023-12-01,56.894
2023-12-04,56.874
2023-12-05,56.889
2023-12-06,56.951
2023-12-07,56.935
2023-12-08,56.934
2023-12-11,56.996
2023-12-12,57.069
2023-12-13,57.128
2023-12-14,57.207
2023-12-15,57.302
2023-12-18,57.308
2023-12-19,57.468
2023-12-20,57.52
2023-12-21,57.655
2023-12-22,57.67
2023-12-25,57.709
2023-12-26,57.85
2023-12-27,57.821
2023-12-28,57.934
2023-12-29,58.088
2024-01-02,58.025
2024-01-03,58.089
2024-01-04,58.35
2024-01-05,58.5
2024-01-08,58.612
2024-01-09,58.574
2024-01-10,58.66
2024-01-11,58.669
2024-01-12,58.657
2024-01-15,58.745
2024-01-16,58.728
2024-01-17,58.834
2024-01-18,58.845
2024-01-19,58.818
2024-01-22,58.828
2024-01-23,58.778
2024-01-24,58.8
2024-01-25,58.848
2024-01-26,58.85
2024-01-29,58.88
2024-01-30,58.839
2024-01-31,58.797
2024-02-01,58.757
2024-02-02,58.734
2024-02-05,58.745
2024-02-06,58.64
2024-02-07,58.603
2024-02-08,58.636
2024-02-09,58.637
2024-02-12,58.654
2024-02-13,58.581
2024-02-14,58.57
2024-02-15,58.63
2024-02-16,58.638
2024-02-19,58.661
2024-02-20,58.646
2024-02-21,58.678
2024-02-22,58.76
2024-02-23,58.78
2024-02-26,58.77
2024-02-27,58.708
2024-02-28,58.745
2024-02-29,58.748
2024-03-01,58.826
2024-03-04,58.833
2024-03-05,58.842
2024-03-06,58.888
2024-03-07,58.936
2024-03-08,58.966
2024-03-11,59.099
2024-03-12,59.069
2024-03-13,59.1
2024-03-14,59.118
2024-03-15,59.115
2024-03-18,59.013
2024-03-19,59.026
2024-03-20,59.087
2024-03-21,59.005
2024-03-22,59.115
2024-03-25,59.127
2024-03-26,59.092
2024-03-27,59.135
2024-03-28,59.164
2024-03-29,59.102
2024-04-01,59.174
2024-04-02,59.098
2024-04-03,59.15
2024-04-04,59.183
2024-04-05,59.153
2024-04-08,59.15
2024-04-09,59.183
2024-04-10,59.196
2024-04-11,59.165
2024-04-12,59.176
2024-04-15,59.162
2024-04-16,59.121
2024-04-17,59.086
2024-04-18,59.107
2024-04-19,59.033
2024-04-22,58.98
2024-04-23,58.869
2024-04-24,58.784
2024-04-25,58.758
2024-04-26,58.586
2024-04-29,58.559
2024-04-30,58.402
2024-05-01,58.115
2024-05-02,58.094
2024-05-03,58.078
2024-05-06,58.116
2024-05-07,58.165
2024-05-08,58.192
2024-05-09,58.345
2024-05-10,58.415
2024-05-13,58.493
2024-05-14,58.451
2024-05-15,58.55
2024-05-16,58.584
2024-05-17,58.65
2024-05-20,58.734
2024-05-21,58.757
2024-05-22,58.798
2024-05-23,58.901
2024-05-24,58.938
2024-05-27,58.949
2024-05-28,59.051
2024-05-29,59.095
2024-05-30,59.167
2024-05-31,59.226
2024-06-03,59.257
2024-06-04,59.308
2024-06-05,59.365
2024-06-06,59.372
2024-06-07,59.386
2024-06-10,59.405
2024-06-11,59.344
2024-06-12,59.397
2024-06-13,59.352
2024-06-14,59.173
2024-06-17,59.074
2024-06-18,58.965
2024-06-19,58.974
2024-06-20,59.019
2024-06-21,59.033
2024-06-24,59.055
2024-06-25,59.054
2024-06-26,59.088
2024-06-27,59.105
2024-06-28,59.05
2024-07-01,59.067
2024-07-02,59.05
2024-07-03,59.066
2024-07-04,59.08
2024-07-05,59.062
2024-07-08,59.061
2024-07-09,59.053
2024-07-10,59.048
2024-07-11,59.135
2024-07-12,59.112
2024-07-15,59.108
2024-07-16,59.121
2024-07-17,59.135
2024-07-18,59.15
2024-07-19,59.153
2024-07-22,59.16
2024-07-23,59.204
2024-07-24,59.231
2024-07-25,59.244
2024-07-26,59.257
2024-07-29,59.32
2024-07-30,59.285
2024-07-31,59.404
2024-08-01,59.432
2024-08-02,59.452
2024-08-05,59.525
2024-08-06,59.58
2024-08-07,59.617
2024-08-08,59.758
2024-08-09,59.688
2024-08-12,59.684
2024-08-13,59.708
2024-08-14,59.797
2024-08-15,59.8
2024-08-16,59.778
2024-08-19,59.748
2024-08-20,59.717
2024-08-21,59.72
2024-08-22,59.744
2024-08-23,59.678
2024-08-26,59.661
2024-08-27,59.662
2024-08-28,59.663
2024-08-29,59.676
2024-08-30,59.678
2024-09-02,59.697
2024-09-03,59.743
2024-09-04,59.887
2024-09-05,59.882
2024-09-06,59.885
2024-09-09,59.924
2024-09-10,59.848
2024-09-11,59.867
2024-09-12,59.992
2024-09-13,60.035
2024-09-16,60.025
2024-09-17,59.968
2024-09-18,60.034
2024-09-19,60.054
2024-09-20,60.144
2024-09-23,60.194
2024-09-24,60.153
2024-09-25,60.134
2024-09-26,60.185
2024-09-27,60.192
2024-09-30,60.148
2024-10-01,60.112
2024-10-02,60.136
2024-10-03,60.149
2024-10-04,60.125
2024-10-07,60.112
2024-10-08,60.129
2024-10-09,60.162
2024-10-10,60.125
2024-10-11,60.129
2024-10-14,60.11
2024-10-15,60.125
2024-10-16,60.104
2024-10-17,60.105
2024-10-18,60.131
2024-10-21,60.129
2024-10-22,60.125
2024-10-23,60.14
2024-10-24,60.188
2024-10-25,60.158
2024-10-28,60.163
2024-10-29,60.165
2024-10-30,60.177
2024-10-31,60.21
2024-11-01,60.212
2024-11-04,60.147
2024-11-05,60.175
2024-11-06,60.15
2024-11-07,60.182
2024-11-08,60.212
2024-11-11,60.215
2024-11-12,60.177
2024-11-13,60.188
2024-11-14,60.203
2024-11-15,60.214
2024-11-18,60.243
2024-11-19,60.279
2024-11-20,60.24
2024-11-21,60.281
2024-11-22,60.257
2024-11-25,60.286
2024-11-26,60.318
2024-11-27,60.375
2024-11-28,60.369
2024-11-29,60.382
2024-12-02,60.415
2024-12-03,60.44
2024-12-04,60.469
2024-12-05,60.512
2024-12-06,60.524
2024-12-09,60.59
2024-12-10,60.606
2024-12-11,60.62
2024-12-12,60.684
2024-12-13,60.731
2024-12-16,60.721
2024-12-17,60.802
2024-12-18,60.83
2024-12-19,60.834
2024-12-20,60.887
2024-12-23,60.893
2024-12-24,60.912
2024-12-25,60.48
2024-12-26,60.828
2024-12-27,60.893
2024-12-30,61.068
2024-12-31,61.103
2025-01-01,60.747
2025-01-02,61.113
2025-01-03,61.166
2025-01-06,61.124
2025-01-07,61.25
2025-01-08,61.33
2025-01-09,61.378
2025-01-10,61.363
2025-01-13,61.27
2025-01-14,61.356
2025-01-15,61.447
2025-01-16,61.406
2025-01-17,61.494
2025-01-20,61.455
2025-01-21,61.388
2025-01-22,61.494
2025-01-23,61.581
2025-01-24,61.606
2025-01-27,61.588
2025-01-28,61.636
2025-01-29,61.746
2025-01-30,61.763
2025-01-31,61.801
2025-02-03,61.812
2025-02-04,61.876
2025-02-05,61.951
2025-02-06,62.037
2025-02-07,62.04
2025-02-10,62.042
2025-02-11,62.053
2025-02-12,62.137
2025-02-13,62.173
2025-02-14,62.175
2025-02-17,62.181
2025-02-18,62.205
2025-02-19,62.282
2025-02-20,62.316
2025-02-21,62.327
2025-02-24,62.306
2025-02-25,62.372
2025-02-26,62.388
2025-02-27,62.372
2025-02-28,62.379
2025-03-03,62.365
2025-03-04,62.451
2025-03-05,62.542
2025-03-06,62.574
2025-03-07,62.631
2025-03-10,62.676
2025-03-11,62.715
2025-03-12,62.69
2025-03-13,62.7
2025-03-14,62.872
2025-03-17,62.906
2025-03-18,62.9
2025-03-19,63.071
2025-03-20,63.045
2025-03-21,63.16
2025-03-24,63.182
2025-03-25,63.214
2025-03-26,63.223
2025-03-27,63.208
2025-03-28,63.266
2025-03-31,63.28
2025-04-01,63.155
2025-04-02,63.126
2025-04-03,63.042
2025-04-04,62.682
2025-04-07,62.46
2025-04-08,62.114
2025-04-09,61.929
