DATE,BR_COFFEE_PRICE
2007-02-02,273.98
2007-02-05,270.58
2007-02-06,270.35
2007-02-07,271.49
2007-02-08,268.07
2007-02-09,268.56
2007-02-12,267.86
2007-02-13,264.99
2007-02-14,266.75
2007-02-15,265.21
2007-02-16,264.3
2007-02-21,261.36
2007-02-22,267.34
2007-02-23,265.85
2007-02-26,264.97
2007-02-27,266.21
2007-02-28,265.82
2007-03-01,263.6
2007-03-02,260.96
2007-03-05,258.28
2007-03-06,258.71
2007-03-07,257.28
2007-03-08,257.04
2007-03-09,254.93
2007-03-12,254.59
2007-03-13,251.21
2007-03-14,249.85
2007-03-15,250.31
2007-03-16,249.9
2007-03-19,250.06
2007-03-20,247.01
2007-03-21,251.36
2007-03-22,248.0
2007-03-23,252.51
2007-03-26,253.78
2007-03-27,249.7
2007-03-28,249.29
2007-03-29,246.9
2007-03-30,244.47
2007-04-02,239.1
2007-04-03,246.54
2007-04-04,245.08
2007-04-05,246.2
2007-04-09,240.96
2007-04-10,241.18
2007-04-11,241.56
2007-04-12,250.13
2007-04-13,244.01
2007-04-16,236.6
2007-04-17,241.13
2007-04-18,240.04
2007-04-19,239.2
2007-04-20,237.09
2007-04-23,237.52
2007-04-24,233.31
2007-04-25,231.52
2007-04-26,230.87
2007-04-27,228.63
2007-04-30,226.84
2007-05-02,225.74
2007-05-03,225.34
2007-05-04,227.51
2007-05-07,225.5
2007-05-08,225.42
2007-05-09,228.02
2007-05-10,228.33
2007-05-11,226.21
2007-05-14,229.49
2007-05-15,227.77
2007-05-16,230.74
2007-05-17,237.05
2007-05-18,235.82
2007-05-21,236.75
2007-05-22,236.05
2007-05-23,237.28
2007-05-24,241.0
2007-05-25,238.71
2007-05-28,238.64
2007-05-29,235.13
2007-05-30,236.44
2007-05-31,235.38
2007-06-01,243.81
2007-06-04,239.13
2007-06-05,244.26
2007-06-06,243.73
2007-06-08,239.49
2007-06-11,243.66
2007-06-12,240.25
2007-06-13,244.06
2007-06-14,242.52
2007-06-15,242.63
2007-06-18,240.83
2007-06-19,238.79
2007-06-20,243.48
2007-06-21,239.69
2007-06-22,241.39
2007-06-25,232.34
2007-06-26,236.57
2007-06-27,239.17
2007-06-28,239.27
2007-06-29,240.86
2007-07-02,239.41
2007-07-03,238.04
2007-07-04,239.33
2007-07-05,240.03
2007-07-06,237.77
2007-07-09,233.72
2007-07-10,240.68
2007-07-11,237.93
2007-07-12,238.14
2007-07-13,234.53
2007-07-16,238.01
2007-07-17,237.71
2007-07-18,239.5
2007-07-19,240.42
2007-07-20,239.19
2007-07-23,237.09
2007-07-24,241.5
2007-07-25,239.88
2007-07-26,236.96
2007-07-27,240.62
2007-07-30,238.95
2007-07-31,240.48
2007-08-01,239.73
2007-08-02,243.45
2007-08-03,245.53
2007-08-06,249.22
2007-08-07,247.21
2007-08-08,250.94
2007-08-09,253.55
2007-08-10,256.72
2007-08-13,259.2
2007-08-14,260.24
2007-08-15,261.33
2007-08-16,260.02
2007-08-17,261.11
2007-08-20,261.71
2007-08-21,262.32
2007-08-22,261.87
2007-08-23,261.41
2007-08-24,258.3
2007-08-27,251.49
2007-08-28,253.8
2007-08-29,251.2
2007-08-30,252.12
2007-08-31,252.06
2007-09-03,251.19
2007-09-04,254.51
2007-09-05,251.71
2007-09-06,251.94
2007-09-10,258.33
2007-09-11,254.98
2007-09-12,252.69
2007-09-13,250.1
2007-09-14,253.01
2007-09-17,262.85
2007-09-18,266.42
2007-09-19,266.47
2007-09-20,267.21
2007-09-21,262.61
2007-09-24,268.49
2007-09-25,269.38
2007-09-26,259.91
2007-09-27,261.75
2007-09-28,260.25
2007-10-01,269.87
2007-10-02,268.43
2007-10-03,270.78
2007-10-04,269.25
2007-10-05,269.48
2007-10-08,271.44
2007-10-09,262.23
2007-10-10,262.17
2007-10-11,269.67
2007-10-15,255.68
2007-10-16,254.63
2007-10-17,256.25
2007-10-18,249.69
2007-10-19,249.3
2007-10-22,247.84
2007-10-23,247.24
2007-10-24,246.13
2007-10-25,241.96
2007-10-26,242.37
2007-10-29,243.3
2007-10-30,240.95
2007-10-31,239.75
2007-11-01,244.55
2007-11-05,238.91
2007-11-06,240.09
2007-11-07,244.12
2007-11-08,244.38
2007-11-09,244.47
2007-11-12,243.45
2007-11-13,245.14
2007-11-14,246.72
2007-11-16,247.23
2007-11-19,242.36
2007-11-20,245.38
2007-11-21,245.61
2007-11-22,245.69
2007-11-23,246.53
2007-11-26,247.34
2007-11-27,247.38
2007-11-28,252.48
2007-11-29,251.42
2007-11-30,253.16
2007-12-03,253.65
2007-12-04,258.21
2007-12-05,260.93
2007-12-06,253.84
2007-12-07,257.25
2007-12-10,258.2
2007-12-11,260.48
2007-12-12,263.05
2007-12-13,261.07
2007-12-14,262.1
2007-12-17,264.49
2007-12-18,266.26
2007-12-19,268.95
2007-12-20,267.85
2007-12-21,265.87
2007-12-26,258.34
2007-12-27,260.98
2007-12-28,261.51
2008-01-02,261.25
2008-01-03,265.92
2008-01-04,261.55
2008-01-07,261.63
2008-01-08,268.48
2008-01-09,267.72
2008-01-10,269.7
2008-01-11,269.88
2008-01-14,269.24
2008-01-15,269.31
2008-01-16,267.54
2008-01-17,268.25
2008-01-18,268.64
2008-01-21,267.23
2008-01-22,269.63
2008-01-23,268.11
2008-01-24,269.38
2008-01-25,268.61
2008-01-28,269.3
2008-01-29,268.51
2008-01-30,271.65
2008-01-31,270.92
2008-02-01,271.41
2008-02-06,272.67
2008-02-07,274.51
2008-02-08,279.57
2008-02-11,280.36
2008-02-12,280.12
2008-02-13,282.05
2008-02-14,288.44
2008-02-15,287.54
2008-02-18,281.67
2008-02-19,290.12
2008-02-20,287.43
2008-02-21,289.28
2008-02-22,293.17
2008-02-25,294.97
2008-02-26,288.34
2008-02-27,291.05
2008-02-28,294.32
2008-02-29,291.51
2008-03-03,291.79
2008-03-04,287.13
2008-03-05,283.0
2008-03-06,268.03
2008-03-07,266.96
2008-03-10,265.32
2008-03-11,269.09
2008-03-12,273.88
2008-03-13,280.76
2008-03-14,269.56
2008-03-17,249.03
2008-03-18,254.17
2008-03-19,244.9
2008-03-20,242.73
2008-03-24,247.36
2008-03-25,255.59
2008-03-26,256.34
2008-03-27,258.13
2008-03-28,252.23
2008-03-31,249.69
2008-04-01,252.01
2008-04-02,255.47
2008-04-03,257.19
2008-04-04,254.57
2008-04-07,256.52
2008-04-08,254.72
2008-04-09,265.05
2008-04-10,251.94
2008-04-11,250.79
2008-04-14,256.24
2008-04-15,260.4
2008-04-16,258.47
2008-04-17,265.92
2008-04-18,256.19
2008-04-22,258.86
2008-04-23,257.26
2008-04-24,252.36
2008-04-25,252.63
2008-04-28,254.91
2008-04-29,256.58
2008-04-30,255.26
2008-05-02,247.22
2008-05-05,253.74
2008-05-06,253.7
2008-05-07,250.67
2008-05-08,254.02
2008-05-09,257.7
2008-05-12,258.31
2008-05-13,256.33
2008-05-14,259.7
2008-05-15,258.47
2008-05-16,259.25
2008-05-19,254.84
2008-05-20,257.4
2008-05-21,262.64
2008-05-23,252.48
2008-05-26,252.75
2008-05-27,250.27
2008-05-28,254.17
2008-05-29,251.63
2008-05-30,251.5
2008-06-02,256.34
2008-06-03,249.35
2008-06-04,250.88
2008-06-05,256.72
2008-06-06,255.62
2008-06-09,248.63
2008-06-10,253.66
2008-06-11,251.94
2008-06-12,255.01
2008-06-13,254.94
2008-06-16,254.24
2008-06-17,257.22
2008-06-18,250.06
2008-06-19,252.09
2008-06-20,260.43
2008-06-23,254.61
2008-06-24,257.84
2008-06-25,259.68
2008-06-26,264.81
2008-06-27,262.65
2008-06-30,264.18
2008-07-01,265.25
2008-07-02,266.5
2008-07-03,262.39
2008-07-04,261.27
2008-07-07,250.59
2008-07-08,251.27
2008-07-09,250.46
2008-07-10,250.16
2008-07-11,251.86
2008-07-14,254.03
2008-07-15,250.92
2008-07-16,250.36
2008-07-17,245.77
2008-07-18,247.27
2008-07-21,246.64
2008-07-22,245.73
2008-07-23,243.77
2008-07-24,242.95
2008-07-25,245.61
2008-07-28,241.55
2008-07-29,243.42
2008-07-30,244.77
2008-07-31,249.38
2008-08-01,245.62
2008-08-04,240.88
2008-08-05,244.64
2008-08-06,243.91
2008-08-07,248.08
2008-08-08,242.58
2008-08-11,244.93
2008-08-12,248.69
2008-08-13,244.31
2008-08-14,244.87
2008-08-15,243.77
2008-08-18,244.68
2008-08-19,247.62
2008-08-20,248.41
2008-08-21,253.81
2008-08-22,253.4
2008-08-25,250.66
2008-08-26,258.13
2008-08-27,258.61
2008-08-28,260.24
2008-08-29,258.25
2008-09-01,257.62
2008-09-02,257.89
2008-09-03,256.89
2008-09-04,265.58
2008-09-05,260.97
2008-09-08,262.63
2008-09-09,259.82
2008-09-10,262.34
2008-09-11,263.46
2008-09-12,262.83
2008-09-15,262.25
2008-09-16,259.62
2008-09-17,262.27
2008-09-18,263.58
2008-09-19,261.65
2008-09-22,262.57
2008-09-23,261.42
2008-09-24,262.42
2008-09-25,265.05
2008-09-26,260.36
2008-09-29,261.92
2008-09-30,261.72
2008-10-01,261.72
2008-10-02,262.1
2008-10-03,261.32
2008-10-06,250.86
2008-10-07,255.79
2008-10-08,262.05
2008-10-09,257.45
2008-10-10,259.94
2008-10-13,258.58
2008-10-14,257.8
2008-10-15,256.51
2008-10-16,254.63
2008-10-17,257.84
2008-10-20,256.5
2008-10-21,258.44
2008-10-22,260.67
2008-10-23,259.56
2008-10-24,255.85
2008-10-27,250.34
2008-10-28,250.89
2008-10-29,254.16
2008-10-30,251.3
2008-10-31,253.13
2008-11-03,254.14
2008-11-04,256.97
2008-11-05,256.44
2008-11-06,257.33
2008-11-07,255.24
2008-11-10,257.69
2008-11-11,259.07
2008-11-12,261.51
2008-11-13,263.19
2008-11-14,261.42
2008-11-17,259.75
2008-11-18,261.12
2008-11-19,267.29
2008-11-20,260.73
2008-11-21,268.26
2008-11-24,266.39
2008-11-25,264.38
2008-11-26,265.97
2008-11-27,264.76
2008-11-28,264.04
2008-12-01,264.8
2008-12-02,265.38
2008-12-03,266.03
2008-12-04,263.24
2008-12-05,262.26
2008-12-08,266.18
2008-12-09,266.54
2008-12-10,265.04
2008-12-11,262.56
2008-12-12,262.75
2008-12-15,262.09
2008-12-16,262.38
2008-12-17,262.66
2008-12-18,262.52
2008-12-19,262.51
2008-12-23,256.76
2008-12-29,255.21
2008-12-30,253.55
2009-01-06,254.17
2009-01-07,256.54
2009-01-08,260.06
2009-01-09,264.54
2009-01-12,265.72
2009-01-13,267.34
2009-01-14,268.36
2009-01-15,268.73
2009-01-16,269.16
2009-01-19,267.94
2009-01-20,270.01
2009-01-21,270.18
2009-01-22,271.85
2009-01-23,274.48
2009-01-27,280.48
2009-01-28,280.92
2009-01-29,276.71
2009-02-02,280.68
2009-02-03,279.58
2009-02-04,272.89
2009-02-05,274.49
2009-02-06,272.6
2009-02-11,273.27
2009-02-13,265.92
2009-02-16,264.77
2009-02-17,262.42
2009-02-18,261.83
2009-02-19,263.21
2009-02-26,265.9
2009-03-03,260.68
2009-03-04,261.94
2009-03-05,262.22
2009-03-06,258.99
2009-03-09,258.52
2009-03-11,256.63
2009-03-13,259.55
2009-03-16,258.64
2009-03-18,263.59
2009-03-20,266.37
2009-03-23,266.39
2009-03-24,266.46
2009-03-25,266.49
2009-03-26,267.3
2009-03-27,266.77
2009-03-30,265.8
2009-03-31,267.69
2009-04-01,264.85
2009-04-02,266.01
2009-04-03,265.7
2009-04-06,263.9
2009-04-07,265.81
2009-04-08,263.93
2009-04-09,263.58
2009-04-13,254.78
2009-04-14,254.87
2009-04-15,257.46
2009-04-16,256.73
2009-04-17,255.29
2009-04-20,254.62
2009-04-22,258.68
2009-04-23,262.84
2009-04-27,257.6
2009-04-28,256.81
2009-04-30,257.27
2009-05-05,265.24
2009-05-07,264.31
2009-05-08,264.5
2009-05-11,266.85
2009-05-12,267.93
2009-05-13,268.69
2009-05-15,268.86
2009-05-18,268.91
2009-05-19,270.72
2009-05-22,269.85
2009-05-25,269.11
2009-05-26,270.93
2009-05-27,269.32
2009-05-28,270.62
2009-05-29,269.62
2009-06-01,276.12
2009-06-03,268.67
2009-06-04,270.84
2009-06-05,265.97
2009-06-08,261.07
2009-06-09,261.75
2009-06-15,249.4
2009-06-16,253.34
2009-06-17,248.09
2009-06-18,251.12
2009-06-23,247.78
2009-06-24,248.52
2009-06-25,248.17
2009-06-26,248.11
2009-06-29,249.42
2009-06-30,248.74
2009-07-01,247.78
2009-07-02,245.53
2009-07-03,245.64
2009-07-06,247.2
2009-07-07,246.84
2009-07-08,246.89
2009-07-09,247.3
2009-07-13,245.94
2009-07-14,247.1
2009-07-15,248.93
2009-07-16,247.05
2009-07-17,245.26
2009-07-20,246.92
2009-07-21,246.84
2009-07-22,246.91
2009-07-23,250.64
2009-07-24,248.46
2009-07-27,249.0
2009-07-28,247.05
2009-07-30,249.14
2009-07-31,251.35
2009-08-03,254.55
2009-08-04,256.21
2009-08-05,256.57
2009-08-06,260.49
2009-08-07,261.4
2009-08-10,260.02
2009-08-11,260.55
2009-08-13,258.32
2009-08-14,254.58
2009-08-17,253.58
2009-08-19,252.98
2009-08-20,251.11
2009-08-24,251.02
2009-08-25,250.18
2009-08-26,257.01
2009-08-27,253.33
2009-08-31,252.5
2009-09-01,251.12
2009-09-02,250.89
2009-09-03,249.37
2009-09-04,249.38
2009-09-08,249.4
2009-09-09,252.34
2009-09-10,249.82
2009-09-11,251.71
2009-09-14,257.02
2009-09-15,259.49
2009-09-16,257.76
2009-09-17,261.93
2009-09-18,260.56
2009-09-21,261.31
2009-09-22,264.11
2009-09-23,259.06
2009-09-24,250.63
2009-09-25,251.36
2009-09-28,250.57
2009-09-29,249.43
2009-09-30,252.89
2009-10-01,249.56
2009-10-02,256.04
2009-10-05,255.17
2009-10-06,261.46
2009-10-09,260.17
2009-10-14,262.0
2009-10-15,261.88
2009-10-16,269.54
2009-10-19,270.36
2009-10-20,267.52
2009-10-21,269.58
2009-10-22,267.64
2009-10-23,259.28
2009-10-26,258.41
2009-10-27,263.01
2009-10-28,260.02
2009-10-29,263.53
2009-10-30,262.96
2009-11-03,270.44
2009-11-05,275.96
2009-11-09,274.09
2009-11-12,265.46
2009-11-16,273.86
2009-11-17,271.98
2009-11-20,269.89
2009-11-24,274.6
2009-11-25,276.28
2009-11-26,276.07
2009-11-27,273.5
2009-11-30,277.48
2009-12-01,278.55
2009-12-02,278.76
2009-12-04,275.37
2009-12-07,279.26
2009-12-09,284.49
2009-12-10,284.92
2009-12-11,284.07
2009-12-14,285.08
2009-12-15,286.95
2009-12-17,288.81
2009-12-18,284.76
2009-12-23,282.71
2009-12-28,273.23
2010-01-04,276.59
2010-01-05,278.67
2010-01-06,277.24
2010-01-07,276.91
2010-01-08,281.62
2010-01-11,279.43
2010-01-12,280.85
2010-01-13,281.55
2010-01-14,281.46
2010-01-15,276.47
2010-01-18,278.04
2010-01-20,283.13
2010-01-21,283.14
2010-01-22,286.8
2010-01-27,279.91
2010-01-29,280.67
2010-02-01,281.01
2010-02-02,279.26
2010-02-04,280.08
2010-02-05,276.76
2010-02-08,279.29
2010-02-09,279.79
2010-02-10,280.62
2010-02-11,281.26
2010-02-12,282.58
2010-02-17,281.14
2010-02-18,280.69
2010-02-19,280.8
2010-02-22,272.17
2010-02-23,271.8
2010-02-24,279.06
2010-02-26,276.72
2010-03-01,277.39
2010-03-02,277.19
2010-03-03,276.82
2010-03-04,274.68
2010-03-05,277.24
2010-03-09,280.86
2010-03-10,278.57
2010-03-12,278.64
2010-03-15,277.54
2010-03-24,280.35
2010-03-25,283.62
2010-03-26,284.01
2010-03-29,284.69
2010-03-30,285.31
2010-03-31,279.82
2010-04-01,280.65
2010-04-06,285.93
2010-04-07,284.97
2010-04-09,279.08
2010-04-12,283.69
2010-04-13,283.32
2010-04-15,282.52
2010-04-16,278.16
2010-04-19,279.03
2010-04-22,280.71
2010-04-23,281.33
2010-04-26,283.18
2010-04-27,282.2
2010-04-28,284.83
2010-04-29,283.67
2010-04-30,283.65
2010-05-03,288.52
2010-05-04,288.29
2010-05-06,287.07
2010-05-07,287.67
2010-05-10,283.92
2010-05-11,285.1
2010-05-12,287.1
2010-05-13,288.97
2010-05-14,285.5
2010-05-17,286.75
2010-05-18,287.46
2010-05-19,288.08
2010-05-20,291.71
2010-05-21,292.61
2010-05-24,292.07
2010-05-25,292.44
2010-05-27,293.71
2010-05-28,294.28
2010-05-31,295.22
2010-06-01,296.79
2010-06-02,297.1
2010-06-04,295.91
2010-06-07,294.81
2010-06-08,293.91
2010-06-09,294.9
2010-06-10,297.56
2010-06-14,312.0
2010-06-15,312.46
2010-06-16,307.95
2010-06-17,308.46
2010-06-18,312.71
2010-06-21,309.53
2010-06-24,318.58
2010-06-25,315.6
2010-06-29,307.68
2010-06-30,309.84
2010-07-01,310.0
2010-07-02,303.31
2010-07-05,303.37
2010-07-06,292.83
2010-07-07,300.95
2010-07-08,299.8
2010-07-12,300.98
2010-07-13,299.55
2010-07-14,301.32
2010-07-15,307.63
2010-07-16,307.74
2010-07-19,297.29
2010-07-20,290.59
2010-07-21,291.05
2010-07-22,298.1
2010-07-23,305.92
2010-07-26,305.05
2010-07-27,300.59
2010-07-28,305.78
2010-07-29,312.14
2010-07-30,317.39
2010-08-02,307.62
2010-08-03,301.51
2010-08-04,309.82
2010-08-05,310.46
2010-08-06,307.7
2010-08-09,308.98
2010-08-10,308.56
2010-08-11,310.12
2010-08-12,318.81
2010-08-16,321.55
2010-08-17,317.23
2010-08-18,317.87
2010-08-19,319.96
2010-08-20,328.1
2010-08-23,325.23
2010-08-24,304.11
2010-08-25,299.77
2010-08-26,308.78
2010-08-27,315.02
2010-08-30,324.04
2010-08-31,323.31
2010-09-01,329.6
2010-09-02,334.11
2010-09-03,334.24
2010-09-06,333.43
2010-09-08,334.43
2010-09-09,332.19
2010-09-10,330.45
2010-09-13,332.09
2010-09-14,334.71
2010-09-15,331.6
2010-09-17,329.15
2010-09-20,315.92
2010-09-21,326.82
2010-09-22,321.73
2010-09-23,323.53
2010-09-24,322.12
2010-09-27,322.44
2010-09-28,328.76
2010-09-29,323.58
2010-09-30,318.81
2010-10-01,320.3
2010-10-04,309.39
2010-10-05,308.72
2010-10-06,308.25
2010-10-07,309.42
2010-10-08,315.93
2010-10-11,313.13
2010-10-13,321.88
2010-10-14,324.01
2010-10-15,319.42
2010-10-18,321.82
2010-10-19,330.71
2010-10-20,334.46
2010-10-21,338.55
2010-10-22,336.47
2010-10-25,342.79
2010-10-26,345.1
2010-10-27,347.22
2010-10-28,344.93
2010-10-29,350.41
2010-11-01,336.35
2010-11-03,330.1
2010-11-04,350.72
2010-11-05,348.19
2010-11-08,353.66
2010-11-09,368.89
2010-11-10,364.66
2010-11-11,361.23
2010-11-12,355.36
2010-11-16,352.3
2010-11-17,352.42
2010-11-19,363.36
2010-11-22,356.24
2010-11-23,356.01
2010-11-24,357.89
2010-11-26,358.91
2010-11-29,361.56
2010-11-30,361.14
2010-12-01,360.73
2010-12-02,360.94
2010-12-03,364.29
2010-12-06,368.04
2010-12-07,367.92
2010-12-08,363.42
2010-12-09,365.23
2010-12-10,372.82
2010-12-13,380.73
2010-12-14,384.49
2010-12-15,388.64
2010-12-16,382.76
2010-12-17,398.44
2010-12-20,398.91
2010-12-21,407.55
2010-12-22,407.3
2010-12-23,409.28
2010-12-27,409.88
2010-12-28,410.77
2011-01-03,412.99
2011-01-04,413.08
2011-01-05,415.75
2011-01-06,415.61
2011-01-07,418.03
2011-01-10,424.99
2011-01-11,425.42
2011-01-12,444.7
2011-01-13,442.95
2011-01-14,438.28
2011-01-17,436.17
2011-01-18,435.42
2011-01-19,431.01
2011-01-20,430.54
2011-01-21,442.48
2011-01-24,436.13
2011-01-25,430.32
2011-01-26,446.96
2011-01-27,447.1
2011-01-28,453.68
2011-01-31,458.6
2011-02-01,460.91
2011-02-03,472.62
2011-02-04,475.3
2011-02-07,479.54
2011-02-08,477.67
2011-02-09,487.13
2011-02-10,489.1
2011-02-11,489.74
2011-02-14,497.76
2011-02-15,500.91
2011-02-16,502.24
2011-02-17,505.33
2011-02-18,513.03
2011-02-21,512.99
2011-02-22,519.36
2011-02-23,516.51
2011-02-25,515.88
2011-02-28,523.8
2011-03-01,521.46
2011-03-02,522.19
2011-03-04,526.85
2011-03-09,551.6
2011-03-10,539.76
2011-03-11,532.1
2011-03-14,530.31
2011-03-15,515.18
2011-03-16,516.25
2011-03-17,524.28
2011-03-18,530.08
2011-03-21,530.29
2011-03-22,519.97
2011-03-23,521.79
2011-03-24,519.01
2011-03-25,521.73
2011-03-28,516.77
2011-03-29,514.28
2011-03-30,512.47
2011-03-31,516.09
2011-04-01,508.81
2011-04-04,503.02
2011-04-05,515.36
2011-04-06,512.7
2011-04-07,517.6
2011-04-08,519.86
2011-04-11,513.83
2011-04-13,521.46
2011-04-14,523.35
2011-04-15,530.17
2011-04-18,527.19
2011-04-19,534.48
2011-04-20,535.36
2011-04-25,527.84
2011-04-26,536.84
2011-04-27,537.14
2011-04-28,542.7
2011-04-29,543.08
2011-05-02,550.14
2011-05-03,555.19
2011-05-04,540.31
2011-05-05,533.74
2011-05-06,531.86
2011-05-09,533.0
2011-05-10,528.8
2011-05-11,520.99
2011-05-12,530.11
2011-05-13,529.84
2011-05-16,514.44
2011-05-17,519.7
2011-05-18,530.79
2011-05-19,527.2
2011-05-20,517.37
2011-05-23,523.9
2011-05-24,527.73
2011-05-25,533.64
2011-05-26,533.84
2011-05-27,530.68
2011-05-30,532.02
2011-05-31,531.42
2011-06-01,520.74
2011-06-02,519.03
2011-06-03,530.76
2011-06-06,518.47
2011-06-07,528.56
2011-06-08,523.11
2011-06-09,529.48
2011-06-10,524.86
2011-06-13,528.25
2011-06-14,528.38
2011-06-15,518.45
2011-06-16,527.65
2011-06-17,508.12
2011-06-20,501.56
2011-06-21,500.51
2011-06-22,498.12
2011-06-24,501.97
2011-06-27,503.4
2011-06-28,501.29
2011-06-29,500.53
2011-06-30,501.58
2011-07-01,469.84
2011-07-04,469.46
2011-07-05,473.99
2011-07-06,472.39
2011-07-07,478.75
2011-07-08,470.79
2011-07-11,460.12
2011-07-12,466.54
2011-07-13,478.1
2011-07-14,465.21
2011-07-15,456.28
2011-07-18,452.22
2011-07-19,450.55
2011-07-20,447.67
2011-07-21,444.42
2011-07-22,446.17
2011-07-25,444.41
2011-07-26,446.22
2011-07-27,438.13
2011-07-28,443.73
2011-07-29,439.0
2011-08-01,439.88
2011-08-02,445.87
2011-08-03,443.39
2011-08-04,437.46
2011-08-05,444.06
2011-08-08,442.85
2011-08-09,444.12
2011-08-10,445.4
2011-08-11,456.32
2011-08-12,453.54
2011-08-15,454.32
2011-08-16,459.65
2011-08-17,477.31
2011-08-18,479.47
2011-08-19,485.28
2011-08-22,482.05
2011-08-23,485.75
2011-08-24,500.41
2011-08-25,503.85
2011-08-26,508.15
2011-08-29,508.88
2011-08-30,512.98
2011-08-31,513.37
2011-09-01,527.54
2011-09-02,532.07
2011-09-05,523.78
2011-09-06,512.39
2011-09-08,519.61
2011-09-09,498.43
2011-09-12,513.07
2011-09-13,513.38
2011-09-14,509.28
2011-09-15,507.2
2011-09-16,511.84
2011-09-21,516.01
2011-09-22,504.98
2011-09-23,500.57
2011-09-26,507.43
2011-09-27,513.02
2011-09-28,503.76
2011-09-29,500.68
2011-09-30,492.38
2011-10-03,480.12
2011-10-04,488.18
2011-10-05,495.02
2011-10-06,500.86
2011-10-07,495.62
2011-10-10,482.41
2011-10-11,480.32
2011-10-13,495.21
2011-10-14,492.98
2011-10-17,483.67
2011-10-18,481.24
2011-10-19,495.6
2011-10-20,489.74
2011-10-21,505.1
2011-10-24,507.51
2011-10-25,492.41
2011-10-26,494.13
2011-10-27,490.49
2011-10-28,490.32
2011-10-31,468.03
2011-11-01,459.1
2011-11-03,467.7
2011-11-04,473.34
2011-11-07,489.66
2011-11-08,488.32
2011-11-09,493.28
2011-11-10,492.07
2011-11-11,493.53
2011-11-14,489.86
2011-11-16,495.92
2011-11-17,497.99
2011-11-18,500.47
2011-11-21,502.34
2011-11-22,503.89
2011-11-23,507.79
2011-11-24,506.77
2011-11-25,505.68
2011-11-28,504.69
2011-11-29,499.88
2011-11-30,504.24
2011-12-01,509.17
2011-12-02,500.42
2011-12-05,508.97
2011-12-06,505.0
2011-12-07,492.25
2011-12-08,482.91
2011-12-12,489.18
2011-12-13,498.3
2011-12-14,483.83
2011-12-15,484.61
2011-12-16,486.3
2011-12-19,481.46
2011-12-20,486.99
2011-12-21,486.71
2011-12-22,489.69
2011-12-23,488.63
2011-12-26,488.62
2011-12-27,487.66
2011-12-28,492.44
2011-12-29,485.19
2012-01-02,480.14
2012-01-03,479.88
2012-01-04,481.49
2012-01-05,476.49
2012-01-06,481.91
2012-01-09,488.41
2012-01-10,491.5
2012-01-11,504.65
2012-01-12,501.74
2012-01-13,492.34
2012-01-16,487.57
2012-01-17,485.66
2012-01-18,492.43
2012-01-19,494.29
2012-01-20,494.23
2012-01-23,481.96
2012-01-24,481.72
2012-01-25,481.63
2012-01-26,479.82
2012-01-27,472.9
2012-01-30,471.16
2012-01-31,469.04
2012-02-01,462.54
2012-02-02,462.13
2012-02-03,463.39
2012-02-06,459.52
2012-02-07,463.56
2012-02-08,464.01
2012-02-09,468.82
2012-02-10,466.24
2012-02-13,460.29
2012-02-14,450.86
2012-02-15,427.51
2012-02-16,417.33
2012-02-17,419.23
2012-02-22,413.03
2012-02-23,418.49
2012-02-24,419.86
2012-02-27,416.51
2012-02-28,417.99
2012-02-29,413.6
2012-03-01,417.6
2012-03-02,412.59
2012-03-05,413.66
2012-03-06,395.32
2012-03-07,392.68
2012-03-08,393.17
2012-03-09,386.34
2012-03-12,383.17
2012-03-13,388.86
2012-03-14,387.15
2012-03-15,387.43
2012-03-16,382.59
2012-03-19,382.73
2012-03-20,381.69
2012-03-21,387.47
2012-03-22,370.42
2012-03-23,370.58
2012-03-26,373.36
2012-03-27,385.88
2012-03-28,379.18
2012-03-29,371.96
2012-03-30,381.84
2012-04-02,386.44
2012-04-03,383.3
2012-04-04,386.25
2012-04-05,382.57
2012-04-09,375.75
2012-04-10,375.94
2012-04-11,379.67
2012-04-12,378.94
2012-04-13,379.92
2012-04-16,373.24
2012-04-17,370.05
2012-04-18,372.66
2012-04-19,376.98
2012-04-20,380.78
2012-04-23,380.05
2012-04-24,389.2
2012-04-25,378.73
2012-04-26,377.2
2012-04-27,379.61
2012-04-30,383.41
2012-05-02,387.85
2012-05-03,374.43
2012-05-04,375.21
2012-05-07,378.93
2012-05-08,380.45
2012-05-09,380.83
2012-05-10,390.53
2012-05-11,384.95
2012-05-14,388.76
2012-05-15,388.3
2012-05-16,390.01
2012-05-17,388.07
2012-05-18,393.56
2012-05-21,389.37
2012-05-22,390.62
2012-05-23,376.73
2012-05-24,379.17
2012-05-25,380.18
2012-05-28,381.25
2012-05-29,376.05
2012-05-30,376.59
2012-05-31,366.37
2012-06-01,368.07
2012-06-04,363.28
2012-06-05,358.4
2012-06-06,353.26
2012-06-08,356.08
2012-06-11,354.31
2012-06-12,351.24
2012-06-13,354.12
2012-06-15,350.31
2012-06-18,350.37
2012-06-19,360.12
2012-06-20,349.51
2012-06-21,362.85
2012-06-22,356.14
2012-06-25,361.71
2012-06-26,374.42
2012-06-27,373.63
2012-06-28,377.17
2012-06-29,382.73
2012-07-02,389.27
2012-07-03,399.63
2012-07-04,399.96
2012-07-05,403.02
2012-07-09,407.44
2012-07-10,407.67
2012-07-11,416.57
2012-07-12,412.26
2012-07-13,418.98
2012-07-16,413.38
2012-07-17,412.81
2012-07-18,409.63
2012-07-19,421.42
2012-07-20,418.99
