DATE,BR_SOY_PRICE
2021-09-24,173.73
2021-09-27,173.85
2021-09-28,174.99
2021-09-29,175.42
2021-09-30,175.59
2021-10-01,170.95
2021-10-04,169.69
2021-10-05,170.7
2021-10-06,172.58
2021-10-07,171.21
2021-10-08,172.52
2021-10-11,171.78
2021-10-13,168.3
2021-10-14,167.68
2021-10-15,168.55
2021-10-18,168.55
2021-10-19,169.89
2021-10-20,172.99
2021-10-21,174.69
2021-10-22,174.62
2021-10-25,171.97
2021-10-26,171.58
2021-10-27,171.79
2021-10-28,172.17
2021-10-29,171.13
2021-11-01,171.21
2021-11-03,168.17
2021-11-04,165.21
2021-11-05,162.72
2021-11-08,161.0
2021-11-09,160.48
2021-11-10,159.93
2021-11-11,158.88
2021-11-12,159.17
2021-11-16,163.71
2021-11-17,166.1
2021-11-18,167.78
2021-11-19,167.72
2021-11-22,169.82
2021-11-23,172.05
2021-11-24,170.19
2021-11-25,170.58
2021-11-26,166.3
2021-11-29,168.09
2021-11-30,166.76
2021-12-01,166.71
2021-12-02,167.55
2021-12-03,170.56
2021-12-06,168.21
2021-12-07,167.79
2021-12-08,165.97
2021-12-09,165.16
2021-12-10,166.05
2021-12-13,165.93
2021-12-14,166.35
2021-12-15,169.04
2021-12-16,171.26
2021-12-17,171.42
2021-12-20,171.53
2021-12-21,171.7
2021-12-22,174.59
2021-12-23,174.44
2021-12-27,176.06
2021-12-28,176.21
2021-12-29,176.42
2021-12-30,172.34
2022-01-03,174.91
2022-01-04,179.13
2022-01-05,182.14
2022-01-06,180.62
2022-01-07,180.7
2022-01-10,180.66
2022-01-11,180.27
2022-01-12,178.3
2022-01-13,177.41
2022-01-14,176.56
2022-01-17,176.72
2022-01-18,176.16
2022-01-19,176.86
2022-01-20,179.39
2022-01-21,180.15
2022-01-24,179.47
2022-01-25,179.73
2022-01-26,184.22
2022-01-27,181.48
2022-01-28,183.8
2022-01-31,184.29
2022-02-01,188.67
2022-02-02,192.71
2022-02-03,191.98
2022-02-04,193.36
2022-02-07,197.85
2022-02-08,196.56
2022-02-09,197.19
2022-02-10,198.33
2022-02-11,195.85
2022-02-14,191.08
2022-02-15,189.54
2022-02-16,189.59
2022-02-17,195.11
2022-02-18,195.9
2022-02-21,196.27
2022-02-22,195.45
2022-02-23,199.92
2022-02-24,201.35
2022-02-25,198.67
2022-03-02,203.2
2022-03-03,202.9
2022-03-04,203.62
2022-03-07,203.18
2022-03-08,206.99
2022-03-09,206.04
2022-03-10,207.14
2022-03-11,203.15
2022-03-14,204.36
2022-03-15,202.41
2022-03-16,203.31
2022-03-17,203.85
2022-03-18,202.01
2022-03-21,201.54
2022-03-22,201.04
2022-03-23,198.52
2022-03-24,197.14
2022-03-25,193.27
2022-03-28,189.94
2022-03-29,185.2
2022-03-30,186.19
2022-03-31,186.25
2022-04-01,178.54
2022-04-04,174.46
2022-04-05,176.84
2022-04-06,178.84
2022-04-07,182.22
2022-04-08,184.13
2022-04-11,182.66
2022-04-12,183.39
2022-04-13,183.65
2022-04-14,186.68
2022-04-18,186.73
2022-04-19,186.75
2022-04-20,186.67
2022-04-22,192.57
2022-04-25,193.63
2022-04-26,195.55
2022-04-27,195.45
2022-04-28,196.88
2022-04-29,195.24
2022-05-02,194.81
2022-05-03,192.94
2022-05-04,190.98
2022-05-05,193.51
2022-05-06,193.91
2022-05-09,192.02
2022-05-10,192.11
2022-05-11,192.45
2022-05-12,194.58
2022-05-13,196.26
2022-05-16,196.84
2022-05-17,196.37
2022-05-18,195.36
2022-05-19,194.9
2022-05-20,195.46
2022-05-23,191.68
2022-05-24,191.28
2022-05-25,191.13
2022-05-26,192.44
2022-05-27,192.98
2022-05-30,192.32
2022-05-31,190.05
2022-06-01,189.89
2022-06-02,193.64
2022-06-03,192.1
2022-06-06,190.77
2022-06-07,194.27
2022-06-08,197.47
2022-06-09,196.63
2022-06-10,200.25
2022-06-13,199.1
2022-06-14,199.39
2022-06-15,198.66
2022-06-17,199.57
2022-06-20,199.67
2022-06-21,197.06
2022-06-22,194.01
2022-06-23,189.63
2022-06-24,188.96
2022-06-27,189.89
2022-06-28,194.53
2022-06-29,193.91
2022-06-30,194.96
2022-07-01,194.02
2022-07-04,193.78
2022-07-05,187.41
2022-07-06,188.11
2022-07-07,190.37
2022-07-08,190.67
2022-07-11,196.51
2022-07-12,192.48
2022-07-13,190.57
2022-07-14,191.53
2022-07-15,190.33
2022-07-18,191.61
2022-07-19,188.87
2022-07-20,188.34
2022-07-21,186.13
2022-07-22,185.06
2022-07-25,185.94
2022-07-26,190.32
2022-07-27,194.95
2022-07-28,192.9
2022-07-29,195.73
2022-08-01,189.22
2022-08-02,187.44
2022-08-03,186.88
2022-08-04,186.65
2022-08-05,188.03
2022-08-08,185.19
2022-08-09,184.9
2022-08-10,187.52
2022-08-11,189.48
2022-08-12,189.31
2022-08-15,184.59
2022-08-16,182.71
2022-08-17,184.28
2022-08-18,184.38
2022-08-19,184.99
2022-08-23,189.17
2022-08-24,190.51
2022-08-25,189.48
2022-08-26,189.54
2022-08-29,187.44
2022-08-30,185.58
2022-08-31,190.97
2022-09-01,189.11
2022-09-02,189.03
2022-09-05,188.99
2022-09-06,188.54
2022-09-08,186.48
2022-09-09,185.09
2022-09-12,187.35
2022-09-13,188.86
2022-09-14,187.54
2022-09-15,187.13
2022-09-16,186.92
2022-09-19,188.18
2022-09-20,187.51
2022-09-21,186.89
2022-09-22,185.92
2022-09-23,184.87
2022-09-26,186.45
2022-09-27,186.21
2022-09-28,185.87
2022-09-30,188.83
2022-10-03,180.5
2022-10-04,177.63
2022-10-05,178.22
2022-10-06,178.4
2022-10-07,179.24
2022-10-10,182.02
2022-10-11,182.52
2022-10-13,187.56
2022-10-14,187.82
2022-10-17,186.98
2022-10-18,185.87
2022-10-19,184.11
2022-10-20,184.44
2022-10-21,183.34
2022-10-24,182.9
2022-10-25,184.8
2022-10-26,185.7
2022-10-27,186.43
2022-10-28,189.19
2022-10-31,186.89
2022-11-01,186.84
2022-11-03,187.43
2022-11-04,184.76
2022-11-07,184.92
2022-11-08,186.38
2022-11-09,186.14
2022-11-10,191.22
2022-11-11,188.98
2022-11-14,187.76
2022-11-16,186.93
2022-11-17,187.33
2022-11-18,185.92
2022-11-21,186.69
2022-11-22,183.59
2022-11-23,184.14
2022-11-24,184.21
2022-11-25,184.91
2022-11-28,185.06
2022-11-29,184.96
2022-11-30,184.38
2022-12-01,180.65
2022-12-02,178.53
2022-12-05,181.54
2022-12-06,184.5
2022-12-07,181.23
2022-12-08,182.84
2022-12-09,183.87
2022-12-12,183.16
2022-12-13,182.54
2022-12-14,182.95
2022-12-15,183.22
2022-12-16,182.88
2022-12-19,182.74
2022-12-20,180.64
2022-12-21,179.76
2022-12-22,178.71
2022-12-23,181.11
2022-12-26,183.25
2022-12-27,181.07
2022-12-28,183.5
2022-12-29,184.43
2023-01-02,183.56
2023-01-03,184.0
2023-01-04,184.68
2023-01-05,182.59
2023-01-06,179.26
2023-01-09,178.76
2023-01-10,177.54
2023-01-11,176.65
2023-01-12,177.43
2023-01-13,176.97
2023-01-16,176.56
2023-01-17,176.78
2023-01-18,177.07
2023-01-19,176.93
2023-01-20,176.32
2023-01-23,176.5
2023-01-24,174.67
2023-01-25,171.91
2023-01-26,170.31
2023-01-27,170.39
2023-01-30,171.89
2023-01-31,173.93
2023-02-01,173.75
2023-02-02,172.29
2023-02-03,172.32
2023-02-06,173.53
2023-02-07,173.03
2023-02-08,172.89
2023-02-09,173.86
2023-02-10,174.43
2023-02-13,174.89
2023-02-14,173.26
2023-02-15,172.83
2023-02-16,173.23
2023-02-17,172.82
2023-02-22,172.25
2023-02-23,170.76
2023-02-24,171.37
2023-02-27,170.5
2023-02-28,168.9
2023-03-01,168.75
2023-03-02,169.23
2023-03-06,169.35
2023-03-07,168.21
2023-03-08,167.76
2023-03-09,167.24
2023-03-10,167.83
2023-03-13,166.81
2023-03-14,165.4
2023-03-15,165.69
2023-03-16,165.33
2023-03-17,164.9
2023-03-20,162.65
2023-03-21,162.15
2023-03-22,158.34
2023-03-23,154.09
2023-03-24,152.63
2023-03-27,151.7
2023-03-28,152.07
2023-03-29,152.2
2023-03-30,153.06
2023-03-31,153.76
2023-04-03,155.93
2023-04-04,155.5
2023-04-05,154.65
2023-04-06,152.65
2023-04-10,150.71
2023-04-11,148.35
2023-04-12,146.54
2023-04-13,145.8
2023-04-14,144.6
2023-04-17,143.47
2023-04-18,144.25
2023-04-19,143.99
2023-04-20,142.02
2023-04-24,139.44
2023-04-25,137.2
2023-04-26,136.1
2023-04-27,136.18
2023-04-28,136.88
2023-05-02,139.97
2023-05-03,137.85
2023-05-04,138.49
2023-05-05,139.45
2023-05-08,141.56
2023-05-09,141.7
2023-05-10,140.13
2023-05-11,140.77
2023-05-12,138.77
2023-05-15,139.81
2023-05-16,139.67
2023-05-17,137.41
2023-05-18,136.28
2023-05-19,136.45
2023-05-22,136.62
2023-05-23,137.01
2023-05-24,136.08
2023-05-25,136.97
2023-05-26,137.17
2023-05-29,136.93
2023-05-30,135.2
2023-05-31,134.11
2023-06-01,133.77
2023-06-02,134.6
2023-06-05,135.67
2023-06-06,135.21
2023-06-07,135.53
2023-06-09,135.2
2023-06-12,135.3
2023-06-13,135.56
2023-06-14,133.17
2023-06-15,134.24
2023-06-16,136.8
2023-06-19,137.05
2023-06-20,137.31
2023-06-21,138.94
2023-06-22,139.58
2023-06-23,138.65
2023-06-26,139.73
2023-06-27,138.2
2023-06-28,136.62
2023-06-29,135.67
2023-06-30,138.7
2023-07-03,141.31
2023-07-04,140.74
2023-07-05,142.01
2023-07-06,144.66
2023-07-07,142.27
2023-07-10,143.16
2023-07-11,146.21
2023-07-12,143.41
2023-07-13,144.8
2023-07-14,146.27
2023-07-17,146.86
2023-07-18,147.21
2023-07-19,148.4
2023-07-20,149.47
2023-07-21,149.44
2023-07-24,151.73
2023-07-25,151.99
2023-07-26,152.34
2023-07-27,151.4
2023-07-28,150.43
2023-07-31,149.54
2023-08-01,146.47
2023-08-02,146.42
2023-08-03,147.3
2023-08-04,147.82
2023-08-07,147.05
2023-08-08,146.23
2023-08-09,146.47
2023-08-10,146.77
2023-08-11,146.5
2023-08-14,147.86
2023-08-15,147.85
2023-08-16,148.22
2023-08-17,148.49
2023-08-18,148.66
2023-08-21,150.67
2023-08-22,148.82
2023-08-23,149.18
2023-08-24,149.09
2023-08-25,150.49
2023-08-28,151.89
2023-08-29,151.9
2023-08-30,150.96
2023-08-31,151.51
2023-09-01,151.34
2023-09-04,150.52
2023-09-05,150.83
2023-09-06,151.58
2023-09-08,151.75
2023-09-11,150.2
2023-09-12,149.24
2023-09-13,148.67
2023-09-14,147.12
2023-09-15,146.7
2023-09-18,146.27
2023-09-19,144.2
2023-09-20,143.02
2023-09-21,143.43
2023-09-22,144.12
2023-09-25,144.94
2023-09-26,144.19
2023-09-27,146.4
2023-09-28,145.37
2023-09-29,143.94
2023-10-02,142.64
2023-10-03,144.11
2023-10-04,144.6
2023-10-05,144.98
2023-10-06,146.72
2023-10-09,144.52
2023-10-10,141.47
2023-10-11,141.21
2023-10-13,143.4
2023-10-16,144.8
2023-10-17,146.03
2023-10-18,145.57
2023-10-19,145.8
2023-10-20,145.72
2023-10-23,144.99
2023-10-24,144.88
2023-10-25,143.74
2023-10-26,143.19
2023-10-27,143.14
2023-10-30,141.95
2023-10-31,142.52
2023-11-01,142.06
2023-11-03,142.14
2023-11-06,142.96
2023-11-07,143.65
2023-11-08,144.93
2023-11-09,143.88
2023-11-10,143.07
2023-11-13,144.4
2023-11-14,144.93
2023-11-16,144.59
2023-11-17,144.44
2023-11-20,143.59
2023-11-21,145.49
2023-11-22,145.23
2023-11-23,145.16
2023-11-24,144.14
2023-11-27,143.13
2023-11-28,143.34
2023-11-29,144.02
2023-11-30,145.74
2023-12-01,144.75
2023-12-04,144.99
2023-12-05,144.59
2023-12-06,144.41
2023-12-07,145.25
2023-12-08,146.5
2023-12-11,146.91
2023-12-12,148.12
2023-12-13,148.45
2023-12-14,147.64
2023-12-15,147.42
2023-12-18,147.82
2023-12-19,147.36
2023-12-20,146.43
2023-12-21,146.26
2023-12-22,146.62
2023-12-26,143.71
2023-12-27,143.71
2023-12-28,142.5
2024-01-02,141.65
2024-01-03,139.29
2024-01-04,139.03
2024-01-05,137.08
2024-01-08,134.85
2024-01-09,133.34
2024-01-10,133.2
2024-01-11,129.83
2024-01-12,127.61
2024-01-15,129.05
2024-01-16,124.97
2024-01-17,122.88
2024-01-18,121.55
2024-01-19,121.81
2024-01-22,121.59
2024-01-23,122.91
2024-01-24,123.26
2024-01-25,120.72
2024-01-26,118.84
2024-01-29,116.13
2024-01-30,115.9
2024-01-31,117.03
2024-02-01,118.09
2024-02-02,118.39
2024-02-05,118.33
2024-02-06,118.82
2024-02-07,117.47
2024-02-08,118.47
2024-02-09,118.87
2024-02-14,117.74
2024-02-15,117.29
2024-02-16,118.35
2024-02-19,119.05
2024-02-20,118.92
2024-02-21,118.79
2024-02-22,117.82
2024-02-23,116.62
2024-02-26,114.97
2024-02-27,116.3
2024-02-28,115.33
2024-02-29,115.45
2024-03-01,115.94
2024-03-04,117.72
2024-03-05,117.88
2024-03-06,117.66
2024-03-07,119.5
2024-03-08,120.87
2024-03-11,121.58
2024-03-12,122.47
2024-03-13,121.86
2024-03-14,122.55
2024-03-15,122.61
2024-03-18,123.59
2024-03-19,123.79
2024-03-20,124.14
2024-03-21,124.78
2024-03-22,124.51
2024-03-25,124.31
2024-03-26,124.58
2024-03-27,123.75
2024-03-28,124.04
2024-04-01,124.67
2024-04-02,124.86
2024-04-03,124.61
2024-04-04,124.28
2024-04-05,124.85
2024-04-08,126.02
2024-04-09,124.6
2024-04-10,124.31
2024-04-11,125.63
2024-04-12,127.24
2024-04-15,127.42
2024-04-16,129.17
2024-04-17,128.55
2024-04-18,127.45
2024-04-19,127.42
2024-04-22,127.28
2024-04-23,127.84
2024-04-24,128.96
2024-04-25,128.15
2024-04-26,128.43
2024-04-29,128.67
2024-04-30,129.05
2024-05-02,129.95
2024-05-03,131.17
2024-05-06,132.33
2024-05-07,134.69
2024-05-08,134.78
2024-05-09,134.08
2024-05-10,133.86
2024-05-13,134.97
2024-05-14,134.16
2024-05-15,135.51
2024-05-16,134.99
2024-05-17,136.3
2024-05-20,137.53
2024-05-21,138.17
2024-05-22,140.16
2024-05-23,140.2
2024-05-24,139.71
2024-05-27,139.95
2024-05-28,138.04
2024-05-29,137.75
2024-05-31,137.79
2024-06-03,136.66
2024-06-04,136.36
2024-06-05,136.97
2024-06-06,138.47
2024-06-07,138.29
2024-06-10,140.14
2024-06-11,140.2
2024-06-12,140.11
2024-06-13,140.53
2024-06-14,140.06
2024-06-17,139.02
2024-06-18,138.88
2024-06-19,139.21
2024-06-20,138.93
2024-06-21,138.95
2024-06-24,138.26
2024-06-25,138.48
2024-06-26,139.61
2024-06-27,139.32
2024-06-28,139.94
2024-07-01,140.23
2024-07-02,143.33
2024-07-03,142.62
2024-07-04,142.63
2024-07-05,141.37
2024-07-08,139.75
2024-07-09,137.78
2024-07-10,136.32
2024-07-11,134.96
2024-07-12,135.01
2024-07-15,132.86
2024-07-16,132.4
2024-07-17,133.95
2024-07-18,136.02
2024-07-19,136.27
2024-07-22,138.27
2024-07-23,139.61
2024-07-24,141.12
2024-07-25,141.35
2024-07-26,140.18
2024-07-29,137.28
2024-07-30,135.61
2024-07-31,137.18
2024-08-01,137.67
2024-08-02,139.05
2024-08-05,139.58
2024-08-06,139.84
2024-08-07,137.95
2024-08-08,137.8
2024-08-09,135.04
2024-08-12,133.05
2024-08-13,130.96
2024-08-14,128.12
2024-08-15,128.99
2024-08-16,127.77
2024-08-19,127.38
2024-08-20,128.07
2024-08-21,129.14
2024-08-22,131.16
2024-08-23,131.05
2024-08-26,130.03
2024-08-27,132.21
2024-08-28,132.78
2024-08-29,134.93
2024-08-30,138.13
2024-09-02,138.78
2024-09-03,139.06
2024-09-04,141.62
2024-09-05,140.66
2024-09-06,140.5
2024-09-09,140.82
2024-09-10,140.0
2024-09-11,139.87
2024-09-12,140.98
2024-09-13,140.67
2024-09-16,138.62
2024-09-17,138.02
2024-09-18,138.77
2024-09-19,137.54
2024-09-20,138.12
2024-09-23,140.66
2024-09-24,141.06
2024-09-25,140.06
2024-09-26,140.59
2024-09-27,140.42
2024-09-30,141.16
2024-10-01,140.81
2024-10-02,140.63
2024-10-03,142.27
2024-10-04,141.66
2024-10-07,140.72
2024-10-08,140.24
2024-10-09,140.92
2024-10-10,141.38
2024-10-11,141.42
2024-10-14,141.4
2024-10-15,140.35
2024-10-16,142.03
2024-10-17,140.36
2024-10-18,140.42
2024-10-21,141.02
2024-10-22,142.4
2024-10-23,142.89
2024-10-24,144.28
2024-10-25,143.81
2024-10-28,143.09
2024-10-29,142.59
2024-10-30,143.56
2024-10-31,143.9
2024-11-01,144.28
2024-11-04,144.59
2024-11-05,144.46
2024-11-06,143.87
2024-11-07,143.26
2024-11-08,144.09
2024-11-11,145.82
2024-11-12,144.83
2024-11-13,143.68
2024-11-14,143.61
2024-11-18,142.21
2024-11-19,141.98
2024-11-21,142.39
2024-11-22,142.0
2024-11-25,141.9
2024-11-26,141.95
2024-11-27,141.75
2024-11-28,142.43
2024-11-29,145.64
2024-12-02,145.04
2024-12-03,145.57
2024-12-04,143.51
2024-12-05,142.76
2024-12-06,141.67
2024-12-09,142.93
2024-12-10,143.52
2024-12-11,142.83
2024-12-12,142.91
2024-12-13,141.62
2024-12-16,139.8
2024-12-17,140.96
2024-12-18,139.44
2024-12-19,137.46
2024-12-20,137.87
2024-12-23,137.35
2024-12-26,138.51
2024-12-27,139.06
2024-12-30,139.41
2025-01-02,138.93
2025-01-03,138.1
2025-01-06,137.32
2025-01-07,134.16
2025-01-08,136.5
2025-01-09,137.53
2025-01-10,137.91
2025-01-13,137.9
2025-01-14,137.31
2025-01-15,136.34
2025-01-16,134.2
2025-01-17,133.07
2025-01-20,133.23
2025-01-21,134.44
2025-01-22,133.52
2025-01-23,133.8
2025-01-24,134.41
2025-01-27,132.29
2025-01-28,130.04
2025-01-29,130.7
2025-01-30,130.99
2025-01-31,128.99
2025-02-03,130.04
2025-02-04,130.47
2025-02-05,131.35
2025-02-06,132.05
2025-02-07,131.41
2025-02-10,131.07
2025-02-11,132.63
2025-02-12,131.64
2025-02-13,130.68
2025-02-14,130.83
2025-02-17,131.25
2025-02-18,130.35
2025-02-19,130.57
2025-02-20,131.17
2025-02-21,131.78
2025-02-24,130.87
2025-02-25,132.19
2025-02-26,132.04
2025-02-27,134.55
2025-02-28,134.42
2025-03-05,133.44
2025-03-06,135.72
2025-03-07,134.19
2025-03-10,134.86
2025-03-11,134.52
2025-03-12,132.37
2025-03-13,134.88
2025-03-14,134.36
2025-03-17,133.05
2025-03-18,133.72
2025-03-19,132.78
2025-03-20,133.32
2025-03-21,133.38
2025-03-24,134.1
2025-03-25,132.11
2025-03-26,131.72
2025-03-27,133.13
2025-03-28,132.47
2025-03-31,132.19
2025-04-01,132.1
2025-04-02,132.04
2025-04-03,131.77
2025-04-04,132.68
2025-04-07,134.85
2025-04-08,134.61
