Region,State,Feedstock,Volumes_m3,Date
South,Rio Grande do Sul,Tallow_Pork,3481.071,2022-12-01
South,Santa Catarina,Tallow_Pork,3444.389,2022-12-01
Mid-West,Goiás,Oil_Cotton,641.983,2022-12-01
Mid-West,Mato Grosso,Oil_Cotton,5464.966,2022-12-01
Northeast,Bahia,Oil_Cotton,3499.103,2022-12-01
South,Santa Catarina,Oil_Cotton,321.057,2022-12-01
South,Rio Grande do Sul,Oil_Canola,1022.365,2022-12-01
Mid-West,Goiás,UCO,186.078,2022-12-01
Mid-West,Mato Grosso do Sul,UCO,168.353,2022-12-01
Northeast,Bahia,UCO,477.584,2022-12-01
North,Rondônia,UCO,47.622,2022-12-01
North,Tocantins,UCO,20.024,2022-12-01
Southeast,Rio de Janeiro,UCO,4058.353,2022-12-01
Southeast,São Paulo,UCO,3159.57,2022-12-01
South,Paraná,UCO,526.75,2022-12-01
South,Rio Grande do Sul,UCO,1752.831,2022-12-01
South,Santa Catarina,UCO,6270.344,2022-12-01
Mid-West,Goiás,Oil_Corn,1093.399,2022-12-01
South,Paraná,Oil_Corn,1910.258,2022-12-01
South,Rio Grande do Sul,Oil_Corn,2268.012,2022-12-01
Northeast,Bahia,Oil_Palm,2481.944,2022-12-01
North,Pará,Oil_Palm,8340.956,2022-12-01
North,Rondônia,Oil_Palm,184.244,2022-12-01
Mid-West,Goiás,Oil_Palmiste,564.442,2022-12-01
Mid-West,Goiás,Oil_Soy,55757.457,2022-12-01
Mid-West,Mato Grosso,Oil_Soy,64812.016,2022-12-01
Mid-West,Mato Grosso do Sul,Oil_Soy,15738.681,2022-12-01
Northeast,Bahia,Oil_Soy,27333.857,2022-12-01
Northeast,Piauí,Oil_Soy,4348.492,2022-12-01
North,Rondônia,Oil_Soy,4.854,2022-12-01
North,Tocantins,Oil_Soy,3259.272,2022-12-01
Southeast,Rio de Janeiro,Oil_Soy,482.573,2022-12-01
South,Paraná,Oil_Soy,43045.095,2022-12-01
South,Rio Grande do Sul,Oil_Soy,73025.163,2022-12-01
South,Santa Catarina,Oil_Soy,17040.212,2022-12-01
Mid-West,Goiás,Fatty_Acid_Other,17169.445,2022-12-01
Mid-West,Mato Grosso,Fatty_Acid_Other,13934.417,2022-12-01
Northeast,Bahia,Fatty_Acid_Other,5485.169,2022-12-01
North,Tocantins,Fatty_Acid_Other,283.217,2022-12-01
Southeast,Minas Gerais,Fatty_Acid_Other,4604.34,2022-12-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,151.887,2022-12-01
Southeast,São Paulo,Fatty_Acid_Other,2443.182,2022-12-01
South,Paraná,Fatty_Acid_Other,13960.497,2022-12-01
South,Rio Grande do Sul,Fatty_Acid_Other,20535.522,2022-12-01
Mid-West,Goiás,Fatty_Acid_Soy,1108.935,2022-11-01
Mid-West,Goiás,Tallow_Cattle,10760.572,2022-11-01
Mid-West,Mato Grosso,Tallow_Cattle,503.346,2022-11-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,298.942,2022-11-01
Northeast,Bahia,Tallow_Cattle,8243.98,2022-11-01
North,Pará,Tallow_Cattle,222.125,2022-11-01
North,Rondônia,Tallow_Cattle,1701.005,2022-11-01
Southeast,Minas Gerais,Tallow_Cattle,2561.25,2022-11-01
Southeast,Rio de Janeiro,Tallow_Cattle,77.97,2022-11-01
Southeast,São Paulo,Tallow_Cattle,7810.505,2022-11-01
South,Paraná,Tallow_Cattle,4362.033,2022-11-01
South,Rio Grande do Sul,Tallow_Cattle,16668.635,2022-11-01
Southeast,Minas Gerais,Tallow_Chicken,1282.378,2022-11-01
Southeast,São Paulo,Tallow_Chicken,2313.141,2022-11-01
South,Paraná,Tallow_Chicken,2595.74,2022-11-01
South,Rio Grande do Sul,Tallow_Chicken,32.571,2022-11-01
South,Santa Catarina,Tallow_Chicken,2503.846,2022-11-01
Mid-West,Goiás,Tallow_Pork,3493.554,2022-11-01
Southeast,Minas Gerais,Tallow_Pork,892.824,2022-11-01
Southeast,Rio de Janeiro,Tallow_Pork,5636.856,2022-11-01
Southeast,São Paulo,Tallow_Pork,4328.91,2022-11-01
South,Paraná,Tallow_Pork,4412.671,2022-11-01
South,Rio Grande do Sul,Tallow_Pork,3316.518,2022-11-01
South,Santa Catarina,Tallow_Pork,2843.503,2022-11-01
Mid-West,Goiás,Oil_Cotton,910.449,2022-11-01
Mid-West,Mato Grosso,Oil_Cotton,5480.925,2022-11-01
Northeast,Bahia,Oil_Cotton,3843.531,2022-11-01
South,Santa Catarina,Oil_Cotton,560.955,2022-11-01
South,Rio Grande do Sul,Oil_Canola,903.068,2022-11-01
Mid-West,Goiás,UCO,107.437,2022-11-01
Mid-West,Mato Grosso do Sul,UCO,24.655,2022-11-01
Northeast,Bahia,UCO,213.959,2022-11-01
North,Tocantins,UCO,6.348,2022-11-01
Southeast,Rio de Janeiro,UCO,4626.002,2022-11-01
Southeast,São Paulo,UCO,2271.334,2022-11-01
South,Paraná,UCO,412.059,2022-11-01
South,Rio Grande do Sul,UCO,1452.017,2022-11-01
South,Santa Catarina,UCO,4488.467,2022-11-01
Mid-West,Goiás,Oil_Corn,419.699,2022-11-01
Southeast,São Paulo,Oil_Corn,133.333,2022-11-01
South,Paraná,Oil_Corn,466.474,2022-11-01
South,Rio Grande do Sul,Oil_Corn,1178.473,2022-11-01
Mid-West,Goiás,Oil_Palm,77.183,2022-11-01
Northeast,Bahia,Oil_Palm,437.889,2022-11-01
North,Pará,Oil_Palm,5912.36,2022-11-01
North,Rondônia,Oil_Palm,244.164,2022-11-01
Mid-West,Goiás,Oil_Soy,61767.248,2022-11-01
Mid-West,Mato Grosso,Oil_Soy,62013.54,2022-11-01
Mid-West,Mato Grosso do Sul,Oil_Soy,19406.331,2022-11-01
Northeast,Bahia,Oil_Soy,23113.71,2022-11-01
Northeast,Piauí,Oil_Soy,5504.391,2022-11-01
North,Rondônia,Oil_Soy,584.701,2022-11-01
North,Tocantins,Oil_Soy,8293.365,2022-11-01
Southeast,Rio de Janeiro,Oil_Soy,592.858,2022-11-01
Southeast,São Paulo,Oil_Soy,321.891,2022-11-01
South,Paraná,Oil_Soy,43627.312,2022-11-01
South,Rio Grande do Sul,Oil_Soy,83771.57,2022-11-01
South,Santa Catarina,Oil_Soy,18670.701,2022-11-01
Mid-West,Goiás,Fatty_Acid_Other,15483.022,2022-11-01
Mid-West,Mato Grosso,Fatty_Acid_Other,16221.114,2022-11-01
Northeast,Bahia,Fatty_Acid_Other,6446.085,2022-11-01
North,Tocantins,Fatty_Acid_Other,715.269,2022-11-01
Southeast,Minas Gerais,Fatty_Acid_Other,4404.233,2022-11-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,271.764,2022-11-01
Southeast,São Paulo,Fatty_Acid_Other,443.182,2022-11-01
South,Paraná,Fatty_Acid_Other,15190.324,2022-11-01
South,Rio Grande do Sul,Fatty_Acid_Other,20986.766,2022-11-01
South,Santa Catarina,Fatty_Acid_Other,331.152,2022-11-01
Mid-West,Goiás,Fatty_Acid_Soy,968.695,2022-10-01
Mid-West,Mato Grosso,Fatty_Acid_Soy,174.73,2022-10-01
Southeast,São Paulo,Fatty_Acid_Soy,37.727,2022-10-01
Mid-West,Goiás,Tallow_Cattle,7182.619,2022-10-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,334.074,2022-10-01
Northeast,Bahia,Tallow_Cattle,4854.896,2022-10-01
North,Pará,Tallow_Cattle,21.739,2022-10-01
North,Rondônia,Tallow_Cattle,2471.756,2022-10-01
Southeast,Minas Gerais,Tallow_Cattle,1353.455,2022-10-01
Southeast,São Paulo,Tallow_Cattle,8684.028,2022-10-01
South,Paraná,Tallow_Cattle,2378.832,2022-10-01
South,Rio Grande do Sul,Tallow_Cattle,14730.207,2022-10-01
Southeast,Minas Gerais,Tallow_Chicken,462.017,2022-10-01
Southeast,Rio de Janeiro,Tallow_Chicken,121.151,2022-10-01
Southeast,São Paulo,Tallow_Chicken,1465.236,2022-10-01
South,Paraná,Tallow_Chicken,2791.709,2022-10-01
South,Rio Grande do Sul,Tallow_Chicken,37.302,2022-10-01
South,Santa Catarina,Tallow_Chicken,361.944,2022-10-01
Mid-West,Goiás,Tallow_Pork,3591.242,2022-10-01
Southeast,Minas Gerais,Tallow_Pork,483.594,2022-10-01
Southeast,Rio de Janeiro,Tallow_Pork,6667.548,2022-10-01
Southeast,São Paulo,Tallow_Pork,2213.119,2022-10-01
South,Paraná,Tallow_Pork,1493.467,2022-10-01
South,Rio Grande do Sul,Tallow_Pork,2136.591,2022-10-01
South,Santa Catarina,Tallow_Pork,737.316,2022-10-01
Mid-West,Goiás,Oil_Cotton,1682.848,2022-10-01
Mid-West,Mato Grosso,Oil_Cotton,3328.218,2022-10-01
Northeast,Bahia,Oil_Cotton,5375.144,2022-10-01
South,Rio Grande do Sul,Oil_Canola,254.636,2022-10-01
Mid-West,Goiás,UCO,247.784,2022-10-01
Mid-West,Mato Grosso do Sul,UCO,32.898,2022-10-01
Northeast,Bahia,UCO,163.43,2022-10-01
North,Rondônia,UCO,74.219,2022-10-01
North,Tocantins,UCO,13.543,2022-10-01
Southeast,Rio de Janeiro,UCO,3851.97,2022-10-01
Southeast,São Paulo,UCO,2868.926,2022-10-01
South,Paraná,UCO,88.857,2022-10-01
South,Rio Grande do Sul,UCO,1687.184,2022-10-01
South,Santa Catarina,UCO,1062.734,2022-10-01
Mid-West,Goiás,Oil_Corn,309.78,2022-10-01
South,Paraná,Oil_Corn,190.594,2022-10-01
South,Rio Grande do Sul,Oil_Corn,123.455,2022-10-01
Mid-West,Goiás,Oil_Palm,37.649,2022-10-01
Northeast,Bahia,Oil_Palm,1888.988,2022-10-01
North,Pará,Oil_Palm,5030.345,2022-10-01
North,Rondônia,Oil_Palm,359.617,2022-10-01
Mid-West,Goiás,Oil_Soy,81663.511,2022-10-01
Mid-West,Mato Grosso,Oil_Soy,73789.559,2022-10-01
Mid-West,Mato Grosso do Sul,Oil_Soy,24519.591,2022-10-01
Northeast,Bahia,Oil_Soy,25298.345,2022-10-01
Northeast,Piauí,Oil_Soy,4998.479,2022-10-01
North,Rondônia,Oil_Soy,512.789,2022-10-01
North,Tocantins,Oil_Soy,9716.654,2022-10-01
Southeast,São Paulo,Oil_Soy,934.891,2022-10-01
South,Paraná,Oil_Soy,50749.029,2022-10-01
South,Rio Grande do Sul,Oil_Soy,104996.471,2022-10-01
South,Santa Catarina,Oil_Soy,16043.275,2022-10-01
Mid-West,Goiás,Fatty_Acid_Other,21008.711,2022-10-01
Mid-West,Mato Grosso,Fatty_Acid_Other,13582.149,2022-10-01
Northeast,Bahia,Fatty_Acid_Other,6169.609,2022-10-01
North,Tocantins,Fatty_Acid_Other,698.409,2022-10-01
Southeast,Minas Gerais,Fatty_Acid_Other,4931.04,2022-10-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,1048.161,2022-10-01
Southeast,São Paulo,Fatty_Acid_Other,130.0,2022-10-01
South,Paraná,Fatty_Acid_Other,15697.273,2022-10-01
South,Rio Grande do Sul,Fatty_Acid_Other,24325.536,2022-10-01
Mid-West,Goiás,Fatty_Acid_Soy,973.037,2022-09-01
Mid-West,Mato Grosso,Fatty_Acid_Soy,264.705,2022-09-01
Southeast,São Paulo,Fatty_Acid_Soy,132.034,2022-09-01
Mid-West,Goiás,Tallow_Cattle,8651.967,2022-09-01
Northeast,Bahia,Tallow_Cattle,5763.29,2022-09-01
North,Pará,Tallow_Cattle,68.137,2022-09-01
Southeast,Minas Gerais,Tallow_Cattle,1238.309,2022-09-01
Southeast,São Paulo,Tallow_Cattle,8477.182,2022-09-01
South,Paraná,Tallow_Cattle,272.961,2022-09-01
South,Rio Grande do Sul,Tallow_Cattle,14097.097,2022-09-01
Southeast,Minas Gerais,Tallow_Chicken,686.008,2022-09-01
Southeast,Rio de Janeiro,Tallow_Chicken,37.492,2022-09-01
Southeast,São Paulo,Tallow_Chicken,1815.731,2022-09-01
South,Paraná,Tallow_Chicken,1289.648,2022-09-01
South,Rio Grande do Sul,Tallow_Chicken,69.057,2022-09-01
South,Santa Catarina,Tallow_Chicken,1743.895,2022-09-01
Mid-West,Goiás,Tallow_Pork,3138.978,2022-09-01
Southeast,Minas Gerais,Tallow_Pork,681.659,2022-09-01
Southeast,Rio de Janeiro,Tallow_Pork,6255.793,2022-09-01
Southeast,São Paulo,Tallow_Pork,2309.303,2022-09-01
South,Paraná,Tallow_Pork,3039.456,2022-09-01
South,Rio Grande do Sul,Tallow_Pork,2889.783,2022-09-01
South,Santa Catarina,Tallow_Pork,2679.712,2022-09-01
Mid-West,Goiás,Oil_Cotton,1515.367,2022-09-01
Mid-West,Mato Grosso,Oil_Cotton,1791.3,2022-09-01
Northeast,Bahia,Oil_Cotton,4578.261,2022-09-01
Mid-West,Goiás,UCO,64.446,2022-09-01
Northeast,Bahia,UCO,363.523,2022-09-01
North,Tocantins,UCO,7.772,2022-09-01
Southeast,Rio de Janeiro,UCO,4980.966,2022-09-01
Southeast,São Paulo,UCO,3540.313,2022-09-01
South,Paraná,UCO,479.55,2022-09-01
South,Rio Grande do Sul,UCO,1357.735,2022-09-01
South,Santa Catarina,UCO,5185.906,2022-09-01
Mid-West,Goiás,Oil_Corn,461.833,2022-09-01
Southeast,São Paulo,Oil_Corn,68.182,2022-09-01
Mid-West,Goiás,Oil_Palm,218.348,2022-09-01
Northeast,Bahia,Oil_Palm,6397.128,2022-09-01
North,Pará,Oil_Palm,5669.274,2022-09-01
North,Rondônia,Oil_Palm,129.448,2022-09-01
Mid-West,Goiás,Oil_Soy,71861.659,2022-09-01
Mid-West,Mato Grosso,Oil_Soy,62592.987,2022-09-01
Mid-West,Mato Grosso do Sul,Oil_Soy,14226.403,2022-09-01
Northeast,Bahia,Oil_Soy,30390.625,2022-09-01
Northeast,Piauí,Oil_Soy,5745.71,2022-09-01
North,Tocantins,Oil_Soy,14914.17,2022-09-01
Southeast,São Paulo,Oil_Soy,1594.801,2022-09-01
South,Paraná,Oil_Soy,46886.471,2022-09-01
South,Rio Grande do Sul,Oil_Soy,107359.621,2022-09-01
South,Santa Catarina,Oil_Soy,16147.907,2022-09-01
Mid-West,Mato Grosso,OUTROS ÁCIDOS GRAXOS,53.016,2022-09-01
Mid-West,Goiás,Fatty_Acid_Other,21517.573,2022-09-01
Mid-West,Mato Grosso,Fatty_Acid_Other,19605.102,2022-09-01
Northeast,Bahia,Fatty_Acid_Other,6359.731,2022-09-01
North,Tocantins,Fatty_Acid_Other,964.19,2022-09-01
Southeast,Minas Gerais,Fatty_Acid_Other,5635.976,2022-09-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,806.474,2022-09-01
Southeast,São Paulo,Fatty_Acid_Other,37.302,2022-09-01
South,Paraná,Fatty_Acid_Other,13662.313,2022-09-01
South,Rio Grande do Sul,Fatty_Acid_Other,25764.65,2022-09-01
South,Santa Catarina,Fatty_Acid_Other,8.297,2022-09-01
Mid-West,Goiás,Fatty_Acid_Soy,666.743,2022-08-01
Mid-West,Mato Grosso,Fatty_Acid_Soy,230.2,2022-08-01
Southeast,São Paulo,Fatty_Acid_Soy,63.636,2022-08-01
Mid-West,Goiás,Tallow_Cattle,8279.59,2022-08-01
Mid-West,Mato Grosso,Tallow_Cattle,121.185,2022-08-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,82.993,2022-08-01
Northeast,Bahia,Tallow_Cattle,5781.871,2022-08-01
North,Pará,Tallow_Cattle,159.955,2022-08-01
North,Rondônia,Tallow_Cattle,2070.275,2022-08-01
Southeast,Minas Gerais,Tallow_Cattle,1010.657,2022-08-01
Southeast,São Paulo,Tallow_Cattle,6191.882,2022-08-01
South,Paraná,Tallow_Cattle,3550.781,2022-08-01
South,Rio Grande do Sul,Tallow_Cattle,13903.476,2022-08-01
Southeast,Minas Gerais,Tallow_Chicken,1004.371,2022-08-01
Southeast,Rio de Janeiro,Tallow_Chicken,36.743,2022-08-01
Southeast,São Paulo,Tallow_Chicken,2009.631,2022-08-01
South,Paraná,Tallow_Chicken,1432.873,2022-08-01
South,Rio Grande do Sul,Tallow_Chicken,31.993,2022-08-01
South,Santa Catarina,Tallow_Chicken,525.657,2022-08-01
Mid-West,Goiás,Tallow_Pork,4553.244,2022-08-01
Southeast,Minas Gerais,Tallow_Pork,863.587,2022-08-01
Southeast,Rio de Janeiro,Tallow_Pork,5920.218,2022-08-01
Southeast,São Paulo,Tallow_Pork,2280.182,2022-08-01
South,Paraná,Tallow_Pork,571.554,2022-08-01
South,Rio Grande do Sul,Tallow_Pork,2870.383,2022-08-01
South,Santa Catarina,Tallow_Pork,470.908,2022-08-01
Mid-West,Goiás,Oil_Cotton,78.489,2022-08-01
Mid-West,Mato Grosso,Oil_Cotton,2325.987,2022-08-01
Northeast,Bahia,Oil_Cotton,2668.838,2022-08-01
Mid-West,Goiás,UCO,230.371,2022-08-01
Mid-West,Mato Grosso do Sul,UCO,7.636,2022-08-01
Northeast,Bahia,UCO,308.677,2022-08-01
North,Tocantins,UCO,12.217,2022-08-01
Southeast,Rio de Janeiro,UCO,5216.878,2022-08-01
Southeast,São Paulo,UCO,3377.881,2022-08-01
South,Paraná,UCO,179.792,2022-08-01
South,Rio Grande do Sul,UCO,2034.494,2022-08-01
South,Santa Catarina,UCO,1724.752,2022-08-01
Mid-West,Goiás,Oil_Corn,208.392,2022-08-01
Southeast,São Paulo,Oil_Corn,191.864,2022-08-01
Mid-West,Goiás,Oil_Palm,116.113,2022-08-01
Northeast,Bahia,Oil_Palm,8756.153,2022-08-01
North,Pará,Oil_Palm,6352.503,2022-08-01
North,Rondônia,Oil_Palm,834.146,2022-08-01
Mid-West,Goiás,Oil_Soy,77103.161,2022-08-01
Mid-West,Mato Grosso,Oil_Soy,92466.335,2022-08-01
Mid-West,Mato Grosso do Sul,Oil_Soy,18450.205,2022-08-01
Northeast,Bahia,Oil_Soy,26512.16,2022-08-01
Northeast,Piauí,Oil_Soy,5495.557,2022-08-01
North,Rondônia,Oil_Soy,3.454,2022-08-01
North,Tocantins,Oil_Soy,5240.836,2022-08-01
Southeast,São Paulo,Oil_Soy,148.966,2022-08-01
South,Paraná,Oil_Soy,43668.433,2022-08-01
South,Rio Grande do Sul,Oil_Soy,116689.219,2022-08-01
South,Santa Catarina,Oil_Soy,9907.955,2022-08-01
Mid-West,Mato Grosso,OUTROS ÁCIDOS GRAXOS,234.136,2022-08-01
Mid-West,Goiás,Fatty_Acid_Other,17290.394,2022-08-01
Mid-West,Mato Grosso,Fatty_Acid_Other,20217.166,2022-08-01
Northeast,Bahia,Fatty_Acid_Other,10179.166,2022-08-01
North,Tocantins,Fatty_Acid_Other,278.571,2022-08-01
Southeast,Minas Gerais,Fatty_Acid_Other,6152.285,2022-08-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,2274.977,2022-08-01
Southeast,São Paulo,Fatty_Acid_Other,113.636,2022-08-01
South,Paraná,Fatty_Acid_Other,16399.859,2022-08-01
South,Rio Grande do Sul,Fatty_Acid_Other,25684.139,2022-08-01
South,Santa Catarina,Fatty_Acid_Other,425.66,2022-08-01
Southeast,São Paulo,Fatty_Acid_Palm,37.239,2022-07-01
Mid-West,Goiás,Fatty_Acid_Soy,334.398,2022-07-01
Mid-West,Mato Grosso,Fatty_Acid_Soy,131.79,2022-07-01
Mid-West,Goiás,Tallow_Cattle,8635.537,2022-07-01
Mid-West,Mato Grosso,Tallow_Cattle,80.956,2022-07-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,167.571,2022-07-01
Northeast,Bahia,Tallow_Cattle,7919.458,2022-07-01
North,Pará,Tallow_Cattle,104.403,2022-07-01
North,Rondônia,Tallow_Cattle,2517.371,2022-07-01
Southeast,Minas Gerais,Tallow_Cattle,5011.777,2022-07-01
Southeast,São Paulo,Tallow_Cattle,5442.134,2022-07-01
South,Paraná,Tallow_Cattle,1048.171,2022-07-01
South,Rio Grande do Sul,Tallow_Cattle,14657.444,2022-07-01
Mid-West,Goiás,Tallow_Chicken,40.527,2022-07-01
Northeast,Bahia,Tallow_Chicken,43.516,2022-07-01
Southeast,São Paulo,Tallow_Chicken,1397.529,2022-07-01
South,Paraná,Tallow_Chicken,2322.81,2022-07-01
South,Rio Grande do Sul,Tallow_Chicken,33.727,2022-07-01
Mid-West,Goiás,Tallow_Pork,4200.154,2022-07-01
Northeast,Bahia,Tallow_Pork,70.077,2022-07-01
Southeast,Rio de Janeiro,Tallow_Pork,3211.174,2022-07-01
Southeast,São Paulo,Tallow_Pork,1542.977,2022-07-01
South,Paraná,Tallow_Pork,1678.38,2022-07-01
South,Rio Grande do Sul,Tallow_Pork,3273.587,2022-07-01
Mid-West,Goiás,Oil_Cotton,77.022,2022-07-01
Mid-West,Mato Grosso,Oil_Cotton,2757.515,2022-07-01
Northeast,Bahia,Oil_Cotton,699.907,2022-07-01
Mid-West,Goiás,UCO,678.717,2022-07-01
Mid-West,Mato Grosso do Sul,UCO,119.474,2022-07-01
Northeast,Bahia,UCO,330.581,2022-07-01
North,Rondônia,UCO,65.511,2022-07-01
North,Tocantins,UCO,17.016,2022-07-01
Southeast,Rio de Janeiro,UCO,5268.446,2022-07-01
Southeast,São Paulo,UCO,4319.011,2022-07-01
South,Paraná,UCO,121.143,2022-07-01
South,Rio Grande do Sul,UCO,1591.95,2022-07-01
South,Santa Catarina,UCO,2476.771,2022-07-01
Mid-West,Goiás,Oil_Corn,183.669,2022-07-01
Southeast,São Paulo,Oil_Corn,40.378,2022-07-01
Mid-West,Goiás,Oil_Palm,155.41,2022-07-01
Northeast,Bahia,Oil_Palm,8849.178,2022-07-01
North,Pará,Oil_Palm,4340.631,2022-07-01
North,Rondônia,Oil_Palm,453.194,2022-07-01
Mid-West,Goiás,Oil_Soy,75590.507,2022-07-01
Mid-West,Mato Grosso,Oil_Soy,83304.244,2022-07-01
Mid-West,Mato Grosso do Sul,Oil_Soy,21839.888,2022-07-01
Northeast,Bahia,Oil_Soy,23232.878,2022-07-01
Northeast,Piauí,Oil_Soy,5104.032,2022-07-01
North,Rondônia,Oil_Soy,1094.989,2022-07-01
North,Tocantins,Oil_Soy,8559.74,2022-07-01
Southeast,São Paulo,Oil_Soy,207.217,2022-07-01
South,Paraná,Oil_Soy,46368.649,2022-07-01
South,Rio Grande do Sul,Oil_Soy,108343.699,2022-07-01
South,Santa Catarina,Oil_Soy,15566.819,2022-07-01
Mid-West,Goiás,Fatty_Acid_Other,17293.785,2022-07-01
Mid-West,Mato Grosso,Fatty_Acid_Other,24019.497,2022-07-01
Northeast,Bahia,Fatty_Acid_Other,8673.997,2022-07-01
North,Tocantins,Fatty_Acid_Other,1170.828,2022-07-01
Southeast,Minas Gerais,Fatty_Acid_Other,5913.19,2022-07-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,1286.184,2022-07-01
Southeast,São Paulo,Fatty_Acid_Other,164.992,2022-07-01
South,Paraná,Fatty_Acid_Other,16019.238,2022-07-01
South,Rio Grande do Sul,Fatty_Acid_Other,22687.813,2022-07-01
Southeast,São Paulo,Fatty_Acid_Palm,78.5,2022-06-01
Mid-West,Goiás,Fatty_Acid_Soy,504.55,2022-06-01
Mid-West,Goiás,Tallow_Cattle,6319.159,2022-06-01
Mid-West,Mato Grosso,Tallow_Cattle,174.125,2022-06-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,188.517,2022-06-01
Northeast,Bahia,Tallow_Cattle,7469.107,2022-06-01
North,Pará,Tallow_Cattle,244.298,2022-06-01
North,Rondônia,Tallow_Cattle,207.844,2022-06-01
Southeast,Minas Gerais,Tallow_Cattle,4959.865,2022-06-01
Southeast,São Paulo,Tallow_Cattle,4436.101,2022-06-01
South,Paraná,Tallow_Cattle,2884.602,2022-06-01
South,Rio Grande do Sul,Tallow_Cattle,11898.9,2022-06-01
Mid-West,Goiás,Tallow_Chicken,178.1,2022-06-01
Southeast,São Paulo,Tallow_Chicken,1190.686,2022-06-01
South,Paraná,Tallow_Chicken,3073.765,2022-06-01
Mid-West,Goiás,Tallow_Pork,2203.104,2022-06-01
Northeast,Bahia,Tallow_Pork,609.149,2022-06-01
Southeast,Rio de Janeiro,Tallow_Pork,4022.39,2022-06-01
Southeast,São Paulo,Tallow_Pork,1597.698,2022-06-01
South,Paraná,Tallow_Pork,467.379,2022-06-01
South,Rio Grande do Sul,Tallow_Pork,2435.138,2022-06-01
Mid-West,Goiás,Oil_Cotton,1.42,2022-06-01
Mid-West,Mato Grosso,Oil_Cotton,1904.537,2022-06-01
Northeast,Bahia,Oil_Cotton,234.573,2022-06-01
Mid-West,Goiás,UCO,301.771,2022-06-01
Mid-West,Mato Grosso do Sul,UCO,117.197,2022-06-01
Northeast,Bahia,UCO,949.197,2022-06-01
North,Tocantins,UCO,7.207,2022-06-01
Southeast,Rio de Janeiro,UCO,4701.798,2022-06-01
Southeast,São Paulo,UCO,2042.547,2022-06-01
South,Paraná,UCO,249.171,2022-06-01
South,Rio Grande do Sul,UCO,1748.067,2022-06-01
South,Santa Catarina,UCO,448.636,2022-06-01
Mid-West,Goiás,Oil_Corn,838.171,2022-06-01
Southeast,São Paulo,Oil_Corn,40.056,2022-06-01
Mid-West,Goiás,Oil_Palm,301.253,2022-06-01
Northeast,Bahia,Oil_Palm,3971.555,2022-06-01
North,Pará,Oil_Palm,4483.24,2022-06-01
North,Rondônia,Oil_Palm,498.153,2022-06-01
Mid-West,Goiás,Oil_Soy,62068.226,2022-06-01
Mid-West,Mato Grosso,Oil_Soy,92671.063,2022-06-01
Mid-West,Mato Grosso do Sul,Oil_Soy,16491.458,2022-06-01
Northeast,Bahia,Oil_Soy,26468.637,2022-06-01
Northeast,Piauí,Oil_Soy,5139.318,2022-06-01
North,Tocantins,Oil_Soy,6474.771,2022-06-01
Southeast,São Paulo,Oil_Soy,102.458,2022-06-01
South,Paraná,Oil_Soy,45596.975,2022-06-01
South,Rio Grande do Sul,Oil_Soy,95437.372,2022-06-01
South,Santa Catarina,Oil_Soy,11901.445,2022-06-01
Mid-West,Goiás,Fatty_Acid_Other,15389.903,2022-06-01
Mid-West,Mato Grosso,Fatty_Acid_Other,20989.659,2022-06-01
Northeast,Bahia,Fatty_Acid_Other,7142.922,2022-06-01
North,Tocantins,Fatty_Acid_Other,844.787,2022-06-01
Southeast,Minas Gerais,Fatty_Acid_Other,7352.362,2022-06-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,705.238,2022-06-01
Southeast,São Paulo,Fatty_Acid_Other,552.155,2022-06-01
South,Paraná,Fatty_Acid_Other,15416.544,2022-06-01
South,Rio Grande do Sul,Fatty_Acid_Other,20705.809,2022-06-01
Southeast,São Paulo,Fatty_Acid_Palm,34.398,2022-05-01
Mid-West,Goiás,Fatty_Acid_Soy,489.787,2022-05-01
Mid-West,Goiás,Tallow_Cattle,8039.318,2022-05-01
Mid-West,Mato Grosso,Tallow_Cattle,74.791,2022-05-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,267.199,2022-05-01
Northeast,Bahia,Tallow_Cattle,8429.258,2022-05-01
North,Rondônia,Tallow_Cattle,89.122,2022-05-01
Southeast,Minas Gerais,Tallow_Cattle,4918.867,2022-05-01
Southeast,São Paulo,Tallow_Cattle,4977.032,2022-05-01
South,Paraná,Tallow_Cattle,2731.672,2022-05-01
South,Rio Grande do Sul,Tallow_Cattle,10089.868,2022-05-01
Mid-West,Goiás,Tallow_Chicken,36.96,2022-05-01
Southeast,Minas Gerais,Tallow_Chicken,835.353,2022-05-01
Southeast,São Paulo,Tallow_Chicken,1707.179,2022-05-01
South,Paraná,Tallow_Chicken,2525.396,2022-05-01
South,Rio Grande do Sul,Tallow_Chicken,72.402,2022-05-01
Mid-West,Goiás,Tallow_Pork,2729.325,2022-05-01
