Year,Month,Heads,Heads Unit,Weight,Weight Unit,Volume,Volume Unit
2025,JAN,833821000,HEAD,6.65,"LB / HEAD, LIVE BASIS",5544909650.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,JAN,825149000,HEAD,6.58,"LB / HEAD, LIVE BASIS",5429480420.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,FEB,771884000,HEAD,6.5,"LB / HEAD, LIVE BASIS",5017246000.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,MAR,753828000,HEAD,6.47,"LB / HEAD, LIVE BASIS",4877267160.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,APR,802999000,HEAD,6.53,"LB / HEAD, LIVE BASIS",5243583470.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,MAY,823963000,HEAD,6.52,"LB / HEAD, LIVE BASIS",5372238760.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,JUN,762963000,HEAD,6.56,"LB / HEAD, LIVE BASIS",5005037280.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,JUL,835644000,HEAD,6.52,"LB / HEAD, LIVE BASIS",5448398880.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,AUG,823686000,HEAD,6.57,"LB / HEAD, LIVE BASIS",5411617020.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,SEP,779789000,HEAD,6.68,"LB / HEAD, LIVE BASIS",5208990520.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,OCT,872191000,HEAD,6.7,"LB / HEAD, LIVE BASIS",5843679700.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,NOV,736127000,HEAD,6.64,"LB / HEAD, LIVE BASIS",4887883280.0,"HEAD × LB / HEAD, LIVE BASIS"
2024,DEC,786020000,HEAD,6.61,"LB / HEAD, LIVE BASIS",5195592200.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,JAN,813729000,HEAD,6.55,"LB / HEAD, LIVE BASIS",5329924950.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,FEB,739997000,HEAD,6.5,"LB / HEAD, LIVE BASIS",4809980500.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,MAR,826595000,HEAD,6.49,"LB / HEAD, LIVE BASIS",5364601550.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,APR,733359000,HEAD,6.49,"LB / HEAD, LIVE BASIS",4759499910.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,MAY,831389000,HEAD,6.53,"LB / HEAD, LIVE BASIS",5428970170.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,JUN,812360000,HEAD,6.53,"LB / HEAD, LIVE BASIS",5304710800.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,JUL,770388000,HEAD,6.48,"LB / HEAD, LIVE BASIS",4992114240.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,AUG,862844000,HEAD,6.47,"LB / HEAD, LIVE BASIS",5582600680.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,SEP,771171000,HEAD,6.62,"LB / HEAD, LIVE BASIS",5105152020.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,OCT,835129000,HEAD,6.7,"LB / HEAD, LIVE BASIS",5595364300.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,NOV,771061000,HEAD,6.62,"LB / HEAD, LIVE BASIS",5104423820.0,"HEAD × LB / HEAD, LIVE BASIS"
2023,DEC,733589000,HEAD,6.61,"LB / HEAD, LIVE BASIS",4849023290.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,JAN,765232000,HEAD,6.47,"LB / HEAD, LIVE BASIS",4951051040.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,FEB,723209000,HEAD,6.46,"LB / HEAD, LIVE BASIS",4671930140.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,MAR,834343000,HEAD,6.43,"LB / HEAD, LIVE BASIS",5364825490.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,APR,746939000,HEAD,6.4,"LB / HEAD, LIVE BASIS",4780409600.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,MAY,790280000,HEAD,6.42,"LB / HEAD, LIVE BASIS",5073597600.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,JUN,820059000,HEAD,6.45,"LB / HEAD, LIVE BASIS",5289380550.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,JUL,767271000,HEAD,6.43,"LB / HEAD, LIVE BASIS",4933552530.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,AUG,873274000,HEAD,6.48,"LB / HEAD, LIVE BASIS",5658815520.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,SEP,816859000,HEAD,6.57,"LB / HEAD, LIVE BASIS",5366763630.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,OCT,819324000,HEAD,6.65,"LB / HEAD, LIVE BASIS",5448504600.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,NOV,802918000,HEAD,6.58,"LB / HEAD, LIVE BASIS",5283200440.0,"HEAD × LB / HEAD, LIVE BASIS"
2022,DEC,786514000,HEAD,6.57,"LB / HEAD, LIVE BASIS",5167396980.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,JAN,754209000,HEAD,6.43,"LB / HEAD, LIVE BASIS",4849563870.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,FEB,685433000,HEAD,6.39,"LB / HEAD, LIVE BASIS",4379916870.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,MAR,842280000,HEAD,6.39,"LB / HEAD, LIVE BASIS",5382169200.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,APR,772456000,HEAD,6.44,"LB / HEAD, LIVE BASIS",4974616640.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,MAY,748601000,HEAD,6.47,"LB / HEAD, LIVE BASIS",4843448470.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,JUN,815417000,HEAD,6.48,"LB / HEAD, LIVE BASIS",5283902160.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,JUL,779447000,HEAD,6.47,"LB / HEAD, LIVE BASIS",5043022090.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,AUG,809162000,HEAD,6.47,"LB / HEAD, LIVE BASIS",5235278140.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,SEP,804174000,HEAD,6.55,"LB / HEAD, LIVE BASIS",5267339700.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,OCT,781204000,HEAD,6.56,"LB / HEAD, LIVE BASIS",5124698240.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,NOV,758827000,HEAD,6.48,"LB / HEAD, LIVE BASIS",4917198960.0,"HEAD × LB / HEAD, LIVE BASIS"
2021,DEC,774374000,HEAD,6.41,"LB / HEAD, LIVE BASIS",4963737340.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,JAN,830281000,HEAD,6.41,"LB / HEAD, LIVE BASIS",5322101210.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,FEB,726073000,HEAD,6.34,"LB / HEAD, LIVE BASIS",4603302820.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,MAR,821201000,HEAD,6.33,"LB / HEAD, LIVE BASIS",5198202330.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,APR,762457000,HEAD,6.37,"LB / HEAD, LIVE BASIS",4856851090.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,MAY,741490000,HEAD,6.46,"LB / HEAD, LIVE BASIS",4790025400.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,JUN,783371000,HEAD,6.48,"LB / HEAD, LIVE BASIS",5076244080.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,JUL,796488000,HEAD,6.33,"LB / HEAD, LIVE BASIS",5041769040.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,AUG,781691000,HEAD,6.43,"LB / HEAD, LIVE BASIS",5026273130.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,SEP,800543000,HEAD,6.51,"LB / HEAD, LIVE BASIS",5211534930.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,OCT,798003000,HEAD,6.48,"LB / HEAD, LIVE BASIS",5171059440.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,NOV,727756000,HEAD,6.42,"LB / HEAD, LIVE BASIS",4672193520.0,"HEAD × LB / HEAD, LIVE BASIS"
2020,DEC,777306000,HEAD,6.42,"LB / HEAD, LIVE BASIS",4990304520.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,JAN,798458000,HEAD,6.26,"LB / HEAD, LIVE BASIS",4998347080.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,FEB,706552000,HEAD,6.21,"LB / HEAD, LIVE BASIS",4387687920.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,MAR,740331000,HEAD,6.2,"LB / HEAD, LIVE BASIS",4590052200.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,APR,768091000,HEAD,6.29,"LB / HEAD, LIVE BASIS",4831292390.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,MAY,813274000,HEAD,6.33,"LB / HEAD, LIVE BASIS",5148024420.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,JUN,749607000,HEAD,6.33,"LB / HEAD, LIVE BASIS",4745012310.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,JUL,823511000,HEAD,6.32,"LB / HEAD, LIVE BASIS",5204589520.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,AUG,815546000,HEAD,6.35,"LB / HEAD, LIVE BASIS",5178717100.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,SEP,776646000,HEAD,6.38,"LB / HEAD, LIVE BASIS",4955001480.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,OCT,859145000,HEAD,6.41,"LB / HEAD, LIVE BASIS",5507119450.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,NOV,721361000,HEAD,6.39,"LB / HEAD, LIVE BASIS",4609496790.0,"HEAD × LB / HEAD, LIVE BASIS"
2019,DEC,766727000,HEAD,6.4,"LB / HEAD, LIVE BASIS",4907052800.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,JAN,782455000,HEAD,6.26,"LB / HEAD, LIVE BASIS",4898168300.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,FEB,703202000,HEAD,6.23,"LB / HEAD, LIVE BASIS",4380948460.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,MAR,753248000,HEAD,6.24,"LB / HEAD, LIVE BASIS",4700267520.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,APR,741597000,HEAD,6.27,"LB / HEAD, LIVE BASIS",4649813190.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,MAY,805212000,HEAD,6.25,"LB / HEAD, LIVE BASIS",5032575000.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,JUN,756015000,HEAD,6.22,"LB / HEAD, LIVE BASIS",4702413300.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,JUL,786195000,HEAD,6.21,"LB / HEAD, LIVE BASIS",4882270950.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,AUG,834864000,HEAD,6.29,"LB / HEAD, LIVE BASIS",5251294560.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,SEP,728624000,HEAD,6.31,"LB / HEAD, LIVE BASIS",4597617440.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,OCT,831667000,HEAD,6.33,"LB / HEAD, LIVE BASIS",5264452110.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,NOV,739229000,HEAD,6.29,"LB / HEAD, LIVE BASIS",4649750410.0,"HEAD × LB / HEAD, LIVE BASIS"
2018,DEC,698602000,HEAD,6.22,"LB / HEAD, LIVE BASIS",4345304440.0,"HEAD × LB / HEAD, LIVE BASIS"
2017,JAN,760368000,HEAD,6.19,"LB / HEAD, LIVE BASIS",4706677920.0,"HEAD × LB / HEAD, LIVE BASIS"
2017,FEB,690221000,HEAD,6.15,"LB / HEAD, LIVE BASIS",4244859150.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2017,MAR,783661000,HEAD,6.16,"LB / HEAD, LIVE BASIS",4827351760.0,"HEAD × LB / HEAD, LIVE BASIS"
2017,APR,700938000,HEAD,6.18,"LB / HEAD, LIVE BASIS",4331796840.0,"HEAD × LB / HEAD, LIVE BASIS"
2017,MAY,794438000,HEAD,6.18,"LB / HEAD, LIVE BASIS",4909626840.0,"HEAD × LB / HEAD, LIVE BASIS"
2017,JUN,775332000,HEAD,6.16,"LB / HEAD, LIVE BASIS",4776045120.0,"HEAD × LB / HEAD, LIVE BASIS"
2017,JUL,736363000,HEAD,6.14,"LB / HEAD, LIVE BASIS",4521268820.0,"HEAD × LB / HEAD, LIVE BASIS"
2017,AUG,821855000,HEAD,6.18,"LB / HEAD, LIVE BASIS",5079063900.0,"HEAD × LB / HEAD, LIVE BASIS"
2017,SEP,738887000,HEAD,6.25,"LB / HEAD, LIVE BASIS",4618043750.0,"HEAD × LB / HEAD, LIVE BASIS"
2017,OCT,794358000,HEAD,6.29,"LB / HEAD, LIVE BASIS",4996511820.0,"HEAD × LB / HEAD, LIVE BASIS"
2017,NOV,739470000,HEAD,6.27,"LB / HEAD, LIVE BASIS",4636476900.0,"HEAD × LB / HEAD, LIVE BASIS"
2017,DEC,714811000,HEAD,6.27,"LB / HEAD, LIVE BASIS",4481864970.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,JAN,710640000,HEAD,6.19,"LB / HEAD, LIVE BASIS",4398861600.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,FEB,711344000,HEAD,6.17,"LB / HEAD, LIVE BASIS",4388992480.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,MAR,773463000,HEAD,6.15,"LB / HEAD, LIVE BASIS",4756797450.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,APR,718583000,HEAD,6.19,"LB / HEAD, LIVE BASIS",4448028770.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,MAY,756989000,HEAD,6.17,"LB / HEAD, LIVE BASIS",4670622130.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,JUN,767048000,HEAD,6.14,"LB / HEAD, LIVE BASIS",4709674720.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,JUL,719375000,HEAD,6.09,"LB / HEAD, LIVE BASIS",4380993750.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,AUG,807061000,HEAD,6.09,"LB / HEAD, LIVE BASIS",4915001490.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,SEP,757538000,HEAD,6.15,"LB / HEAD, LIVE BASIS",4658858700.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,OCT,742750000,HEAD,6.2,"LB / HEAD, LIVE BASIS",4605050000.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,NOV,723990000,HEAD,6.21,"LB / HEAD, LIVE BASIS",4495977900.0,"HEAD × LB / HEAD, LIVE BASIS"
2016,DEC,720205000,HEAD,6.19,"LB / HEAD, LIVE BASIS",4458068950.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,JAN,736569000,HEAD,6.11,"LB / HEAD, LIVE BASIS",4500436590.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,FEB,665522000,HEAD,6.08,"LB / HEAD, LIVE BASIS",4046373760.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,MAR,753930000,HEAD,6.06,"LB / HEAD, LIVE BASIS",4568815800.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,APR,737906000,HEAD,6.11,"LB / HEAD, LIVE BASIS",4508605660.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,MAY,715318000,HEAD,6.11,"LB / HEAD, LIVE BASIS",4370592980.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,JUN,758729000,HEAD,6.09,"LB / HEAD, LIVE BASIS",4620659610.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,JUL,773433000,HEAD,6.05,"LB / HEAD, LIVE BASIS",4679269650.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,AUG,750900000,HEAD,6.12,"LB / HEAD, LIVE BASIS",4595508000.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,SEP,759617000,HEAD,6.18,"LB / HEAD, LIVE BASIS",4694433060.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,OCT,755016000,HEAD,6.19,"LB / HEAD, LIVE BASIS",4673549040.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,NOV,683645000,HEAD,6.17,"LB / HEAD, LIVE BASIS",4218089650.0,"HEAD × LB / HEAD, LIVE BASIS"
2015,DEC,732107000,HEAD,6.14,"LB / HEAD, LIVE BASIS",4495136980.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,JAN,718922000,HEAD,5.99,"LB / HEAD, LIVE BASIS",4306342780.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,FEB,677143000,HEAD,6.0,"LB / HEAD, LIVE BASIS",4062858000.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,MAR,700950000,HEAD,5.97,"LB / HEAD, LIVE BASIS",4184671500.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,APR,723676000,HEAD,5.98,"LB / HEAD, LIVE BASIS",4327582480.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,MAY,725307000,HEAD,5.96,"LB / HEAD, LIVE BASIS",4322829720.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,JUN,724604000,HEAD,5.98,"LB / HEAD, LIVE BASIS",4333131920.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,JUL,754904000,HEAD,5.95,"LB / HEAD, LIVE BASIS",4491678800.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,AUG,722492000,HEAD,5.98,"LB / HEAD, LIVE BASIS",4320502160.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,SEP,744053000,HEAD,5.99,"LB / HEAD, LIVE BASIS",4456877470.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,OCT,782944000,HEAD,6.07,"LB / HEAD, LIVE BASIS",4752470080.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,NOV,653719000,HEAD,6.07,"LB / HEAD, LIVE BASIS",3968074330.0,"HEAD × LB / HEAD, LIVE BASIS"
2014,DEC,740914000,HEAD,6.09,"LB / HEAD, LIVE BASIS",4512166260.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,JAN,748545000,HEAD,5.91,"LB / HEAD, LIVE BASIS",4423900950.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,FEB,660804000,HEAD,5.9,"LB / HEAD, LIVE BASIS",3898743600.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,MAR,690590000,HEAD,5.87,"LB / HEAD, LIVE BASIS",4053763300.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,APR,733619000,HEAD,5.89,"LB / HEAD, LIVE BASIS",4321015910.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,MAY,756689000,HEAD,5.87,"LB / HEAD, LIVE BASIS",4441764430.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,JUN,691332000,HEAD,5.88,"LB / HEAD, LIVE BASIS",4065032160.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,JUL,760045000,HEAD,5.84,"LB / HEAD, LIVE BASIS",4438662800.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,AUG,756548000,HEAD,5.9,"LB / HEAD, LIVE BASIS",4463633200.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,SEP,705973000,HEAD,5.95,"LB / HEAD, LIVE BASIS",4200539350.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,OCT,780880000,HEAD,6.0,"LB / HEAD, LIVE BASIS",4685280000.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,NOV,664872000,HEAD,6.01,"LB / HEAD, LIVE BASIS",3995880720.0,"HEAD × LB / HEAD, LIVE BASIS"
2013,DEC,698859000,HEAD,5.98,"LB / HEAD, LIVE BASIS",4179176820.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2012,JAN,720060000,HEAD,5.83,"LB / HEAD, LIVE BASIS",4197949800.0,"HEAD × LB / HEAD, LIVE BASIS"
2012,FEB,685248000,HEAD,5.83,"LB / HEAD, LIVE BASIS",3994995840.0,"HEAD × LB / HEAD, LIVE BASIS"
2012,MAR,711541000,HEAD,5.8,"LB / HEAD, LIVE BASIS",4126937800.0,"HEAD × LB / HEAD, LIVE BASIS"
2012,APR,696169000,HEAD,5.82,"LB / HEAD, LIVE BASIS",4051703580.0,"HEAD × LB / HEAD, LIVE BASIS"
2012,MAY,763453000,HEAD,5.82,"LB / HEAD, LIVE BASIS",4443296460.0,"HEAD × LB / HEAD, LIVE BASIS"
2012,JUN,719362000,HEAD,5.85,"LB / HEAD, LIVE BASIS",4208267699.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2012,JUL,733916000,HEAD,5.77,"LB / HEAD, LIVE BASIS",4234695319.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2012,AUG,774298000,HEAD,5.81,"LB / HEAD, LIVE BASIS",4498671380.0,"HEAD × LB / HEAD, LIVE BASIS"
2012,SEP,675207000,HEAD,5.88,"LB / HEAD, LIVE BASIS",3970217160.0,"HEAD × LB / HEAD, LIVE BASIS"
2012,OCT,757943000,HEAD,5.94,"LB / HEAD, LIVE BASIS",4502181420.0,"HEAD × LB / HEAD, LIVE BASIS"
2012,NOV,684554000,HEAD,5.95,"LB / HEAD, LIVE BASIS",4073096300.0,"HEAD × LB / HEAD, LIVE BASIS"
2012,DEC,654444000,HEAD,5.9,"LB / HEAD, LIVE BASIS",3861219600.0,"HEAD × LB / HEAD, LIVE BASIS"
2011,JAN,725121000,HEAD,5.85,"LB / HEAD, LIVE BASIS",4241957849.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2011,FEB,670358000,HEAD,5.76,"LB / HEAD, LIVE BASIS",3861262080.0,"HEAD × LB / HEAD, LIVE BASIS"
2011,MAR,777252000,HEAD,5.75,"LB / HEAD, LIVE BASIS",4469199000.0,"HEAD × LB / HEAD, LIVE BASIS"
2011,APR,698538000,HEAD,5.75,"LB / HEAD, LIVE BASIS",4016593500.0,"HEAD × LB / HEAD, LIVE BASIS"
2011,MAY,757977000,HEAD,5.81,"LB / HEAD, LIVE BASIS",4403846370.0,"HEAD × LB / HEAD, LIVE BASIS"
2011,JUN,765602000,HEAD,5.81,"LB / HEAD, LIVE BASIS",4448147620.0,"HEAD × LB / HEAD, LIVE BASIS"
2011,JUL,711627000,HEAD,5.77,"LB / HEAD, LIVE BASIS",4106087789.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2011,AUG,780867000,HEAD,5.78,"LB / HEAD, LIVE BASIS",4513411260.0,"HEAD × LB / HEAD, LIVE BASIS"
2011,SEP,734686000,HEAD,5.87,"LB / HEAD, LIVE BASIS",4312606820.0,"HEAD × LB / HEAD, LIVE BASIS"
2011,OCT,713598000,HEAD,5.88,"LB / HEAD, LIVE BASIS",4195956240.0,"HEAD × LB / HEAD, LIVE BASIS"
2011,NOV,677159000,HEAD,5.82,"LB / HEAD, LIVE BASIS",3941065380.0,"HEAD × LB / HEAD, LIVE BASIS"
2011,DEC,670858000,HEAD,5.78,"LB / HEAD, LIVE BASIS",3877559240.0,"HEAD × LB / HEAD, LIVE BASIS"
2010,JAN,683938000,HEAD,5.63,"LB / HEAD, LIVE BASIS",3850570940.0,"HEAD × LB / HEAD, LIVE BASIS"
2010,FEB,662044000,HEAD,5.62,"LB / HEAD, LIVE BASIS",3720687280.0,"HEAD × LB / HEAD, LIVE BASIS"
2010,MAR,761718000,HEAD,5.63,"LB / HEAD, LIVE BASIS",4288472340.0,"HEAD × LB / HEAD, LIVE BASIS"
2010,APR,726749000,HEAD,5.68,"LB / HEAD, LIVE BASIS",4127934320.0,"HEAD × LB / HEAD, LIVE BASIS"
2010,MAY,717419000,HEAD,5.71,"LB / HEAD, LIVE BASIS",4096462490.0,"HEAD × LB / HEAD, LIVE BASIS"
2010,JUN,756642000,HEAD,5.63,"LB / HEAD, LIVE BASIS",4259894460.0,"HEAD × LB / HEAD, LIVE BASIS"
2010,JUL,742447000,HEAD,5.6,"LB / HEAD, LIVE BASIS",4157703199.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2010,AUG,781368000,HEAD,5.57,"LB / HEAD, LIVE BASIS",4352219760.0,"HEAD × LB / HEAD, LIVE BASIS"
2010,SEP,767146000,HEAD,5.74,"LB / HEAD, LIVE BASIS",4403418040.0,"HEAD × LB / HEAD, LIVE BASIS"
2010,OCT,734337000,HEAD,5.87,"LB / HEAD, LIVE BASIS",4310558190.0,"HEAD × LB / HEAD, LIVE BASIS"
2010,NOV,719963000,HEAD,5.88,"LB / HEAD, LIVE BASIS",4233382440.0,"HEAD × LB / HEAD, LIVE BASIS"
2010,DEC,736513000,HEAD,5.85,"LB / HEAD, LIVE BASIS",4308601050.0,"HEAD × LB / HEAD, LIVE BASIS"
2009,JAN,705690000,HEAD,5.56,"LB / HEAD, LIVE BASIS",3923636399.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2009,FEB,667447000,HEAD,5.55,"LB / HEAD, LIVE BASIS",3704330850.0,"HEAD × LB / HEAD, LIVE BASIS"
2009,MAR,738900000,HEAD,5.55,"LB / HEAD, LIVE BASIS",4100895000.0,"HEAD × LB / HEAD, LIVE BASIS"
2009,APR,734130000,HEAD,5.58,"LB / HEAD, LIVE BASIS",4096445400.0,"HEAD × LB / HEAD, LIVE BASIS"
2009,MAY,704593000,HEAD,5.59,"LB / HEAD, LIVE BASIS",3938674870.0,"HEAD × LB / HEAD, LIVE BASIS"
2009,JUN,751119000,HEAD,5.54,"LB / HEAD, LIVE BASIS",4161199260.0,"HEAD × LB / HEAD, LIVE BASIS"
2009,JUL,760486000,HEAD,5.55,"LB / HEAD, LIVE BASIS",4220697300.0,"HEAD × LB / HEAD, LIVE BASIS"
2009,AUG,738534000,HEAD,5.56,"LB / HEAD, LIVE BASIS",4106249039.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2009,SEP,740924000,HEAD,5.62,"LB / HEAD, LIVE BASIS",4163992880.0,"HEAD × LB / HEAD, LIVE BASIS"
2009,OCT,737129000,HEAD,5.67,"LB / HEAD, LIVE BASIS",4179521430.0,"HEAD × LB / HEAD, LIVE BASIS"
2009,NOV,666079000,HEAD,5.68,"LB / HEAD, LIVE BASIS",3783328720.0,"HEAD × LB / HEAD, LIVE BASIS"
2009,DEC,713572000,HEAD,5.65,"LB / HEAD, LIVE BASIS",4031681800.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2008,JAN,799943000,HEAD,5.57,"LB / HEAD, LIVE BASIS",4455682510.0,"HEAD × LB / HEAD, LIVE BASIS"
2008,FEB,728095000,HEAD,5.54,"LB / HEAD, LIVE BASIS",4033646300.0,"HEAD × LB / HEAD, LIVE BASIS"
2008,MAR,739561000,HEAD,5.56,"LB / HEAD, LIVE BASIS",4111959159.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2008,APR,785457000,HEAD,5.6,"LB / HEAD, LIVE BASIS",4398559200.0,"HEAD × LB / HEAD, LIVE BASIS"
2008,MAY,776707000,HEAD,5.6,"LB / HEAD, LIVE BASIS",4349559200.0,"HEAD × LB / HEAD, LIVE BASIS"
2008,JUN,760551000,HEAD,5.56,"LB / HEAD, LIVE BASIS",4228663559.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2008,JUL,799184000,HEAD,5.55,"LB / HEAD, LIVE BASIS",4435471200.0,"HEAD × LB / HEAD, LIVE BASIS"
2008,AUG,756284000,HEAD,5.58,"LB / HEAD, LIVE BASIS",4220064720.0,"HEAD × LB / HEAD, LIVE BASIS"
2008,SEP,766870000,HEAD,5.63,"LB / HEAD, LIVE BASIS",4317478100.0,"HEAD × LB / HEAD, LIVE BASIS"
