DATE,BR_MDIA3_PRICE
2022-11-22,36.75
2022-11-23,37.56
2022-11-24,38.06
2022-11-25,37.13
2022-11-28,36.89
2022-11-29,38.85
2022-11-30,39.26
2022-12-01,38.85
2022-12-02,39.59
2022-12-05,39.54
2022-12-06,39.48
2022-12-07,40.0
2022-12-08,42.0
2022-12-09,41.63
2022-12-12,40.64
2022-12-13,38.6
2022-12-14,39.34
2022-12-15,39.21
2022-12-16,36.53
2022-12-19,36.55
2022-12-20,37.02
2022-12-21,36.69
2022-12-22,37.24
2022-12-23,37.05
2022-12-26,36.19
2022-12-27,35.81
2022-12-28,36.46
2022-12-29,35.83
2023-01-02,35.11
2023-01-03,33.94
2023-01-04,34.04
2023-01-05,33.73
2023-01-06,33.53
2023-01-09,33.36
2023-01-10,34.0
2023-01-11,34.51
2023-01-12,34.39
2023-01-13,35.03
2023-01-16,35.0
2023-01-17,35.87
2023-01-18,36.62
2023-01-19,35.91
2023-01-20,35.2
2023-01-23,34.87
2023-01-24,34.7
2023-01-25,34.9
2023-01-26,34.52
2023-01-27,33.86
2023-01-30,33.58
2023-01-31,34.22
2023-02-01,33.64
2023-02-02,33.4
2023-02-03,33.4
2023-02-06,33.59
2023-02-07,33.61
2023-02-08,34.0
2023-02-09,33.73
2023-02-10,33.99
2023-02-13,34.01
2023-02-14,33.51
2023-02-15,33.52
2023-02-16,33.61
2023-02-17,33.54
2023-02-22,33.41
2023-02-23,33.43
2023-02-24,33.5
2023-02-27,33.7
2023-02-28,33.57
2023-03-01,33.47
2023-03-02,32.46
2023-03-03,30.64
2023-03-06,31.39
2023-03-07,31.87
2023-03-08,31.92
2023-03-09,31.86
2023-03-10,31.67
2023-03-13,31.6
2023-03-14,31.47
2023-03-15,31.34
2023-03-16,31.52
2023-03-17,31.82
2023-03-20,24.96
2023-03-21,26.4
2023-03-22,25.81
2023-03-23,24.28
2023-03-24,24.08
2023-03-27,24.28
2023-03-28,24.65
2023-03-29,25.74
2023-03-30,25.73
2023-03-31,25.22
2023-04-03,24.79
2023-04-04,26.0
2023-04-05,25.55
2023-04-06,26.24
2023-04-10,26.0
2023-04-11,27.24
2023-04-12,27.36
2023-04-13,27.33
2023-04-14,27.13
2023-04-17,27.2
2023-04-18,26.46
2023-04-19,26.02
2023-04-20,25.94
2023-04-24,26.62
2023-04-25,26.56
2023-04-26,26.96
2023-04-27,27.74
2023-04-28,28.6
2023-05-02,29.09
2023-05-03,29.1
2023-05-04,29.72
2023-05-05,30.75
2023-05-08,30.8
2023-05-09,30.9
2023-05-10,31.87
2023-05-11,32.5
2023-05-12,32.67
2023-05-15,36.81
2023-05-16,36.74
2023-05-17,36.68
2023-05-18,38.59
2023-05-19,39.81
2023-05-22,39.75
2023-05-23,39.23
2023-05-24,38.6
2023-05-25,39.49
2023-05-26,39.66
2023-05-29,39.46
2023-05-30,38.98
2023-05-31,38.59
2023-06-01,39.61
2023-06-02,40.67
2023-06-05,40.6
2023-06-06,40.87
2023-06-07,41.33
2023-06-09,41.45
2023-06-12,41.32
2023-06-13,40.61
2023-06-14,41.26
2023-06-15,41.29
2023-06-16,40.98
2023-06-19,40.45
2023-06-20,41.2
2023-06-21,41.26
2023-06-22,41.9
2023-06-23,41.76
2023-06-26,41.62
2023-06-27,41.18
2023-06-28,41.17
2023-06-29,42.09
2023-06-30,42.57
2023-07-03,42.95
2023-07-04,42.58
2023-07-05,43.06
2023-07-06,43.39
2023-07-07,43.59
2023-07-10,43.4
2023-07-11,42.61
2023-07-12,42.54
2023-07-13,42.8
2023-07-14,42.57
2023-07-17,43.26
2023-07-18,44.3
2023-07-19,43.42
2023-07-20,43.94
2023-07-21,44.76
2023-07-24,40.6
2023-07-25,40.15
2023-07-26,42.0
2023-07-27,41.22
2023-07-28,41.62
2023-07-31,41.73
2023-08-01,42.72
2023-08-02,43.19
2023-08-03,42.8
2023-08-04,42.9
2023-08-07,42.46
2023-08-08,43.12
2023-08-09,43.03
2023-08-10,43.25
2023-08-11,43.34
2023-08-14,41.29
2023-08-15,41.49
2023-08-16,40.91
2023-08-17,41.83
2023-08-18,42.23
2023-08-21,41.7
2023-08-22,41.75
2023-08-23,41.43
2023-08-24,40.56
2023-08-25,40.74
2023-08-28,40.14
2023-08-29,39.51
2023-08-30,38.2
2023-08-31,37.2
2023-09-01,37.09
2023-09-04,36.95
2023-09-05,37.74
2023-09-06,37.93
2023-09-08,37.35
2023-09-11,37.55
2023-09-12,37.8
2023-09-13,38.66
2023-09-14,38.86
2023-09-15,38.61
2023-09-18,38.29
2023-09-19,38.06
2023-09-20,37.54
2023-09-21,37.02
2023-09-22,36.64
2023-09-25,36.76
2023-09-26,35.97
2023-09-27,35.68
2023-09-28,35.77
2023-09-29,36.53
2023-10-02,38.33
2023-10-03,38.12
2023-10-04,37.79
2023-10-05,37.2
2023-10-06,37.21
2023-10-09,36.88
2023-10-10,37.04
2023-10-11,36.87
2023-10-13,36.01
2023-10-16,36.15
2023-10-17,34.9
2023-10-18,34.06
2023-10-19,33.78
2023-10-20,33.83
2023-10-23,33.6
2023-10-24,33.38
2023-10-25,32.91
2023-10-26,33.46
2023-10-27,32.76
2023-10-30,32.0
2023-10-31,32.59
2023-11-01,32.68
2023-11-03,33.47
2023-11-06,33.5
2023-11-07,34.05
2023-11-08,34.44
2023-11-09,34.07
2023-11-10,35.07
2023-11-13,32.1
2023-11-14,35.35
2023-11-16,35.71
2023-11-17,35.93
2023-11-20,36.37
2023-11-21,35.99
2023-11-22,36.02
2023-11-23,36.44
2023-11-24,34.51
2023-11-27,34.66
2023-11-28,34.89
2023-11-29,34.87
2023-11-30,35.28
2023-12-01,36.2
2023-12-04,36.07
2023-12-05,36.4
2023-12-06,36.82
2023-12-07,36.97
2023-12-08,37.2
2023-12-11,37.2
2023-12-12,37.1
2023-12-13,38.0
2023-12-14,38.69
2023-12-15,38.95
2023-12-18,38.74
2023-12-19,39.08
2023-12-20,38.7
2023-12-21,38.04
2023-12-22,38.0
2023-12-26,38.1
2023-12-27,37.52
2023-12-28,38.63
2024-01-02,37.76
2024-01-03,37.26
2024-01-04,36.67
2024-01-05,36.84
2024-01-08,37.34
2024-01-09,37.3
2024-01-10,37.75
2024-01-11,37.26
2024-01-12,37.3
2024-01-15,37.25
2024-01-16,36.74
2024-01-17,36.8
2024-01-18,37.12
2024-01-19,38.34
2024-01-22,38.4
2024-01-23,38.74
2024-01-24,38.55
2024-01-25,38.34
2024-01-26,38.34
2024-01-29,38.62
2024-01-30,38.45
2024-01-31,38.3
2024-02-01,38.57
2024-02-02,38.59
2024-02-05,38.28
2024-02-06,38.6
2024-02-07,38.99
2024-02-08,38.53
2024-02-09,39.07
2024-02-14,38.25
2024-02-15,39.05
2024-02-16,39.05
2024-02-19,38.43
2024-02-20,38.98
2024-02-21,38.53
2024-02-22,39.07
2024-02-23,40.13
2024-02-26,40.98
2024-02-27,40.96
2024-02-28,41.25
2024-02-29,41.22
2024-03-01,40.36
2024-03-04,40.01
2024-03-05,40.13
2024-03-06,40.06
2024-03-07,40.68
2024-03-08,40.68
2024-03-11,39.95
2024-03-12,40.38
2024-03-13,40.49
2024-03-14,41.75
2024-03-15,41.39
2024-03-18,41.51
2024-03-19,41.36
2024-03-20,41.5
2024-03-21,40.86
2024-03-22,39.99
2024-03-25,39.5
2024-03-26,39.38
2024-03-27,38.91
2024-03-28,38.18
2024-04-01,38.09
2024-04-02,36.99
2024-04-03,36.13
2024-04-04,36.2
2024-04-05,35.8
2024-04-08,36.48
2024-04-09,36.44
2024-04-10,36.15
2024-04-11,35.5
2024-04-12,34.94
2024-04-15,34.4
2024-04-16,34.16
2024-04-17,34.15
2024-04-18,34.22
2024-04-19,34.3
2024-04-22,34.15
2024-04-23,34.18
2024-04-24,34.13
2024-04-25,34.27
2024-04-26,34.3
2024-04-29,34.4
2024-04-30,33.94
2024-05-02,33.87
2024-05-03,34.4
2024-05-06,33.97
2024-05-07,34.4
2024-05-08,34.55
2024-05-09,34.29
2024-05-10,34.25
2024-05-13,35.0
2024-05-14,34.8
2024-05-15,35.0
2024-05-16,35.13
2024-05-17,35.57
2024-05-20,34.84
2024-05-21,33.83
2024-05-22,33.74
2024-05-23,33.93
2024-05-24,33.58
2024-05-27,33.3
2024-05-28,32.62
2024-05-29,32.32
2024-05-31,31.35
2024-06-03,31.35
2024-06-04,31.21
2024-06-05,31.7
2024-06-06,32.19
2024-06-07,31.86
2024-06-10,31.2
2024-06-11,31.84
2024-06-12,31.23
2024-06-13,30.2
2024-06-14,30.51
2024-06-17,30.25
2024-06-18,30.45
2024-06-19,30.7
2024-06-20,30.82
2024-06-21,30.96
2024-06-24,31.3
2024-06-25,31.03
2024-06-26,30.05
2024-06-27,30.34
2024-06-28,29.33
2024-07-01,28.37
2024-07-02,27.21
2024-07-03,27.34
2024-07-04,28.31
2024-07-05,27.57
2024-07-08,27.93
2024-07-09,27.75
2024-07-10,27.95
2024-07-11,28.33
2024-07-12,28.4
2024-07-15,28.1
2024-07-16,28.24
2024-07-17,28.73
2024-07-18,28.81
2024-07-19,28.87
2024-07-22,28.77
2024-07-23,28.51
2024-07-24,28.17
2024-07-25,27.83
2024-07-26,27.83
2024-07-29,27.58
2024-07-30,27.22
2024-07-31,26.94
2024-08-01,26.73
2024-08-02,27.14
2024-08-05,26.97
2024-08-06,27.85
2024-08-07,28.56
2024-08-08,29.12
2024-08-09,29.53
2024-08-12,28.45
2024-08-13,28.77
2024-08-14,28.95
2024-08-15,28.9
2024-08-16,28.26
2024-08-19,28.89
2024-08-20,28.21
2024-08-21,27.95
2024-08-22,27.9
2024-08-23,28.09
2024-08-26,27.92
2024-08-27,28.0
2024-08-28,28.05
2024-08-29,27.48
2024-08-30,27.16
2024-09-02,27.1
2024-09-03,26.97
2024-09-04,27.54
2024-09-05,27.74
2024-09-06,27.76
2024-09-09,27.18
2024-09-10,27.0
2024-09-11,27.75
2024-09-12,27.33
2024-09-13,27.35
2024-09-16,26.82
2024-09-17,26.66
2024-09-18,26.77
2024-09-19,26.37
2024-09-20,25.95
2024-09-23,25.34
2024-09-24,25.1
2024-09-25,24.93
2024-09-26,25.06
2024-09-27,24.95
2024-09-30,25.48
2024-10-01,25.15
2024-10-02,26.16
2024-10-03,26.35
2024-10-04,26.53
2024-10-07,26.66
2024-10-08,26.62
2024-10-09,26.15
2024-10-10,25.0
2024-10-11,25.29
2024-10-14,25.22
2024-10-15,24.88
2024-10-16,24.86
2024-10-17,25.2
2024-10-18,25.0
2024-10-21,25.13
2024-10-22,25.08
2024-10-23,25.0
2024-10-24,25.44
2024-10-25,24.6
2024-10-28,25.15
2024-10-29,25.02
2024-10-30,25.01
2024-10-31,25.01
2024-11-01,25.5
2024-11-04,26.09
2024-11-05,26.17
2024-11-06,26.42
2024-11-07,26.08
2024-11-08,25.26
2024-11-11,23.66
2024-11-12,23.45
2024-11-13,24.36
2024-11-14,25.4
2024-11-18,24.05
2024-11-19,22.5
2024-11-21,23.02
2024-11-22,23.79
2024-11-25,22.84
2024-11-26,23.05
2024-11-27,22.68
2024-11-28,22.04
2024-11-29,22.21
2024-12-02,22.77
2024-12-03,21.9
2024-12-04,22.41
2024-12-05,22.29
2024-12-06,21.67
2024-12-09,21.67
2024-12-10,22.0
2024-12-11,22.39
2024-12-12,21.5
2024-12-13,21.22
2024-12-16,19.91
2024-12-17,19.78
2024-12-18,19.6
2024-12-19,19.42
2024-12-20,20.65
2024-12-23,20.52
2024-12-26,20.34
2024-12-27,20.16
2024-12-30,20.05
2025-01-02,19.61
2025-01-03,19.59
2025-01-06,20.09
2025-01-07,20.37
2025-01-08,19.96
2025-01-09,20.4
2025-01-10,19.28
2025-01-13,19.39
2025-01-14,19.55
2025-01-15,20.27
2025-01-16,19.48
2025-01-17,19.4
2025-01-20,19.52
2025-01-21,20.21
2025-01-22,20.49
2025-01-23,20.61
2025-01-24,20.2
2025-01-27,22.43
2025-01-28,22.32
2025-01-29,24.21
2025-01-30,24.08
2025-01-31,23.08
2025-02-03,22.81
2025-02-04,22.92
2025-02-05,21.56
2025-02-06,22.09
2025-02-07,21.61
2025-02-10,21.62
2025-02-11,22.38
2025-02-12,22.3
2025-02-13,22.44
2025-02-14,22.73
2025-02-17,23.43
2025-02-18,24.55
2025-02-19,23.73
2025-02-20,23.64
2025-02-21,23.69
2025-02-24,23.74
2025-02-25,23.05
2025-02-26,22.48
2025-02-27,22.79
2025-02-28,22.46
2025-03-05,22.56
2025-03-06,23.25
2025-03-07,23.7
2025-03-10,24.13
2025-03-11,23.34
2025-03-12,22.64
2025-03-13,22.76
2025-03-14,23.29
2025-03-17,23.63
2025-03-18,23.43
2025-03-19,23.74
2025-03-20,23.76
2025-03-21,23.76
2025-03-24,23.84
2025-03-25,23.12
2025-03-26,22.95
2025-03-27,22.69
2025-03-28,22.41
2025-03-31,22.75
2025-04-01,22.63
2025-04-02,22.92
2025-04-03,24.05
2025-04-04,23.81
2025-04-07,24.0
2025-04-08,23.78
2025-04-09,23.74
